Source;Target;Combined;Inserts;Deletes;Grammar
delegere;delegeres;delegereINS(s);INS(s);;V,PASS,IND,PRS
nutid;nutiders;nutidINS(ers);INS(ers);;N,INDF,GEN,PL
knor;knor;knor;;;N,INDF,NOM,SG
datter;døtres;dDEL(a)DEL(t)INS(ø)tDEL(e)rINS(es);INS(ø),INS(es);DEL(a),DEL(t),DEL(e);N,INDF,GEN,PL
godbid;godbids;godbidINS(s);INS(s);;N,INDF,GEN,SG
penneven;pennevens;pennevenINS(s);INS(s);;N,INDF,GEN,SG
tåge;tåger;tågeINS(r);INS(r);;N,INDF,NOM,PL
svoger;svogre;svogDEL(e)rINS(e);INS(e);DEL(e);N,INDF,NOM,PL
radiobil;radiobiler;radiobilINS(er);INS(er);;N,INDF,NOM,PL
vadested;vadestederne;vadestedINS(erne);INS(erne);;N,DEF,NOM,PL
kongepingvin;kongepingvinen;kongepingviINS(n)INS(e)n;INS(n),INS(e);;N,DEF,NOM,SG
tæller;tællere;tællerINS(e);INS(e);;N,INDF,NOM,PL
skib;skib;skib;;;N,INDF,NOM,SG
semiotiker;semiotiker;semiotiker;;;N,INDF,NOM,SG
ingeniør;ingeniørs;ingeniørINS(s);INS(s);;N,INDF,GEN,SG
malstrøm;malstrømmes;malstrømINS(m)INS(e)INS(s);INS(m),INS(e),INS(s);;N,INDF,GEN,PL
moderkage;moderkages;moderkageINS(s);INS(s);;N,INDF,GEN,SG
aften;aften;aften;;;N,INDF,NOM,SG
teater;teatres;teatDEL(e)rINS(es);INS(es);DEL(e);N,INDF,GEN,PL
frygte;frygt;frygtDEL(e);;DEL(e);V,ACT,IMP
parentes;parentesen;parentesINS(en);INS(en);;N,DEF,NOM,SG
ubåd;ubådes;ubådINS(es);INS(es);;N,INDF,GEN,PL
frokost;frokosts;frokostINS(s);INS(s);;N,INDF,GEN,SG
ja;jaerne;jaINS(erne);INS(erne);;N,DEF,NOM,PL
indbrud;indbruddet;indbrudINS(d)INS(et);INS(d),INS(et);;N,DEF,NOM,SG
ambassade;ambassades;ambassadeINS(s);INS(s);;N,INDF,GEN,SG
mareridt;mareridt;mareridt;;;N,INDF,NOM,SG
fritænker;fritænkere;fritænkerINS(e);INS(e);;N,INDF,NOM,PL
affaldsstof;affaldsstoffer;affaldsstofINS(f)INS(e)INS(r);INS(f),INS(e),INS(r);;N,INDF,NOM,PL
rygrad;rygrad;rygrad;;;N,INDF,NOM,SG
pors;porsen;porsINS(en);INS(en);;N,DEF,NOM,SG
viking;vikingerne;vikingINS(erne);INS(erne);;N,DEF,NOM,PL
genotype;genotypes;genotypeINS(s);INS(s);;N,INDF,GEN,SG
facon;faconer;faconINS(er);INS(er);;N,INDF,NOM,PL
strube;strubes;strubeINS(s);INS(s);;N,INDF,GEN,SG
paryk;paryk;paryk;;;N,INDF,NOM,SG
behov;behovs;behovINS(s);INS(s);;N,INDF,GEN,SG
punkt;punktet;punkINS(t)INS(e)t;INS(t),INS(e);;N,DEF,NOM,SG
standard;standarderne;standardINS(erne);INS(erne);;N,DEF,NOM,PL
hjærte;hjærterne;hjærtINS(ern)e;INS(ern);;N,DEF,NOM,PL
plads;pladsers;pladINS(s)INS(er)s;INS(s),INS(er);;N,INDF,GEN,PL
dyst;dyst;dyst;;;N,INDF,NOM,SG
herbivor;herbivoren;herbivorINS(en);INS(en);;N,DEF,NOM,SG
rabarber;rabarberen;rabarberINS(en);INS(en);;N,DEF,NOM,SG
menneske;menneskes;menneskeINS(s);INS(s);;N,INDF,GEN,SG
pynte;pyntende;pyntINS(en)INS(d)e;INS(en),INS(d);;V.PTCP,ACT,PRS
skridtbeskytter;skridtbeskyttere;skridtbeskytterINS(e);INS(e);;N,INDF,NOM,PL
kæderyger;kæderygers;kæderygerINS(s);INS(s);;N,INDF,GEN,SG
hæle;hælede;hælINS(e)INS(d)e;INS(e),INS(d);;V,ACT,IND,PST
definere;definer;definerDEL(e);;DEL(e);V,ACT,IMP
majsolie;majsoliers;majsolieINS(rs);INS(rs);;N,INDF,GEN,PL
knurhår;knurhåret;knurhårINS(et);INS(et);;N,DEF,NOM,SG
landskab;landskaber;landskabINS(er);INS(er);;N,INDF,NOM,PL
radio;radio;radio;;;N,INDF,NOM,SG
testikel;testikels;testikelINS(s);INS(s);;N,INDF,GEN,SG
kildekode;kildekoder;kildekodeINS(r);INS(r);;N,INDF,NOM,PL
anonymisere;anonymisere;anonymisere;;;V,ACT,NFIN
sommerfugl;sommerfugle;sommerfuglINS(e);INS(e);;N,INDF,NOM,PL
kirtel;kirtlers;kirtDEL(e)lINS(ers);INS(ers);DEL(e);N,INDF,GEN,PL
resurse;resurserne;resursINS(ern)e;INS(ern);;N,DEF,NOM,PL
grindehval;grindehvale;grindehvalINS(e);INS(e);;N,INDF,NOM,PL
kunstgalleri;kunstgalleriet;kunstgalleriINS(et);INS(et);;N,DEF,NOM,SG
bibel;bibler;bibDEL(e)lINS(er);INS(er);DEL(e);N,INDF,NOM,PL
jordskælv;jordskælvene;jordskælvINS(ene);INS(ene);;N,DEF,NOM,PL
viking;vikings;vikingINS(s);INS(s);;N,INDF,GEN,SG
evighed;evigheds;evighedINS(s);INS(s);;N,INDF,GEN,SG
bøsse;bøsses;bøsseINS(s);INS(s);;N,INDF,GEN,SG
sorteringsmaskine;sorteringsmaskines;sorteringsmaskineINS(s);INS(s);;N,INDF,GEN,SG
betaling;betalings;betalingINS(s);INS(s);;N,INDF,GEN,SG
tortur;torturen;torturINS(en);INS(en);;N,DEF,NOM,SG
skede;skedes;skedeINS(s);INS(s);;N,INDF,GEN,SG
grunde;grundet;grundeINS(t);INS(t);;V.PTCP,PASS,PST
besked;beskeders;beskedINS(ers);INS(ers);;N,INDF,GEN,PL
sætning;sætnings;sætningINS(s);INS(s);;N,INDF,GEN,SG
knob;knob;knob;;;N,INDF,NOM,PL
butik;butikkerne;butikINS(k)INS(e)INS(r)INS(n)INS(e);INS(k),INS(e),INS(r),INS(n),INS(e);;N,DEF,NOM,PL
fedtsyl;fedtsylerne;fedtsylINS(erne);INS(erne);;N,DEF,NOM,PL
eventyrer;eventyrerne;eventyrerINS(n)INS(e);INS(n),INS(e);;N,DEF,NOM,PL
violin;violins;violinINS(s);INS(s);;N,INDF,GEN,SG
vektorprodukt;vektorprodukter;vektorproduktINS(er);INS(er);;N,INDF,NOM,PL
hjemmeside;hjemmesides;hjemmesideINS(s);INS(s);;N,INDF,GEN,SG
kategori;kategorierne;kategoriINS(erne);INS(erne);;N,DEF,NOM,PL
ydmygelse;ydmygelse;ydmygelse;;;N,INDF,NOM,SG
quinde;quinderne;quindINS(ern)e;INS(ern);;N,DEF,NOM,PL
udstyre;udstyr;udstyrDEL(e);;DEL(e);V,ACT,IMP
skræl;skræls;skrælINS(s);INS(s);;N,INDF,GEN,SG
ansøgning;ansøgning;ansøgning;;;N,INDF,NOM,SG
roma;romas;romaINS(s);INS(s);;N,INDF,GEN,SG
lønforhøjelse;lønforhøjelserne;lønforhøjelsINS(ern)e;INS(ern);;N,DEF,NOM,PL
revers;reversers;revINS(ers)ers;INS(ers);;N,INDF,GEN,PL
teori;teorierne;teoriINS(erne);INS(erne);;N,DEF,NOM,PL
sæl;sælers;sælINS(ers);INS(ers);;N,INDF,GEN,PL
harpun;harpuner;harpunINS(er);INS(er);;N,INDF,NOM,PL
anledning;anlednings;anledningINS(s);INS(s);;N,INDF,GEN,SG
diæt;diæten;diætINS(en);INS(en);;N,DEF,NOM,SG
album;albummet;albumINS(m)INS(et);INS(m),INS(et);;N,DEF,NOM,SG
muddergrøft;muddergrøfters;muddergrøftINS(ers);INS(ers);;N,INDF,GEN,PL
myndighedsrepræsentant;myndighedsrepræsentanterne;myndighedsrepræsentantINS(erne);INS(erne);;N,DEF,NOM,PL
slagsmål;slagsmål;slagsmål;;;N,INDF,NOM,PL
djævel;djævel;djævel;;;N,INDF,NOM,SG
laps;lapsene;lapsINS(ene);INS(ene);;N,DEF,NOM,PL
skuffelse;skuffelse;skuffelse;;;N,INDF,NOM,SG
snebold;snebolds;sneboldINS(s);INS(s);;N,INDF,GEN,SG
bogklub;bogklubben;bogklubINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);;N,DEF,NOM,SG
prosadigt;prosadigte;prosadigtINS(e);INS(e);;N,INDF,NOM,PL
standard;standarder;standardINS(er);INS(er);;N,INDF,NOM,PL
henvendelse;henvendelsen;henvendelseINS(n);INS(n);;N,DEF,NOM,SG
weekend;weekenders;weekendINS(ers);INS(ers);;N,INDF,GEN,PL
recept;recepters;receptINS(ers);INS(ers);;N,INDF,GEN,PL
biprodukt;biprodukts;biproduktINS(s);INS(s);;N,INDF,GEN,SG
trampolin;trampoliners;trampolinINS(ers);INS(ers);;N,INDF,GEN,PL
forglemmigej;forglemmigejer;forglemmigejINS(er);INS(er);;N,INDF,NOM,PL
redoxreaktion;redoxreaktionen;redoxreaktioINS(n)INS(e)n;INS(n),INS(e);;N,DEF,NOM,SG
indbygger;indbyggere;indbyggerINS(e);INS(e);;N,INDF,NOM,PL
cirkel;cirklen;cirkDEL(e)lINS(en);INS(en);DEL(e);N,DEF,NOM,SG
flakon;flakoners;flakonINS(ers);INS(ers);;N,INDF,GEN,PL
postbud;postbuddet;postbudINS(d)INS(et);INS(d),INS(et);;N,DEF,NOM,SG
konsekvens;konsekvens;konsekvens;;;N,INDF,NOM,SG
alkoholiker;alkoholikeres;alkoholikerINS(es);INS(es);;N,INDF,GEN,PL
bedemand;bedemændene;bedemDEL(a)INS(æ)ndINS(ene);INS(æ),INS(ene);DEL(a);N,DEF,NOM,PL
tagetage;tage;DEL(t)DEL(a)DEL(g)DEL(e)tage;;DEL(t),DEL(a),DEL(g),DEL(e);N,INDF,NOM,SG
kryster;krystere;krysterINS(e);INS(e);;N,INDF,NOM,PL
mellemnavn;mellemnavnene;mellemnavnINS(ene);INS(ene);;N,DEF,NOM,PL
armhule;armhules;armhuleINS(s);INS(s);;N,INDF,GEN,SG
moderkage;moderkagers;moderkageINS(rs);INS(rs);;N,INDF,GEN,PL
angstskrig;angstskrigene;angstskrigINS(ene);INS(ene);;N,DEF,NOM,PL
undulat;undulater;undulatINS(er);INS(er);;N,INDF,NOM,PL
smørelse;smørelses;smørelseINS(s);INS(s);;N,INDF,GEN,SG
hvirveldyr;hvirveldyrs;hvirveldyrINS(s);INS(s);;N,INDF,GEN,PL
halvtredser;halvtredsers;halvtredserINS(s);INS(s);;N,INDF,GEN,SG
tortere;torter;torterDEL(e);;DEL(e);V,ACT,IMP
mobning;mobning;mobning;;;N,INDF,NOM,SG
islom;isloms;islomINS(s);INS(s);;N,INDF,GEN,SG
græskar;græskar;græskar;;;N,INDF,NOM,SG
harve;harves;harveINS(s);INS(s);;N,INDF,GEN,SG
varulv;varulves;varulvINS(es);INS(es);;N,INDF,GEN,PL
kalkun;kalkuns;kalkunINS(s);INS(s);;N,INDF,GEN,SG
mellemnavn;mellemnavne;mellemnavnINS(e);INS(e);;N,INDF,NOM,PL
kaution;kautions;kautionINS(s);INS(s);;N,INDF,GEN,SG
adamsæble;adamsæblerne;adamsæblINS(ern)e;INS(ern);;N,DEF,NOM,PL
eksemplar;eksemplar;eksemplar;;;N,INDF,NOM,SG
musikpædagogik;musikpædagogiks;musikpædagogikINS(s);INS(s);;N,INDF,GEN,SG
skyllemiddel;skyllemiddels;skyllemiddelINS(s);INS(s);;N,INDF,GEN,SG
kænguru;kænguru;kænguru;;;N,INDF,NOM,SG
krog;kroge;krogINS(e);INS(e);;N,INDF,NOM,PL
brøk;brøks;brøkINS(s);INS(s);;N,INDF,GEN,SG
høstak;høstakke;høstakINS(k)INS(e);INS(k),INS(e);;N,INDF,NOM,PL
møde;møders;mødeINS(rs);INS(rs);;N,INDF,GEN,PL
tandbørste;tandbørsten;tandbørsteINS(n);INS(n);;N,DEF,NOM,SG
tyrker;tyrkere;tyrkerINS(e);INS(e);;N,INDF,NOM,PL
annihilere;annihileres;annihilereINS(s);INS(s);;V,PASS,IND,PRS
svane;svanen;svaneINS(n);INS(n);;N,DEF,NOM,SG
stådreng;stådrengene;stådrengINS(ene);INS(ene);;N,DEF,NOM,PL
botanik;botaniks;botanikINS(s);INS(s);;N,INDF,GEN,SG
skærf;skærfene;skærfINS(ene);INS(ene);;N,DEF,NOM,PL
nidstirre;nidstirrende;nidstirrINS(en)INS(d)e;INS(en),INS(d);;V.PTCP,ACT,PRS
spændingsforskel;spændingsforskels;spændingsforskelINS(s);INS(s);;N,INDF,GEN,SG
afstand;afstands;afstandINS(s);INS(s);;N,INDF,GEN,SG
hare;hares;hareINS(s);INS(s);;N,INDF,GEN,SG
remoulade;remouladers;remouladeINS(rs);INS(rs);;N,INDF,GEN,PL
bombardement;bombardementer;bombardementINS(er);INS(er);;N,INDF,NOM,PL
kaktus;kaktussen;kaktusINS(s)INS(e)INS(n);INS(s),INS(e),INS(n);;N,DEF,NOM,SG
vinkelhalveringslinje;vinkelhalveringslinjer;vinkelhalveringslinjeINS(r);INS(r);;N,INDF,NOM,PL
mandag;mandags;mandagINS(s);INS(s);;N,INDF,GEN,SG
skib;skibene;skibINS(ene);INS(ene);;N,DEF,NOM,PL
onsdag;onsdag;onsdag;;;N,INDF,NOM,SG
citat;citatet;citaINS(t)INS(e)t;INS(t),INS(e);;N,DEF,NOM,SG
konservatorie;konservatoriers;konservatorieINS(rs);INS(rs);;N,INDF,GEN,PL
urin;urinen;uriINS(n)INS(e)n;INS(n),INS(e);;N,DEF,NOM,SG
høstak;høstak;høstak;;;N,INDF,NOM,SG
smykke;smykket;smykkeINS(t);INS(t);;N,DEF,NOM,SG
hjerte;hjertet;hjerteINS(t);INS(t);;N,DEF,NOM,SG
danse;danser;danseINS(r);INS(r);;V,ACT,IND,PRS
hornhinde;hornhinde;hornhinde;;;N,INDF,NOM,SG
skurk;skurkes;skurkINS(es);INS(es);;N,INDF,GEN,PL
breche;brecher;brecheINS(r);INS(r);;N,INDF,NOM,PL
elg;elge;elgINS(e);INS(e);;N,INDF,NOM,PL
pikkemand;pikkemands;pikkemandINS(s);INS(s);;N,INDF,GEN,SG
cellemembran;cellemembraner;cellemembranINS(er);INS(er);;N,INDF,NOM,PL
sinecure;sinecurer;sinecureINS(r);INS(r);;N,INDF,NOM,PL
datid;datider;datidINS(er);INS(er);;N,INDF,NOM,PL
kalkulere;kalkulere;kalkulere;;;V,ACT,NFIN
bøjning;bøjningerne;bøjningINS(erne);INS(erne);;N,DEF,NOM,PL
skoletaske;skoletaske;skoletaske;;;N,INDF,NOM,SG
piberenser;piberensers;piberenserINS(s);INS(s);;N,INDF,GEN,SG
beton;betoners;betonINS(ers);INS(ers);;N,INDF,GEN,PL
hjørne;hjørner;hjørneINS(r);INS(r);;N,INDF,NOM,PL
babyble;babybleer;babybleINS(er);INS(er);;N,INDF,NOM,PL
mellemniveau;mellemniveauer;mellemniveauINS(er);INS(er);;N,INDF,NOM,PL
ægtefælle;ægtefællerne;ægtefællINS(ern)e;INS(ern);;N,DEF,NOM,PL
pomme frite;pommes fritene;pommeINS(s) fritINS(en)e;INS(s),INS(en);;N,DEF,NOM,PL
kandestøber;kandestøbere;kandestøberINS(e);INS(e);;N,INDF,NOM,PL
landskab;landskabet;landskabINS(et);INS(et);;N,DEF,NOM,SG
hængebro;hængebroerne;hængebroINS(erne);INS(erne);;N,DEF,NOM,PL
sæbe;sæbers;sæbeINS(rs);INS(rs);;N,INDF,GEN,PL
telegrafist;telegrafisten;telegrafistINS(en);INS(en);;N,DEF,NOM,SG
paranød;paranødden;paranødINS(d)INS(en);INS(d),INS(en);;N,DEF,NOM,SG
mayonnaise;mayonnaise;mayonnaise;;;N,INDF,NOM,SG
standard;standarders;standardINS(ers);INS(ers);;N,INDF,GEN,PL
terning;terninger;terningINS(er);INS(er);;N,INDF,NOM,PL
rokade;rokade;rokade;;;N,INDF,NOM,SG
korrigere;korriger;korrigerDEL(e);;DEL(e);V,ACT,IMP
kjove;kjoverne;kjovINS(ern)e;INS(ern);;N,DEF,NOM,PL
hall;halls;hallINS(s);INS(s);;N,INDF,GEN,SG
legetøj;legetøjs;legetøjINS(s);INS(s);;N,INDF,GEN,SG
bygning;bygningen;bygningINS(en);INS(en);;N,DEF,NOM,SG
afkom;afkommet;afkomINS(m)INS(et);INS(m),INS(et);;N,DEF,NOM,SG
telegraf;telegrafer;telegrafINS(er);INS(er);;N,INDF,NOM,PL
udvikler;udviklers;udviklerINS(s);INS(s);;N,INDF,GEN,SG
glas;glas';glasINS(');INS(');;N,INDF,GEN,SG
glente;glentes;glenteINS(s);INS(s);;N,INDF,GEN,SG
od;odden;odINS(d)INS(en);INS(d),INS(en);;N,DEF,NOM,SG
dørklokke;dørklokke;dørklokke;;;N,INDF,NOM,SG
idiotsikre;idiotsikre;idiotsikre;;;V,ACT,NFIN
tibetaner;tibetaners;tibetanerINS(s);INS(s);;N,INDF,GEN,SG
småkage;småkages;småkageINS(s);INS(s);;N,INDF,GEN,SG
nat;nats;natINS(s);INS(s);;N,INDF,GEN,SG
metropolit;metropolitter;metropolitINS(t)INS(er);INS(t),INS(er);;N,INDF,NOM,PL
savne;savn;savnDEL(e);;DEL(e);V,ACT,IMP
barrikade;barrikaden;barrikadeINS(n);INS(n);;N,DEF,NOM,SG
delegat;delegaten;delegatINS(en);INS(en);;N,DEF,NOM,SG
ordklasse;ordklasserne;ordklassINS(ern)e;INS(ern);;N,DEF,NOM,PL
tavle;tavles;tavleINS(s);INS(s);;N,INDF,GEN,SG
landmand;landmanden;landmandINS(en);INS(en);;N,DEF,NOM,SG
altæder;altæder;altæder;;;N,INDF,NOM,SG
fødsel;fødslerne;fødsINS(l)INS(ern)eDEL(l);INS(l),INS(ern);DEL(l);N,DEF,NOM,PL
palmeolie;palmeolie;palmeolie;;;N,INDF,NOM,SG
rollemodel;rollemodeller;rollemodelINS(l)INS(e)INS(r);INS(l),INS(e),INS(r);;N,INDF,NOM,PL
mellemistid;mellemistiders;mellemistidINS(ers);INS(ers);;N,INDF,GEN,PL
varan;varan;varan;;;N,INDF,NOM,SG
førdatid;førdatiders;førdatidINS(ers);INS(ers);;N,INDF,GEN,PL
spark;sparkene;sparkINS(ene);INS(ene);;N,DEF,NOM,PL
ispind;ispindene;ispindINS(ene);INS(ene);;N,DEF,NOM,PL
quarterback;quarterbackerne;quarterbackINS(erne);INS(erne);;N,DEF,NOM,PL
sædcelle;sædcellers;sædcelleINS(rs);INS(rs);;N,INDF,GEN,PL
skilling;skillinger;skillingINS(er);INS(er);;N,INDF,NOM,PL
amager;amagere;amagerINS(e);INS(e);;N,INDF,NOM,PL
spindelvæv;spindelvæv;spindelvæv;;;N,INDF,NOM,SG
palads;paladser;paladsINS(er);INS(er);;N,INDF,NOM,PL
mundharpe;mundharpes;mundharpeINS(s);INS(s);;N,INDF,GEN,SG
cigaretskod;cigaretskoddet;cigaretskodINS(d)INS(et);INS(d),INS(et);;N,DEF,NOM,SG
navle;navlen;navleINS(n);INS(n);;N,DEF,NOM,SG
verballed;verballeds;verballedINS(s);INS(s);;N,INDF,GEN,PL
kokkepige;kokkepigers;kokkepigeINS(rs);INS(rs);;N,INDF,GEN,PL
montere;monteredes;montereINS(d)INS(es);INS(d),INS(es);;V,PASS,IND,PST
mængdedifferens;mængdedifferensers;mængdedifferenINS(s)INS(er)s;INS(s),INS(er);;N,INDF,GEN,PL
loddekolbe;loddekolbes;loddekolbeINS(s);INS(s);;N,INDF,GEN,SG
deducere;deducerer;deducereINS(r);INS(r);;V,ACT,IND,PRS
gardin;gardiner;gardinINS(er);INS(er);;N,INDF,NOM,PL
ABC;ABC'erne;ABCINS(')INS(e)INS(r)INS(n)INS(e);INS('),INS(e),INS(r),INS(n),INS(e);;N,DEF,NOM,PL
kontor;kontors;kontorINS(s);INS(s);;N,INDF,GEN,SG
udbud;udbuds;udbudINS(s);INS(s);;N,INDF,GEN,PL
dadel;dadels;dadelINS(s);INS(s);;N,INDF,GEN,SG
kloakdyr;kloakdyrene;kloakdyrINS(ene);INS(ene);;N,DEF,NOM,PL
atomkerne;atomkernes;atomkerneINS(s);INS(s);;N,INDF,GEN,SG
svale;svale;svale;;;N,INDF,NOM,SG
bov;bovs;bovINS(s);INS(s);;N,INDF,GEN,SG
ekstranet;ekstranets;ekstranetINS(s);INS(s);;N,INDF,GEN,PL
apanage;apanagerne;apanagINS(ern)e;INS(ern);;N,DEF,NOM,PL
tagetes;tagetes;tagetes;;;N,INDF,NOM,PL
dekoration;dekorations;dekorationINS(s);INS(s);;N,INDF,GEN,SG
årsag;årsagen;årsagINS(en);INS(en);;N,DEF,NOM,SG
skidt;skidts;skidtINS(s);INS(s);;N,INDF,GEN,SG
dyste;dystede;dystINS(e)INS(d)e;INS(e),INS(d);;V,ACT,IND,PST
controller;controlleres;controllerINS(es);INS(es);;N,INDF,GEN,PL
oase;oase;oase;;;N,INDF,NOM,SG
handikaptoilet;handikaptoilet;handikaptoilet;;;N,INDF,NOM,SG
antistof;antistoffer;antistofINS(f)INS(e)INS(r);INS(f),INS(e),INS(r);;N,INDF,NOM,PL
eksamen;eksamens;eksamenINS(s);INS(s);;N,INDF,GEN,SG
eventyrer;eventyrers;eventyrerINS(s);INS(s);;N,INDF,GEN,SG
indtaste;indtast;indtastDEL(e);;DEL(e);V,ACT,IMP
biskop;biskopperne;biskopINS(p)INS(e)INS(r)INS(n)INS(e);INS(p),INS(e),INS(r),INS(n),INS(e);;N,DEF,NOM,PL
monark;monarkers;monarkINS(ers);INS(ers);;N,INDF,GEN,PL
skizofreni;skizofreniers;skizofreniINS(ers);INS(ers);;N,INDF,GEN,PL
væg;vægge;vægINS(g)INS(e);INS(g),INS(e);;N,INDF,NOM,PL
kasserolle;kasserolle;kasserolle;;;N,INDF,NOM,SG
paryk;parykkers;parykINS(k)INS(e)INS(r)INS(s);INS(k),INS(e),INS(r),INS(s);;N,INDF,GEN,PL
kendeord;kendeords;kendeordINS(s);INS(s);;N,INDF,GEN,SG
brudepige;brudepiges;brudepigeINS(s);INS(s);;N,INDF,GEN,SG
zucchini;zucchinier;zucchiniINS(er);INS(er);;N,INDF,NOM,PL
addere;adderedes;addereINS(d)INS(es);INS(d),INS(es);;V,PASS,IND,PST
blåskimmelost;blåskimmelostes;blåskimmelostINS(es);INS(es);;N,INDF,GEN,PL
tortere;tortere;tortere;;;V,ACT,NFIN
arbejdsdag;arbejdsdages;arbejdsdagINS(es);INS(es);;N,INDF,GEN,PL
gennemsnit;gennemsnittene;gennemsnitINS(t)INS(e)INS(n)INS(e);INS(t),INS(e),INS(n),INS(e);;N,DEF,NOM,PL
e-mail;e-mails;e-mailINS(s);INS(s);;N,INDF,GEN,PL
æbleskive;æbleskiver;æbleskiveINS(r);INS(r);;N,INDF,NOM,PL
autokrati;autokratiet;autokratiINS(et);INS(et);;N,DEF,NOM,SG
spurt;spurts;spurtINS(s);INS(s);;N,INDF,GEN,SG
kulturchok;kulturchokket;kulturchokINS(k)INS(e)INS(t);INS(k),INS(e),INS(t);;N,DEF,NOM,SG
punkt;punkters;punktINS(ers);INS(ers);;N,INDF,GEN,PL
mønster;mønster;mønster;;;N,INDF,NOM,SG
adamsæble;adamsæble;adamsæble;;;N,INDF,NOM,SG
enke;enkes;enkeINS(s);INS(s);;N,INDF,GEN,SG
vaccine;vacciners;vaccineINS(rs);INS(rs);;N,INDF,GEN,PL
transformer;transformeres;transformerINS(es);INS(es);;N,INDF,GEN,PL
småkage;småkage;småkage;;;N,INDF,NOM,SG
pæderast;pæderasterne;pæderastINS(erne);INS(erne);;N,DEF,NOM,PL
sofa;sofaers;sofaINS(ers);INS(ers);;N,INDF,GEN,PL
skuldertræk;skuldertræk;skuldertræk;;;N,INDF,NOM,SG
kok;koks;kokINS(s);INS(s);;N,INDF,GEN,SG
bageri;bagerier;bageriINS(er);INS(er);;N,INDF,NOM,PL
rapportering;rapporteringer;rapporteringINS(er);INS(er);;N,INDF,NOM,PL
midnat;midnatten;midnatINS(t)INS(en);INS(t),INS(en);;N,DEF,NOM,SG
muldvarp;muldvarpes;muldvarpINS(es);INS(es);;N,INDF,GEN,PL
justere;justeres;justereINS(s);INS(s);;V,PASS,IND,PRS
våbenhvile;våbenhviler;våbenhvileINS(r);INS(r);;N,INDF,NOM,PL
redoxreaktion;redoxreaktions;redoxreaktionINS(s);INS(s);;N,INDF,GEN,SG
sudaner;sudaner;sudaner;;;N,INDF,NOM,SG
navneord;navneords;navneordINS(s);INS(s);;N,INDF,GEN,SG
nævn;nævns;nævnINS(s);INS(s);;N,INDF,GEN,PL
kunstgalleri;kunstgalleris;kunstgalleriINS(s);INS(s);;N,INDF,GEN,SG
roma;romaer;romaINS(er);INS(er);;N,INDF,NOM,PL
grundlag;grundlaget;grundlagINS(et);INS(et);;N,DEF,NOM,SG
intelligenskvotient;intelligenskvotients;intelligenskvotientINS(s);INS(s);;N,INDF,GEN,SG
håndtaske;håndtaskers;håndtaskeINS(rs);INS(rs);;N,INDF,GEN,PL
hængelås;hængelåsene;hængelåsINS(ene);INS(ene);;N,DEF,NOM,PL
fobi;fobis;fobiINS(s);INS(s);;N,INDF,GEN,SG
materiale;materialerne;materialINS(ern)e;INS(ern);;N,DEF,NOM,PL
skohorn;skohorns;skohornINS(s);INS(s);;N,INDF,GEN,SG
sojaolie;sojaolier;sojaolieINS(r);INS(r);;N,INDF,NOM,PL
pantebrev;pantebrevet;pantebrevINS(et);INS(et);;N,DEF,NOM,SG
buffer;bufferene;bufferINS(ene);INS(ene);;N,DEF,NOM,PL
afgrøde;afgrøder;afgrødeINS(r);INS(r);;N,INDF,NOM,PL
oprindelse;oprindelsen;oprindelseINS(n);INS(n);;N,DEF,NOM,SG
paddel;padler;padDEL(d)DEL(e)lINS(er);INS(er);DEL(d),DEL(e);N,INDF,NOM,PL
ektoplasma;ektoplasmas;ektoplasmaINS(s);INS(s);;N,INDF,GEN,SG
partner;partnere;partnerINS(e);INS(e);;N,INDF,NOM,PL
rosmarin;rosmarinerne;rosmarinINS(erne);INS(erne);;N,DEF,NOM,PL
topografi;topografierne;topografiINS(erne);INS(erne);;N,DEF,NOM,PL
monsun;monsuners;monsunINS(ers);INS(ers);;N,INDF,GEN,PL
bibel;biblenbibelen;INS(b)INS(i)INS(b)INS(l)INS(e)INS(n)bibelINS(en);INS(b),INS(i),INS(b),INS(l),INS(e),INS(n),INS(en);;N,DEF,NOM,SG
hoppe;hopper;hoppeINS(r);INS(r);;N,INDF,NOM,PL
halvmåne;halvmånes;halvmåneINS(s);INS(s);;N,INDF,GEN,SG
resurse;resursers;resurseINS(rs);INS(rs);;N,INDF,GEN,PL
topolog;topolog;topolog;;;N,INDF,NOM,SG
spilfigur;spilfigurer;spilfiguINS(r)INS(e)r;INS(r),INS(e);;N,INDF,NOM,PL
koben;kobenet;kobenINS(et);INS(et);;N,DEF,NOM,SG
kronprinsesse;kronprinsesserne;kronprinsessINS(ern)e;INS(ern);;N,DEF,NOM,PL
hovedpine;hovedpinerne;hovedpiINS(n)INS(er)ne;INS(n),INS(er);;N,DEF,NOM,PL
julelys;julelys;julelys;;;N,INDF,NOM,SG
præposition;præposition;præposition;;;N,INDF,NOM,SG
zucchini;zucchinis;zucchiniINS(s);INS(s);;N,INDF,GEN,SG
franskmand;franskmænds;franskmDEL(a)INS(æ)ndINS(s);INS(æ),INS(s);DEL(a);N,INDF,GEN,PL
frænde;frændes;frændeINS(s);INS(s);;N,INDF,GEN,SG
evighed;evighederne;evighedINS(erne);INS(erne);;N,DEF,NOM,PL
terminologi;terminologi;terminologi;;;N,INDF,NOM,SG
mængde;mængden;mængdeINS(n);INS(n);;N,DEF,NOM,SG
agnostiker;agnostikere;agnostikerINS(e);INS(e);;N,INDF,NOM,PL
