Source;Target;Combined;Inserts;Deletes;Grammar
varastama;oli varastatud;INS(o)INS(l)INS(i)INS( )varastDEL(am)aINS(tud);INS(o),INS(l),INS(i),INS( ),INS(tud);DEL(am);V,PASS,PST,PRF,POS,IND
langev;langevale;langevINS(a)INS(l)INS(e);INS(a),INS(l),INS(e);;N,AT+ALL,SG
indium;indiumil;indiumINS(i)INS(l);INS(i),INS(l);;N,AT+ESS,SG
kannel;kandle;kanDEL(n)DEL(e)INS(d)lINS(e);INS(d),INS(e);DEL(n),DEL(e);N,ACC,SG
küülik;küülikuteks;küülikINS(u)INS(t)INS(e)INS(k)INS(s);INS(u),INS(t),INS(e),INS(k),INS(s);;N,TRANS,PL
käsitlema;käsitlema;käsitlema;;;V,NFIN
sõda;sõjaks;sõDEL(d)INS(j)aINS(ks);INS(j),INS(ks);DEL(d);N,TRANS,SG
lugema;loeksid;lDEL(u)DEL(g)DEL(e)DEL(m)DEL(a)INS(o)INS(e)INS(k)INS(s)INS(i)INS(d);INS(o),INS(e),INS(k),INS(s),INS(i),INS(d);DEL(u),DEL(g),DEL(e),DEL(m),DEL(a);V,ACT,PRS,POS,COND,3,PL
ründama;olgu rünnanud;INS(olgu )rünINS(n)INS(a)INS(n)INS(u)dDEL(a)DEL(ma);INS(olgu ),INS(n),INS(a),INS(n),INS(u);DEL(a),DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
jalus;jaluseid;jalusINS(e)INS(i)INS(d);INS(e),INS(i),INS(d);;N,PRT,PL
heinakuu;heinakuudega;heinakuuINS(d)INS(e)INS(g)INS(a);INS(d),INS(e),INS(g),INS(a);;N,COM,PL
leidma;leiavad;leiINS(a)INS(v)INS(a)dDEL(ma);INS(a),INS(v),INS(a);DEL(ma);V,ACT,PRS,POS,IND,3,PL
rahaühik;rahaühikud;rahaühikINS(u)INS(d);INS(u),INS(d);;N,NOM,PL
kobisema;kobiseksid;kobiseDEL(ma)INS(k)INS(s)INS(i)INS(d);INS(k),INS(s),INS(i),INS(d);DEL(ma);V,ACT,PRS,POS,COND,3,PL
jooma;olen joonud;INS(o)INS(l)INS(e)INS(n)INS( )jooDEL(ma)INS(nud);INS(o),INS(l),INS(e),INS(n),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,SG
harjama;oled harjanud;INS(o)INS(l)INS(e)INS(d)INS( )harjDEL(am)aINS(nud);INS(o),INS(l),INS(e),INS(d),INS( ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,2,SG
nussima;ei nussitavat;INS(ei )nussiDEL(m)INS(t)INS(a)INS(v)aINS(t);INS(ei ),INS(t),INS(a),INS(v),INS(t);DEL(m);V,PASS,PRS,NEG,QUOT
panema;oled pannud;INS(o)INS(l)INS(e)INS(d)INS( )panDEL(e)DEL(ma)INS(nud);INS(o),INS(l),INS(e),INS(d),INS( ),INS(nud);DEL(e),DEL(ma);V,ACT,PRS,PRF,POS,IND,2,SG
õiglus;õigluste;õiglusINS(te);INS(te);;N,GEN,PL
ehitama;ehitatav;ehitaDEL(m)INS(t)aINS(v);INS(t),INS(v);DEL(m);V.PTCP,PASS,PRS
külastama;ärgu külastatagu;INS(ärgu )külastaDEL(m)INS(t)aINS(gu);INS(ärgu ),INS(t),INS(gu);DEL(m);V,PASS,PRS,NEG,IMP
näiline;näilisest;näiliDEL(n)INS(s)eINS(st);INS(s),INS(st);DEL(n);N,IN+ABL,SG
maja;maja;maja;;;N,PRT,SG
vibutama;olgu vibutanud;INS(olgu )vibutDEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IMP,PL
kahvel;kahvlini;kahvDEL(e)lINS(i)INS(n)INS(i);INS(i),INS(n),INS(i);DEL(e);N,TERM,SG
istuma;istuks;istuDEL(ma)INS(ks);INS(ks);DEL(ma);V,ACT,PRS,POS,COND,3,SG
hispaanlane;hispaanlaste;hispaanlaDEL(n)INS(st)e;INS(st);DEL(n);N,GEN,PL
maantee;maanteedena;maanteeINS(d)INS(e)INS(n)INS(a);INS(d),INS(e),INS(n),INS(a);;N,FRML,PL
tulekahju;tulekahjudel;tulekahjuINS(d)INS(e)INS(l);INS(d),INS(e),INS(l);;N,AT+ESS,PL
elama;ärge elage;INS(ä)INS(r)INS(g)INS(e)INS( )elDEL(am)aINS(g)INS(e);INS(ä),INS(r),INS(g),INS(e),INS( ),INS(g),INS(e);DEL(am);V,ACT,PRS,NEG,IMP,2,PL
terbium;terbiumil;terbiumINS(i)INS(l);INS(i),INS(l);;N,AT+ESS,SG
võima;ärgu olgu võidud;INS(ärgu olgu )võiDEL(ma)INS(d)INS(u)INS(d);INS(ärgu olgu ),INS(d),INS(u),INS(d);DEL(ma);V,PASS,PRS,PRF,NEG,IMP
tegema;oleme teinud;INS(o)INS(l)INS(e)INS(m)INS(e)INS( )teDEL(g)DEL(ema)INS(i)INS(n)INS(u)INS(d);INS(o),INS(l),INS(e),INS(m),INS(e),INS( ),INS(i),INS(n),INS(u),INS(d);DEL(g),DEL(ema);V,ACT,PRS,PRF,POS,IND,1,PL
idee;ideele;ideINS(e)INS(l)e;INS(e),INS(l);;N,AT+ALL,SG
paluma;palusite;paluDEL(ma)INS(s)INS(i)INS(t)INS(e);INS(s),INS(i),INS(t),INS(e);DEL(ma);V,ACT,PST,POS,IND,2,PL
peenendama;peenendasite;peenendDEL(am)aINS(s)INS(i)INS(t)INS(e);INS(s),INS(i),INS(t),INS(e);DEL(am);V,ACT,PST,POS,IND,2,PL
sõltuvus;sõltuvustelt;sõltuvusINS(t)INS(e)INS(l)INS(t);INS(t),INS(e),INS(l),INS(t);;N,AT+ABL,PL
nokkima;ei olevat nokitudp;INS(e)INS(i)INS( )INS(o)INS(l)INS(e)INS(v)INS(a)INS(t)INS( )noDEL(k)kiDEL(ma)INS(tudp);INS(e),INS(i),INS( ),INS(o),INS(l),INS(e),INS(v),INS(a),INS(t),INS( ),INS(tudp);DEL(k),DEL(ma);V,PASS,PRS,PRF,NEG,QUOT
voolik;voolikutesse;voolikINS(u)INS(t)INS(e)INS(s)INS(s)INS(e);INS(u),INS(t),INS(e),INS(s),INS(s),INS(e);;N,IN+ALL,PL
küünal;küünlaid;küünDEL(a)lINS(a)INS(i)INS(d);INS(a),INS(i),INS(d);DEL(a);N,PRT,PL
pankur;pankuris;pankurINS(i)INS(s);INS(i),INS(s);;N,IN+ESS,SG
päike;päikesed;päikeINS(s)INS(e)INS(d);INS(s),INS(e),INS(d);;N,NOM,PL
ehtima;ehtivat;ehtiDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
katma;ei kateta;INS(ei )kaINS(te)tDEL(m)a;INS(ei ),INS(te);DEL(m);V,PASS,PRS,NEG,IND
major;majorite;majorINS(i)INS(te);INS(i),INS(te);;N,GEN,PL
ukrainlane;ukrainlase;ukrainlaDEL(n)INS(s)e;INS(s);DEL(n);N,GEN,SG
heinakuu;heinakuule;heinakuuINS(l)INS(e);INS(l),INS(e);;N,AT+ALL,SG
suulaeluu;suulaeluust;suulaeluuINS(st);INS(st);;N,IN+ABL,SG
kai;kaidel;kaiINS(d)INS(e)INS(l);INS(d),INS(e),INS(l);;N,AT+ESS,PL
elavhõbe;elavhõbedal;elavhõbeINS(d)INS(a)INS(l);INS(d),INS(a),INS(l);;N,AT+ESS,SG
leidma;olid leidnud;INS(o)INS(l)INS(i)INS(d)INS( )leiINS(d)INS(n)INS(u)dDEL(ma);INS(o),INS(l),INS(i),INS(d),INS( ),INS(d),INS(n),INS(u);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
liibuma;olgu liibunud;INS(olgu )liibuDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
mesi;meteltmesilt;INS(m)INS(e)INS(t)INS(e)INS(l)INS(t)mesiINS(l)INS(t);INS(m),INS(e),INS(t),INS(e),INS(l),INS(t),INS(l),INS(t);;N,AT+ABL,PL
ootama;ootavad;ootaDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
väeti;väetina;väetiINS(n)INS(a);INS(n),INS(a);;N,FRML,SG
magama;ei ole magatudp;INS(ei ole )magDEL(am)aINS(tudp);INS(ei ole ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,IND
riietumine;riietumine;riietumine;;;N,NOM,SG
kobistama;kobistatav;kobistaDEL(m)INS(t)aINS(v);INS(t),INS(v);DEL(m);V.PTCP,PASS,PRS
tsirkus;tsirkuseks;tsirkuINS(s)INS(e)INS(k)s;INS(s),INS(e),INS(k);;N,TRANS,SG
nahkhiir;nahkhiir;nahkhiir;;;N,NOM,SG
vahvel;vahvlit;vahvDEL(e)lINS(i)INS(t);INS(i),INS(t);DEL(e);N,PRT,SG
põlema;olevat põlenud;INS(o)INS(l)INS(e)INS(v)INS(a)INS(t)INS( )põleDEL(ma)INS(nud);INS(o),INS(l),INS(e),INS(v),INS(a),INS(t),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,QUOT
saatma;ei olevat saatnudp;INS(e)INS(i)INS( )INS(o)INS(l)INS(e)INS(v)INS(a)INS(t)INS( )saatDEL(ma)INS(nudp);INS(e),INS(i),INS( ),INS(o),INS(l),INS(e),INS(v),INS(a),INS(t),INS( ),INS(nudp);DEL(ma);V,ACT,PRS,PRF,NEG,QUOT
lükkama;olgu lükanud;INS(olgu )lükDEL(k)DEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(k),DEL(am);V,ACT,PRS,PRF,POS,IMP,SG
töö;töödeltöil;tööINS(d)INS(e)INS(l)INS(t)INS(ö)INS(i)INS(l);INS(d),INS(e),INS(l),INS(t),INS(ö),INS(i),INS(l);;N,AT+ESS,PL
mustikas;mustikaid;mustikaDEL(s)INS(id);INS(id);DEL(s);N,PRT,PL
leheneeger;leheneegritega;leheneegDEL(e)rINS(i)INS(t)INS(e)INS(g)INS(a);INS(i),INS(t),INS(e),INS(g),INS(a);DEL(e);N,COM,PL
õpetaja;õpetajate;õpetajaINS(te);INS(te);;N,GEN,PL
siirup;siirupilt;siirupINS(i)INS(l)INS(t);INS(i),INS(l),INS(t);;N,AT+ABL,SG
tapma;ei ole tapnudp;INS(ei ole )taINS(p)INS(n)INS(u)INS(d)pDEL(ma);INS(ei ole ),INS(p),INS(n),INS(u),INS(d);DEL(ma);V,ACT,PST,NEG,IND
ujuma;oli ujunud;INS(o)INS(l)INS(i)INS( )ujuDEL(ma)INS(nud);INS(o),INS(l),INS(i),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,SG
vaatama;oleksite vaadanud;INS(o)INS(l)INS(e)INS(k)INS(s)INS(i)INS(t)INS(e)INS( )vaaDEL(t)DEL(am)INS(d)aINS(nud);INS(o),INS(l),INS(e),INS(k),INS(s),INS(i),INS(t),INS(e),INS( ),INS(d),INS(nud);DEL(t),DEL(am);V,ACT,PRS,PRF:POS,COND,2,PL
hüüdma;olgu hüüdnud;INS(olgu )hüüINS(d)INS(n)INS(u)dDEL(ma);INS(olgu ),INS(d),INS(n),INS(u);DEL(ma);V,ACT,PRS,PRF,POS,IMP,PL
lükkama;lükkate;lükkDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
oktoober;oktoobrini;oktoobDEL(e)rINS(i)INS(n)INS(i);INS(i),INS(n),INS(i);DEL(e);N,TERM,SG
ostma;osta;ostDEL(m)a;;DEL(m);V,ACT,PRS,POS,IMP,2,SG
eitama;eitav;eitDEL(am)aINS(v);INS(v);DEL(am);V.PTCP,ACT,PRS
fallos;falloseta;fallosINS(e)INS(t)INS(a);INS(e),INS(t),INS(a);;N,PRIV,SG
loendama;ei loendavat;INS(ei )loendaDEL(m)INS(v)aINS(t);INS(ei ),INS(v),INS(t);DEL(m);V,ACT,PRS,NEG,QUOT
alam;alamatesse;alamINS(a)INS(t)INS(e)INS(s)INS(s)INS(e);INS(a),INS(t),INS(e),INS(s),INS(s),INS(e);;N,IN+ALL,PL
kaelakee;kaelakeedes;kaelakeeINS(d)INS(e)INS(s);INS(d),INS(e),INS(s);;N,IN+ESS,PL
riietumine;riietumises;riietumiDEL(n)INS(s)eINS(s);INS(s),INS(s);DEL(n);N,IN+ESS,SG
õpetamine;õpetamise;õpetamiDEL(n)INS(s)e;INS(s);DEL(n);N,ACC,SG
algama;ärgem alakem;INS(ä)INS(r)INS(g)INS(e)INS(m)INS( )alDEL(g)aINS(k)INS(e)mDEL(a);INS(ä),INS(r),INS(g),INS(e),INS(m),INS( ),INS(k),INS(e);DEL(g),DEL(a);V,ACT,PRS,NEG,IMP,1,PL
kaltsium;kaltsiumid;kaltsiumINS(id);INS(id);;N,ACC,PL
hõlmkuu;hõlmkuuks;hõlmkuuINS(ks);INS(ks);;N,TRANS,SG
põlema;põlen;põleDEL(ma)INS(n);INS(n);DEL(ma);V,ACT,PRS,POS,IND,1,SG
sõitma;oleksime sõitnud;INS(oleksime )sõitDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
nussima;ei olnud nussitudp;INS(ei olnud )nussiDEL(ma)INS(tudp);INS(ei olnud ),INS(tudp);DEL(ma);V,PASS,PST,PRF,NEG,IND
optik;optiku;optikINS(u);INS(u);;N,ACC,SG
hõbe;hõbedasse;hõbINS(e)INS(d)INS(a)INS(s)INS(s)e;INS(e),INS(d),INS(a),INS(s),INS(s);;N,IN+ALL,SG
sõda;sõdadega;sõdINS(a)INS(d)INS(e)INS(g)a;INS(a),INS(d),INS(e),INS(g);;N,COM,PL
ründama;olevat rünnatud;INS(o)INS(l)INS(e)INS(v)INS(a)INS(t)INS( )rünINS(n)INS(a)INS(t)INS(u)dDEL(a)DEL(ma);INS(o),INS(l),INS(e),INS(v),INS(a),INS(t),INS( ),INS(n),INS(a),INS(t),INS(u);DEL(a),DEL(ma);V,PASS,PRS,PRF,POS,QUOT
näitlejatar;näitlejatarilt;näitlejatarINS(i)INS(l)INS(t);INS(i),INS(l),INS(t);;N,AT+ABL,SG
reisima;ei reisi;INS(ei )reisiDEL(ma);INS(ei );DEL(ma);V,ACT,PRS,NEG,IND
nädal;nädalal;nädINS(a)INS(l)al;INS(a),INS(l);;N,AT+ESS,SG
höövel;höövlitelt;höövINS(l)INS(i)INS(t)elINS(t);INS(l),INS(i),INS(t),INS(t);;N,AT+ABL,PL
lavastama;lavastavad;lavastaDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
mõla;mõla;mõla;;;N,GEN,SG
muutus;muutustesse;muutusINS(t)INS(e)INS(s)INS(s)INS(e);INS(t),INS(e),INS(s),INS(s),INS(e);;N,IN+ALL,PL
paber;paberil;paberINS(i)INS(l);INS(i),INS(l);;N,AT+ESS,SG
häirima;ei ole häirinudp;INS(ei ole )häiriDEL(ma)INS(nudp);INS(ei ole ),INS(nudp);DEL(ma);V,ACT,PST,NEG,IND
isadus;isadused;isadusINS(e)INS(d);INS(e),INS(d);;N,NOM,PL
imetama;on imetanud;INS(on )imetDEL(am)aINS(nud);INS(on ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,3,PL
ollus;olluseni;ollusINS(e)INS(n)INS(i);INS(e),INS(n),INS(i);;N,TERM,SG
öökima;öögitavat;ööDEL(k)DEL(i)DEL(m)INS(g)INS(i)INS(t)INS(a)INS(v)aINS(t);INS(g),INS(i),INS(t),INS(a),INS(v),INS(t);DEL(k),DEL(i),DEL(m);V,PASS,PRS,POS,QUOT
sahkluu;sahkluudeks;sahkluuINS(d)INS(e)INS(k)INS(s);INS(d),INS(e),INS(k),INS(s);;N,TRANS,PL
tegema;tehakse;teDEL(g)INS(h)INS(a)INS(k)INS(s)eDEL(ma);INS(h),INS(a),INS(k),INS(s);DEL(g),DEL(ma);V,PASS,PRS,POS,IND
pisar;pisara;pisarINS(a);INS(a);;N,GEN,SG
ründama;ründasime;ründaINS(s)INS(i)mDEL(a)INS(e);INS(s),INS(i),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
helmekuu;helmekuus;helmekuuINS(s);INS(s);;N,IN+ESS,SG
saabuma;saabute;saabuDEL(ma)INS(te);INS(te);DEL(ma);V,ACT,PRS,POS,IND,2,PL
jumalus;jumaluselt;jumalusINS(e)INS(l)INS(t);INS(e),INS(l),INS(t);;N,AT+ABL,SG
jõulukuu;jõulukuult;jõulukuuINS(l)INS(t);INS(l),INS(t);;N,AT+ABL,SG
oda;odades;odaINS(d)INS(e)INS(s);INS(d),INS(e),INS(s);;N,IN+ESS,PL
soekuu;soekuuna;soekuuINS(n)INS(a);INS(n),INS(a);;N,FRML,SG
arutelu;aruteludel;aruteluINS(d)INS(e)INS(l);INS(d),INS(e),INS(l);;N,AT+ESS,PL
tegema;tegema;tegema;;;V,NFIN
hööveldama;oleksite hööveldanud;INS(o)INS(l)INS(e)INS(k)INS(s)INS(i)INS(t)INS(e)INS( )hööveldDEL(am)aINS(nud);INS(o),INS(l),INS(e),INS(k),INS(s),INS(i),INS(t),INS(e),INS( ),INS(nud);DEL(am);V,ACT,PRS,PRF:POS,COND,2,PL
jäätama;ei jäätatavat;INS(ei )jäätaDEL(m)INS(t)INS(a)INS(v)aINS(t);INS(ei ),INS(t),INS(a),INS(v),INS(t);DEL(m);V,PASS,PRS,NEG,QUOT
andma;andma;andma;;;V,NFIN
kanarbikukuu;kanarbikukuus;kanarbikukuuINS(s);INS(s);;N,IN+ESS,SG
õunapuu;õunapuude;õunapuuINS(de);INS(de);;N,GEN,PL
kurat;kuraditeta;kuraINS(d)INS(i)INS(t)INS(e)tINS(a);INS(d),INS(i),INS(t),INS(e),INS(a);;N,PRIV,PL
vaidlema;olevat vaielnud;INS(o)INS(l)INS(e)INS(v)INS(a)INS(t)INS( )vaiINS(e)INS(l)INS(n)INS(u)dDEL(l)DEL(ema);INS(o),INS(l),INS(e),INS(v),INS(a),INS(t),INS( ),INS(e),INS(l),INS(n),INS(u);DEL(l),DEL(ema);V,ACT,PRS,PRF,POS,QUOT
ravim;ravimitena;ravimINS(i)INS(t)INS(e)INS(n)INS(a);INS(i),INS(t),INS(e),INS(n),INS(a);;N,FRML,PL
nülgima;oleksite nülginud;INS(o)INS(l)INS(e)INS(k)INS(s)INS(i)INS(t)INS(e)INS( )nülgiDEL(ma)INS(nud);INS(o),INS(l),INS(e),INS(k),INS(s),INS(i),INS(t),INS(e),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF:POS,COND,2,PL
põletama;ärgu olgu põletanud;INS(ärgu olgu )põletDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,SG
lehis;lehisena;lehisINS(e)INS(n)INS(a);INS(e),INS(n),INS(a);;N,FRML,SG
vasar;vasarasse;vasarINS(a)INS(s)INS(s)INS(e);INS(a),INS(s),INS(s),INS(e);;N,IN+ALL,SG
lendama;lennatakse;lenDEL(d)DEL(a)DEL(m)INS(n)aINS(t)INS(a)INS(k)INS(s)INS(e);INS(n),INS(t),INS(a),INS(k),INS(s),INS(e);DEL(d),DEL(a),DEL(m);V,PASS,PRS,POS,IND
jõulukuu;jõulukuud;jõulukuuINS(d);INS(d);;N,PRT,SG
helistama;olgu helistanud;INS(olgu )helistDEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IMP,PL
sõdur;sõdurite;sõdurINS(i)INS(te);INS(i),INS(te);;N,GEN,PL
itsitama;ärgu itsitagu;INS(ärgu )itsitDEL(am)aINS(gu);INS(ärgu ),INS(gu);DEL(am);V,ACT,PRS,NEG,IMP,3,SG
suitsetama;suitsetavad;suitsetaDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
saabuma;ei saabutavat;INS(ei )saabuDEL(m)INS(t)INS(a)INS(v)aINS(t);INS(ei ),INS(t),INS(a),INS(v),INS(t);DEL(m);V,PASS,PRS,NEG,QUOT
süstal;süstaldeks;süstalINS(d)INS(e)INS(k)INS(s);INS(d),INS(e),INS(k),INS(s);;N,TRANS,PL
tundma;ei ole tundnudp;INS(ei ole )tundDEL(ma)INS(nudp);INS(ei ole ),INS(nudp);DEL(ma);V,ACT,PST,NEG,IND
tapma;ei tapetud;INS(ei )tapDEL(ma)INS(e)INS(t)INS(u)INS(d);INS(ei ),INS(e),INS(t),INS(u),INS(d);DEL(ma);V,PASS,PST,NEG,IND
hukkama;ei hukata;INS(ei )huDEL(k)kaDEL(m)INS(t)a;INS(ei ),INS(t);DEL(k),DEL(m);V,PASS,PRS,NEG,IND
polüester;polüestriteks;polüestDEL(e)rINS(i)INS(t)INS(e)INS(k)INS(s);INS(i),INS(t),INS(e),INS(k),INS(s);DEL(e);N,TRANS,PL
varastama;ei varastata;INS(ei )varastaDEL(m)INS(t)a;INS(ei ),INS(t);DEL(m);V,PASS,PRS,NEG,IND
koperniitsium;koperniitsiumil;koperniitsiumINS(i)INS(l);INS(i),INS(l);;N,AT+ESS,SG
kallistama;kallistav;kallistDEL(am)aINS(v);INS(v);DEL(am);V.PTCP,ACT,PRS
jääma;oleksid jäänud;INS(o)INS(l)INS(e)INS(k)INS(s)INS(i)INS(d)INS( )jääDEL(ma)INS(nud);INS(o),INS(l),INS(e),INS(k),INS(s),INS(i),INS(d),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,PL
üterbium;üterbiumis;üterbiumINS(i)INS(s);INS(i),INS(s);;N,IN+ESS,SG
liibuma;liibud;liibuDEL(ma)INS(d);INS(d);DEL(ma);V,ACT,PRS,POS,IND,2,SG
otsetabamus;otsetabamuseta;otsetabamusINS(e)INS(t)INS(a);INS(e),INS(t),INS(a);;N,PRIV,SG
einsteinium;einsteiniumdeta;einsteiniumINS(d)INS(e)INS(t)INS(a);INS(d),INS(e),INS(t),INS(a);;N,PRIV,PL
papagoi;papagoiks;papagoiINS(ks);INS(ks);;N,TRANS,SG
häirima;häirisid;häiriDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,3,PL
nokkima;nokkisid;nokkiDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,3,PL
kuldmedal;kuldmedalini;kuldmedalINS(i)INS(n)INS(i);INS(i),INS(n),INS(i);;N,TERM,SG
pilu;piludeks;piluINS(d)INS(e)INS(k)INS(s);INS(d),INS(e),INS(k),INS(s);;N,TRANS,PL
puu;puuta;puuINS(t)INS(a);INS(t),INS(a);;N,PRIV,SG
viitsima;olgu viitsinud;INS(olgu )viitsiDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
kobar;kobarateks;kobarINS(a)INS(t)INS(e)INS(k)INS(s);INS(a),INS(t),INS(e),INS(k),INS(s);;N,TRANS,PL
alkohol;alkoholilt;alkoholINS(i)INS(l)INS(t);INS(i),INS(l),INS(t);;N,AT+ABL,SG
aste;aste;aste;;;N,NOM,SG
võtma;võtaksin;võtDEL(m)aINS(k)INS(s)INS(i)INS(n);INS(k),INS(s),INS(i),INS(n);DEL(m);V,ACT,PRS,POS,COND,1,SG
sünnitama;sünnitame;sünnitamDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
suitsetama;ei suitsetavat;INS(ei )suitsetaDEL(m)INS(v)aINS(t);INS(ei ),INS(v),INS(t);DEL(m);V,ACT,PRS,NEG,QUOT
teadma;teadku;teadDEL(ma)INS(k)INS(u);INS(k),INS(u);DEL(ma);V,ACT,PRS,POS,IMP,3,PL
põlema;põletaks;põleDEL(m)INS(t)aINS(ks);INS(t),INS(ks);DEL(m);V,PASS,PRS,POS,COND
hõlmkuu;hõlmkuid;hõlmkDEL(u)uINS(id);INS(id);DEL(u);N,PRT,PL
tahtma;olid tahtnud;INS(o)INS(l)INS(i)INS(d)INS( )tahtDEL(ma)INS(nud);INS(o),INS(l),INS(i),INS(d),INS( ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
tähendama;tähendataks;tähendaDEL(m)INS(t)aINS(ks);INS(t),INS(ks);DEL(m);V,PASS,PRS,POS,COND
kooljakuu;kooljakuusse;kooljakuuINS(s)INS(s)INS(e);INS(s),INS(s),INS(e);;N,IN+ALL,SG
õpetaja;õpetajatena;õpetajINS(a)INS(t)INS(e)INS(n)a;INS(a),INS(t),INS(e),INS(n);;N,FRML,PL
aitama;oleksin aidanud;INS(o)INS(l)INS(e)INS(k)INS(s)INS(i)INS(n)INS( )aiDEL(t)DEL(am)INS(d)aINS(nud);INS(o),INS(l),INS(e),INS(k),INS(s),INS(i),INS(n),INS( ),INS(d),INS(nud);DEL(t),DEL(am);V,ACT,PRS,PRF,POS,COND
tähendama;ei tähendata;INS(ei )tähendaDEL(m)INS(t)a;INS(ei ),INS(t);DEL(m);V,PASS,PRS,NEG,IND
sakslane;sakslased;sakslaDEL(n)INS(s)eINS(d);INS(s),INS(d);DEL(n);N,ACC,PL
kopikas;kopikatesse;kopikaINS(t)INS(e)INS(s)sINS(e);INS(t),INS(e),INS(s),INS(e);;N,IN+ALL,PL
naerma;naervat;naerDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
vabastama;vabastatud;vabastDEL(am)aINS(tud);INS(tud);DEL(am);V.PTCP,PASS,PST
keiser;keisrist;keisDEL(e)rINS(i)INS(s)INS(t);INS(i),INS(s),INS(t);DEL(e);N,IN+ABL,SG
saatma;saadeti;saaINS(de)tDEL(ma)INS(i);INS(de),INS(i);DEL(ma);V,PASS,PST,POS,IND
kadakasakslane;kadakasakslastest;kadakasakslaDEL(n)INS(st)eINS(st);INS(st),INS(st);DEL(n);N,IN+ABL,PL
langema;olgu langenud;INS(olgu )langeDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,PL
katus;katusele;katusINS(e)INS(l)INS(e);INS(e),INS(l),INS(e);;N,AT+ALL,SG
kopikas;kopikani;kopikaDEL(s)INS(n)INS(i);INS(n),INS(i);DEL(s);N,TERM,SG
looma;lõid;lDEL(oo)DEL(ma)INS(õ)INS(i)INS(d);INS(õ),INS(i),INS(d);DEL(oo),DEL(ma);V,ACT,PST,POS,IND,3,PL
tulema;tuleme;tulemDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
suitsetama;suitsetasin;suitsetDEL(am)aINS(s)INS(i)INS(n);INS(s),INS(i),INS(n);DEL(am);V,ACT,PST,POS,IND,1,SG
nussima;nussite;nussiDEL(ma)INS(te);INS(te);DEL(ma);V,ACT,PRS,POS,IND,2,PL
orkester;orkestritesse;orkestINS(r)INS(i)INS(t)INS(e)INS(s)INS(s)eDEL(r);INS(r),INS(i),INS(t),INS(e),INS(s),INS(s);DEL(r);N,IN+ALL,PL
tapma;tapeti;tapDEL(ma)INS(e)INS(t)INS(i);INS(e),INS(t),INS(i);DEL(ma);V,PASS,PST,POS,IND
kohtama;oleks kohatud;INS(o)INS(l)INS(e)INS(k)INS(s)INS( )kohDEL(t)DEL(am)aINS(tud);INS(o),INS(l),INS(e),INS(k),INS(s),INS( ),INS(tud);DEL(t),DEL(am);V,PASS,PRS,PRF,POS,COND
õpetaja;õpetajateni;õpetajaINS(t)INS(e)INS(n)INS(i);INS(t),INS(e),INS(n),INS(i);;N,TERM,PL
