Source;Target;Combined;Inserts;Deletes;Grammar
visrožainākais;visrožainākajos;visrožainākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
nepārtulkot;nepārtulko;nepārtulkoDEL(t);;DEL(t);V,2,SG,PRS,IND
auglīgais;auglīgo;auglīgDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
neapart;neaparsim;neaparDEL(t)INS(s)INS(im);INS(s),INS(im);DEL(t);V,1,PL,IMP
ticēt;ticēšu;ticēDEL(t)INS(š)INS(u);INS(š),INS(u);DEL(t);V,1,SG,FUT,IND
kārtot;kārtosit;kārtoINS(s)INS(i)t;INS(s),INS(i);;V,2,PL,FUT,IND
morāliste;morāliste;morāliste;;;N,NOM,SG
vislieliskākais;vislieliskāko;vislieliskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
tautiete;tautietēm;tautietDEL(e)INS(ē)INS(m);INS(ē),INS(m);DEL(e);N,INST,PL
kardioloģiskais;kardioloģiskie;kardioloģiskDEL(a)iDEL(s)INS(e);INS(e);DEL(a),DEL(s);ADJ,LOC,PL,MASC
grūsnais;grūsnās;grūsnDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
dzīvojamā istaba;dzīvojamā istabām;dzīvojamā istabDEL(a)INS(ām);INS(ām);DEL(a);N,DAT,PL
teika;teika;teika;;;N,VOC,SG
neredzēt;neredzēsim;neredzēDEL(t)INS(s)INS(im);INS(s),INS(im);DEL(t);V,1,PL,IMP
raudais;raudos;raudDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
veiklais;veiklo;veiklDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
pakistānisks;pakistānisku;pakistāniskDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,FEM
visstaigņākais;visstaigņākā;visstaigņākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
garlaicīgais;garlaicīgajai;garlaicīgINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
pētīt;pētām;pēDEL(t)DEL(ī)tINS(ām);INS(ām);DEL(t),DEL(ī);V,1,PL,PRS,IND
izglītība;izglītības;izglītībaINS(s);INS(s);;N,GEN,SG
kopt;lai kopj;INS(l)INS(a)INS(i)INS( )kopDEL(t)INS(j);INS(l),INS(a),INS(i),INS( ),INS(j);DEL(t);V,3,SG,IMP
jaunums;jaunumus;jaunumINS(u)s;INS(u);;N,ACC,PL
visviesmīlīgākais;visviesmīlīgākajā;visviesmīlīgākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,FEM
spuldze;spuldzēm;spuldzDEL(e)INS(ē)INS(m);INS(ē),INS(m);DEL(e);N,INST,PL
tievais;tievajiem;tievaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
vistumšākais;vistumšākā;vistumšākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
brūnais;brūnās;brūnDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,NOM,PL,FEM
visspirgtākais;visspirgtākajiem;visspirgtākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,DAT,PL,MASC
brokastot;brokastos;brokastoDEL(t)INS(s);INS(s);DEL(t);V,3,SG,FUT,IND
dzīvespriecīgākais;dzīvespriecīgākajam;dzīvespriecīgākaDEL(is)INS(j)INS(am);INS(j),INS(am);DEL(is);ADJ,GEN,SG,MASC
dusēt;dusēšot;dusēINS(š)INS(o)t;INS(š),INS(o);;V,LGSPEC1,FUT
neprasīšana;neprasīšanu;neprasīšanDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
visziemīgākais;visziemīgākajām;visziemīgākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
botāniskais;botānisko;botāniskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
komfortablais;komfortablos;komfortablDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
korejiskākais;korejiskākajām;korejiskākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
kanādietis;kanādiešus;kanādieDEL(t)DEL(i)INS(š)INS(u)s;INS(š),INS(u);DEL(t),DEL(i);N,ACC,PL
visaustriskākais;visaustriskāko;visaustriskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
vismitrākais;vismitrāko;vismitrākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
anālāks;anālākās;anālākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
skandināviskais;skandināviskās;skandināviskDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
stīvāks;stīvāku;stīvākDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,MASC
klāt;klāj;klāDEL(t)INS(j);INS(j);DEL(t);V,2,SG,PRS,IND
latve;latve;latve;;;N,VOC,SG
mākonāks;mākonākus;mākonākINS(u)s;INS(u);;ADJ,NOM,PL,MASC
cariskākais;cariskākajām;cariskākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
garāks;garākā;garākDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,FEM
latve;latves;latveINS(s);INS(s);;N,NOM,PL
spannis;spaņņos;spaDEL(n)DEL(n)DEL(i)INS(ņ)INS(ņ)INS(o)s;INS(ņ),INS(ņ),INS(o);DEL(n),DEL(n),DEL(i);N,LOC,PL
siltais;siltajiem;siltaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,DAT,PL,MASC
kļūdaināks;kļūdainākās;kļūdainākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
visdebilākais;visdebilākā;visdebilākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
visziņkārākais;visziņkārākajās;visziņkārākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
kustēšana;kustēšanu;kustēšanDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
domāt;domājam;domāDEL(t)INS(j)INS(am);INS(j),INS(am);DEL(t);V,V.PTCP,PRS,LGSPEC6
neaizstāvēt;neaizstāvēsi;neaizstāvēDEL(t)INS(s)INS(i);INS(s),INS(i);DEL(t);V,2,SG,FUT,IND
gardais;gardajai;gardINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
irākiskais;irākiskajām;irākiskaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
visgludākais;visgludākajā;visgludākaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,MASC
ministrs;ministri;ministrDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
visanormālākais;visanormālākajai;visanormālākINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
katarietis;katariešiem;katarieDEL(t)DEL(is)INS(š)INS(iem);INS(š),INS(iem);DEL(t),DEL(is);N,DAT,PL
kanādiete;kanādiete;kanādiete;;;N,VOC,SG
viskontinentālākais;viskontinentālākajiem;viskontinentālākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
horvātiskais;horvātiskie;horvātiskDEL(a)iDEL(s)INS(e);INS(e);DEL(a),DEL(s);ADJ,LOC,PL,MASC
oranžīgāks;oranžīgāku;oranžīgākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,MASC
apātiskākais;apātiskākā;apātiskākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,LOC,SG,FEM
lācēns;lācēns;lācēns;;;N,NOM,SG
mezglainais;mezglainās;mezglainDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
labība;labībām;labībDEL(a)INS(ām);INS(ām);DEL(a);N,INST,PL
zvaigzne;zvaigznes;zvaigzneINS(s);INS(s);;N,NOM,PL
rasmīgais;rasmīgajai;rasmīgINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
mikstais;miksto;mikstDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
vismetafiziskākais;vismetafiziskākajos;vismetafiziskākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
ortogrāfisks;ortogrāfisku;ortogrāfiskDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
atart;esot ataris;INS(e)INS(s)INS(o)INS(t)INS( )atarDEL(t)INS(i)INS(s);INS(e),INS(s),INS(o),INS(t),INS( ),INS(i),INS(s);DEL(t);V,LGSPEC1,PST
vieta;vietās;vietDEL(a)INS(ā)INS(s);INS(ā),INS(s);DEL(a);N,LOC,PL
neziemot;neziemotu;neziemotINS(u);INS(u);;V,COND,PRS
visvelsiskākais;visvelsiskākajās;visvelsiskākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
liegt;liedzam;lieDEL(g)DEL(t)INS(d)INS(z)INS(a)INS(m);INS(d),INS(z),INS(a),INS(m);DEL(g),DEL(t);V,1,PL,PRS,IND
saldenākais;saldenāko;saldenākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
rupjais;rupjo;rupjDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
fizioloģiskais;fizioloģisko;fizioloģiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
cūku kūts;cūku kūts;cūku kūts;;;N,GEN,SG
strēlnieks;strēlniekam;strēlniekDEL(s)INS(a)INS(m);INS(a),INS(m);DEL(s);N,DAT,SG
visturciskākais;visturciskāko;visturciskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
morālisms;morālism;morālismDEL(s);;DEL(s);N,VOC,SG
dūre;dūres;dūreINS(s);INS(s);;N,ACC,PL
klausīt;klausījis;klausīDEL(t)INS(j)INS(is);INS(j),INS(is);DEL(t);V,V.PTCP,PST,ACT
patulkot;patulko;patulkoDEL(t);;DEL(t);V,3,SG,PRS,IND
raižpilnākais;raižpilnākajām;raižpilnākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
īsināt;īsināsim;īsināDEL(t)INS(s)INS(im);INS(s),INS(im);DEL(t);V,1,PL,FUT,IND
strādīgāks;strādīgākos;strādīgākINS(o)s;INS(o);;ADJ,INST,PL,MASC
slaidāks;slaidākas;slaidākINS(a)s;INS(a);;ADJ,ACC,SG,FEM
jēdzieniskais;jēdzieniskā;jēdzieniskDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
vistautiskākais;vistautiskākās;vistautiskākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,NOM,PL,FEM
spriest;sprieda;sprieDEL(s)DEL(t)INS(d)INS(a);INS(d),INS(a);DEL(s),DEL(t);V,3,PL,PST,IND
pārart;esot pāraris;INS(e)INS(s)INS(o)INS(t)INS( )pārarDEL(t)INS(i)INS(s);INS(e),INS(s),INS(o),INS(t),INS( ),INS(i),INS(s);DEL(t);V,LGSPEC1,PST
petrogrāfija;petrogrāfiju;petrogrāfijDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
salāts;salātus;salātINS(u)s;INS(u);;N,ACC,PL
dzestrais;dzestrās;dzestrDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
biežāks;biežāku;biežākDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,FEM
liekt;lieca;lieDEL(k)DEL(t)INS(c)INS(a);INS(c),INS(a);DEL(k),DEL(t);V,3,SG,PST,IND
dūre;dūrē;dūrDEL(e)INS(ē);INS(ē);DEL(e);N,LOC,SG
personisks;personiskos;personiskINS(o)s;INS(o);;ADJ,INST,PL,MASC
vishumānākais;vishumānākā;vishumānākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
visakmeņainākais;visakmeņainākos;visakmeņainākDEL(ai)INS(o)s;INS(o);DEL(ai);ADJ,NOM,PL,MASC
dzīvojamā istaba;dzīvojamā istabu;dzīvojamā istabDEL(a)INS(u);INS(u);DEL(a);N,GEN,PL
plauksta;plaukstās;plaukstDEL(a)INS(ā)INS(s);INS(ā),INS(s);DEL(a);N,LOC,PL
apstākļa vārds;apstākļa vārd;apstākļa vārdDEL(s);;DEL(s);N,VOC,SG
aziāts;aziātu;aziātDEL(s)INS(u);INS(u);DEL(s);N,GEN,PL
apvienot;apvienojot;apvienINS(o)INS(j)ot;INS(o),INS(j);;V,V.PTCP,PRS,LGSPEC5
piecept;piecep;piecepDEL(t);;DEL(t);V,3,SG,PRS,IND
starene;starenes;stareneINS(s);INS(s);;N,ACC,PL
vēders;vēders;vēders;;;N,NOM,SG
visneparastākais;visneparastākajām;visneparastākaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
medicīniskāks;medicīniskāku;medicīniskākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
sinonīmisks;sinonīmiska;sinonīmiskDEL(s)INS(a);INS(a);DEL(s);ADJ,ACC,SG,MASC
lauve;lauves;lauveINS(s);INS(s);;N,NOM,PL
glīšākais;glīšākajos;glīšākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
laimīgāks;laimīgāku;laimīgākDEL(s)INS(u);INS(u);DEL(s);ADJ,NOM,SG,MASC
jēdzīgākais;jēdzīgākās;jēdzīgākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
lauvene;lauvenēm;lauvenDEL(e)INS(ē)INS(m);INS(ē),INS(m);DEL(e);N,DAT,PL
iepelēkais;iepelēkajam;iepelēkaDEL(is)INS(j)INS(am);INS(j),INS(am);DEL(is);ADJ,GEN,SG,MASC
vismožākais;vismožāko;vismožākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
riktīgais;riktīgajām;riktīgaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,DAT,PL,FEM
solīt;jāsolot;INS(jā)solDEL(ī)INS(o)t;INS(jā),INS(o);DEL(ī);V,LGSPEC2,LgSPEC8
politiskākais;politiskākā;politiskākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
psiholoģiskākais;psiholoģiskāko;psiholoģiskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
konfederācija;konfederācijas;konfederācijaINS(s);INS(s);;N,ACC,PL
pazīt;pazīstot;pazīINS(s)INS(t)INS(o)t;INS(s),INS(t),INS(o);;V,LGSPEC1,PRS
vājdzirdīgs;vājdzirdīgam;vājdzirdīgDEL(s)INS(a)INS(m);INS(a),INS(m);DEL(s);ADJ,GEN,SG,MASC
topogrāfisks;topogrāfiskas;topogrāfiskINS(a)s;INS(a);;ADJ,NOM,PL,FEM
lēnais;lēno;lēnDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
iezaļganākais;iezaļganākajos;iezaļganākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
rakstīt;rakstot;rakstDEL(ī)INS(o)t;INS(o);DEL(ī);V,V.PTCP,PRS,LGSPEC5
viscentīgākais;viscentīgākajos;viscentīgākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
fizikālākais;fizikālākajos;fizikālākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
sēklinieku maisiņš;sēklinieku maisiņos;sēklinieku maisiņDEL(š)INS(o)INS(s);INS(o),INS(s);DEL(š);N,LOC,PL
redzamāks;redzamākiem;redzamākDEL(s)INS(iem);INS(iem);DEL(s);ADJ,GEN,PL,MASC
imperiālistiskākais;imperiālistiskāko;imperiālistiskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
rieties;riesimies;rieDEL(t)INS(s)INS(im)ies;INS(s),INS(im);DEL(t);V,1,PL,IMP
staigņākais;staigņākais;staigņākais;;;ADJ,LOC,SG,MASC
arktiskākais;arktiskākās;arktiskākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,LOC,PL,FEM
rumāniskāks;rumāniskākas;rumāniskākINS(a)s;INS(a);;ADJ,ACC,SG,FEM
nedzimt;nedzimis;nedzimDEL(t)INS(i)INS(s);INS(i),INS(s);DEL(t);V,V.PTCP,PST,ACT
kartons;kartonā;kartonDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
demokrāte;demokrātēs;demokrātDEL(e)INS(ē)INS(s);INS(ē),INS(s);DEL(e);N,LOC,PL
visbulgāriskākais;visbulgāriskāko;visbulgāriskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
visiesarkanākais;visiesarkanākajam;visiesarkanākaDEL(is)INS(j)INS(am);INS(j),INS(am);DEL(is);ADJ,GEN,SG,MASC
zīdīšana;zīdīšana;zīdīšana;;;N,VOC,SG
amerikāniete;amerikānietes;amerikānieteINS(s);INS(s);;N,GEN,SG
kaste;kaste;kaste;;;N,NOM,SG
ceļinieks;ceļinieki;ceļiniekDEL(s)INS(i);INS(i);DEL(s);N,VOC,PL
skaitīt;skaita;skaiDEL(t)DEL(ī)tINS(a);INS(a);DEL(t),DEL(ī);V,3,PL,PRS,IND
lipīgs;lipīgā;lipīgDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,FEM
biedēklis;biedēkli;biedēkliDEL(s);;DEL(s);N,INST,SG
pilsoniskais;pilsoniskajām;pilsoniskaDEL(is)INS(jām);INS(jām);DEL(is);ADJ,GEN,PL,FEM
valgāks;valgākām;valgākDEL(s)INS(ām);INS(ām);DEL(s);ADJ,GEN,PL,FEM
zviedziens;zviedzieniem;zviedzienDEL(s)INS(iem);INS(iem);DEL(s);N,DAT,PL
iesarkans;iesarkanu;iesarkanDEL(s)INS(u);INS(u);DEL(s);ADJ,DAT,SG,FEM
jēdzieniskākais;jēdzieniskāko;jēdzieniskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,FEM
ziepjainais;ziepjainās;ziepjainDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,NOM,PL,FEM
svešais;svešajai;svešINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
neziepēt;neziepējam;neziepēDEL(t)INS(j)INS(am);INS(j),INS(am);DEL(t);V,V.PTCP,PRS,LGSPEC6
neitralizēšana;neitralizēšana;neitralizēšana;;;N,NOM,SG
baltais;baltajiem;baltaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,DAT,PL,MASC
meitenīgais;meitenīgo;meitenīgDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
psihisks;psihiskiem;psihiskDEL(s)INS(iem);INS(iem);DEL(s);ADJ,DAT,PL,MASC
veikals;veikaliem;veikalDEL(s)INS(iem);INS(iem);DEL(s);N,DAT,PL
vasarīgāks;vasarīgākās;vasarīgākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
indīgākais;indīgāko;indīgākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
aizpērnējais;aizpērnējās;aizpērnējDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
sievišķīgākais;sievišķīgākajai;sievišķīgākINS(a)INS(j)aiDEL(s);INS(a),INS(j);DEL(s);ADJ,GEN,SG,FEM
pirmdiena;pirmdienas;pirmdienaINS(s);INS(s);;N,NOM,PL
ungāriskākais;ungāriskāko;ungāriskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
piederīgs;piederīgu;piederīgDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
darbīgais;darbīgajos;darbīgaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
stulbais;stulbajā;stulbaDEL(is)INS(jā);INS(jā);DEL(is);ADJ,INST,SG,FEM
neitralizēt;lai neitralizējot;INS(l)INS(a)INS(i)INS( )neitralizēINS(jo)t;INS(l),INS(a),INS(i),INS( ),INS(jo);;V,LGSPEC1,IMP
spilva;spilvām;spilvDEL(a)INS(ām);INS(ām);DEL(a);N,DAT,PL
neturēšana;neturēšanā;neturēšanDEL(a)INS(ā);INS(ā);DEL(a);N,LOC,SG
vērtīgs;vērtīgiem;vērtīgDEL(s)INS(iem);INS(iem);DEL(s);ADJ,GEN,PL,MASC
prāvākais;prāvākie;prāvākDEL(a)iDEL(s)INS(e);INS(e);DEL(a),DEL(s);ADJ,LOC,PL,MASC
spilve;spilvi;spilvDEL(e)INS(i);INS(i);DEL(e);N,INST,SG
visrozīgākais;visrozīgākās;visrozīgākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
nodoklis;nodokļu;nodokDEL(l)DEL(is)INS(ļ)INS(u);INS(ļ),INS(u);DEL(l),DEL(is);N,GEN,PL
konstatēšana;konstatēšanā;konstatēšanDEL(a)INS(ā);INS(ā);DEL(a);N,LOC,SG
visanālākais;visanālāko;visanālākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
kirgīziskais;kirgīzisko;kirgīziskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
metafiziskākais;metafiziskāko;metafiziskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,MASC
visziepjainākais;visziepjaināko;visziepjainākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,FEM
čūska;čūsku;čūskDEL(a)INS(u);INS(u);DEL(a);N,GEN,PL
reģistrs;reģistriem;reģistrDEL(s)INS(iem);INS(iem);DEL(s);N,INST,PL
trūcīgākais;trūcīgāko;trūcīgākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
ķēnišķīgākais;ķēnišķīgākā;ķēnišķīgākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
afgāniskāks;afgāniskākā;afgāniskākDEL(s)INS(ā);INS(ā);DEL(s);ADJ,INST,SG,FEM
rudenīgākais;rudenīgākie;rudenīgākDEL(a)iDEL(s)INS(e);INS(e);DEL(a),DEL(s);ADJ,LOC,PL,MASC
kakls;kaklus;kaklINS(u)s;INS(u);;N,ACC,PL
eiropeiskākais;eiropeiskākajiem;eiropeiskākaINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);ADJ,GEN,PL,MASC
ķirbis;ķirbjiem;ķirbINS(j)iDEL(s)INS(em);INS(j),INS(em);DEL(s);N,DAT,PL
riktīgais;riktīgās;riktīgDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
niknais;niknais;niknais;;;ADJ,LOC,SG,MASC
netraucēt;netraucē;netraucēDEL(t);;DEL(t);V,3,PL,PRS,IND
vislieliskākais;vislieliskākajos;vislieliskākaDEL(i)INS(jo)s;INS(jo);DEL(i);ADJ,INST,PL,MASC
aparšana;aparšanas;aparšanaINS(s);INS(s);;N,GEN,SG
afrikāniskāks;afrikāniskākiem;afrikāniskākDEL(s)INS(iem);INS(iem);DEL(s);ADJ,GEN,PL,MASC
bibliotēka;bibliotēkas;bibliotēkaINS(s);INS(s);;N,ACC,PL
ārstniecisks;ārstnieciskus;ārstnieciskINS(u)s;INS(u);;ADJ,NOM,PL,MASC
sirmis;sirmis;sirmis;;;N,NOM,SG
greznāks;greznāku;greznākDEL(s)INS(u);INS(u);DEL(s);ADJ,ACC,PL,FEM
tumšāks;tumšākiem;tumšākDEL(s)INS(iem);INS(iem);DEL(s);ADJ,GEN,PL,MASC
ievads;ievadus;ievadINS(u)s;INS(u);;N,ACC,PL
tirgotava;tirgotava;tirgotava;;;N,NOM,SG
nekļūt;nekļūt;nekļūt;;;V,NFIN
visraksturīgākais;visraksturīgākajās;visraksturīgākaDEL(i)INS(jā)s;INS(jā);DEL(i);ADJ,INST,PL,FEM
diennakts;diennakts;diennakts;;;N,GEN,SG
vissaulainākais;vissaulainākās;vissaulainākDEL(ai)INS(ā)s;INS(ā);DEL(ai);ADJ,ACC,SG,FEM
satiksmes vārds;satiksmes vārdus;satiksmes vārdINS(u)s;INS(u);;N,ACC,PL
drēgnums;drēgnumā;drēgnumDEL(s)INS(ā);INS(ā);DEL(s);N,LOC,SG
smagāks;smagākām;smagākDEL(s)INS(ām);INS(ām);DEL(s);ADJ,DAT,PL,FEM
rezultāts;rezultāt;rezultātDEL(s);;DEL(s);N,VOC,SG
klausīties;klausījies;klausīDEL(t)INS(j)ies;INS(j);DEL(t);V,2,SG,PST,IND
neapart;neaparsim;neaparDEL(t)INS(s)INS(im);INS(s),INS(im);DEL(t);V,1,PL,FUT,IND
lejas tece;lejas teci;lejas tecDEL(e)INS(i);INS(i);DEL(e);N,ACC,SG
zīdināt;zīdināšu;zīdināDEL(t)INS(š)INS(u);INS(š),INS(u);DEL(t);V,1,SG,FUT,IND
viesu istaba;viesu istabu;viesu istabDEL(a)INS(u);INS(u);DEL(a);N,INST,SG
kurdiskāks;kurdiskākās;kurdiskākINS(ā)s;INS(ā);;ADJ,INST,PL,FEM
indietis;indieši;indieDEL(t)INS(š)iDEL(s);INS(š);DEL(t),DEL(s);N,NOM,PL
reliģiozākais;reliģiozāko;reliģiozākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,ACC,PL,MASC
reliģisks;reliģiskam;reliģiskDEL(s)INS(a)INS(m);INS(a),INS(m);DEL(s);ADJ,GEN,SG,MASC
nabadze;nabadzes;nabadzeINS(s);INS(s);;N,VOC,PL
dzemdēt;lai dzemdē;INS(l)INS(a)INS(i)INS( )dzemdēDEL(t);INS(l),INS(a),INS(i),INS( );DEL(t);V,3,PL,IMP
dziedājums;dziedājumos;dziedājumINS(o)s;INS(o);;N,LOC,PL
vēceklis;vēcekli;vēcekliDEL(s);;DEL(s);N,INST,SG
reliģiskākais;reliģiskākajam;reliģiskākaDEL(is)INS(j)INS(am);INS(j),INS(am);DEL(is);ADJ,GEN,SG,MASC
saldenākais;saldenākā;saldenākDEL(ais)INS(ā);INS(ā);DEL(ais);ADJ,ACC,SG,MASC
atmiņa;atmiņu;atmiņDEL(a)INS(u);INS(u);DEL(a);N,INST,SG
nedemokratizēt;nedemokratizēsit;nedemokratizēINS(s)INS(i)t;INS(s),INS(i);;V,2,PL,FUT,IND
politiskais;politisko;politiskDEL(ais)INS(o);INS(o);DEL(ais);ADJ,NOM,SG,MASC
apspriešana;apspriešana;apspriešana;;;N,VOC,SG
turpināt;turpinājāt;turpinINS(ā)INS(j)āt;INS(ā),INS(j);;V,2,PL,PST,IND
fotogrāfiskāks;fotogrāfiskākus;fotogrāfiskākINS(u)s;INS(u);;ADJ,NOM,PL,MASC
etimoloģisks;etimoloģiskai;etimoloģiskDEL(s)INS(a)INS(i);INS(a),INS(i);DEL(s);ADJ,GEN,SG,FEM
astoņnieks;astoņnieks;astoņnieks;;;N,NOM,SG
Japānas redīss;Japānas redīsos;Japānas redīsINS(o)s;INS(o);;N,LOC,PL
vismoldāviskākais;vismoldāviskāko;vismoldāviskākDEL(ais)INS(o);INS(o);DEL(ais);ADJ,DAT,SG,FEM
patiesība;patiesībā;patiesībDEL(a)INS(ā);INS(ā);DEL(a);N,LOC,SG
ābols;ābolus;ābolINS(u)s;INS(u);;N,ACC,PL
