Source;Target;Combined;Inserts;Deletes;Grammar
statúid;statúid;statúid;;;N,DAT,SG
aíochtach;na haíochtaí;INS(na h)aíochtaDEL(c)DEL(h)INS(í);INS(na h),INS(í);DEL(c),DEL(h);N,GEN,SG,DEF
nua-aois;nua-aois;nua-aois;;;N,NOM,SG
croschineálach;na croschineálaigh;INS(na )croschineálaDEL(c)INS(ig)h;INS(na ),INS(ig);DEL(c);N,NOM,PL,DEF
suidh;shuidh sé;sINS(h)uidhINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
pailnigh;pailnigh;pailnigh;;;V,2,SG,IMP
mórthéarma;mórthéarmaí;mórthéarmaINS(í);INS(í);;N,GEN,PL
scéim;scéime;scéimINS(e);INS(e);;N,GEN,SG
dearbhaigh;dearbhaithe;dearbhaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
imir;dá n-imríteá;INS(d)INS(á)INS( )INS(n)INS(-)imDEL(i)rINS(í)INS(t)INS(e)INS(á);INS(d),INS(á),INS( ),INS(n),INS(-),INS(í),INS(t),INS(e),INS(á);DEL(i);V,2:SG,SBJV,PST
neamh-chomhghuaillíocht;na neamh-chomhghuaillíochta;INS(na )neamh-chomhghuaillíochtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
aon-fhorchéim;aon-fhorchéimeanna;aon-fhorchéimINS(e)INS(a)INS(n)INS(n)INS(a);INS(e),INS(a),INS(n),INS(n),INS(a);;N,NOM,PL
bithleigheas;a bhithleigheasanna;INS(a )bINS(h)ithleigheasINS(anna);INS(a ),INS(h),INS(anna);;N,VOC,PL
idirlínigh;d'idirlínínn;INS(d')idirlíINS(n)INS(í)INS(n)nDEL(igh);INS(d'),INS(n),INS(í),INS(n);DEL(igh);V,1,SG,PST,HAB,IND
oistéacailcin;na hoistéacailciní;INS(na h)oistéacailcinINS(í);INS(na h),INS(í);;N,NOM,PL,DEF
ula;a ula;INS(a )ula;INS(a );;N,VOC,SG
siogót;siogót;siogót;;;N,DAT,SG
alfraits;an alfraits;INS(an )alfraits;INS(an );;N,NOM,SG,DEF
eagraigh;d'eagraíodh sibh;INS(d')eagraINS(í)INS(o)INS(d)INS(h)INS( )INS(s)iDEL(g)INS(b)h;INS(d'),INS(í),INS(o),INS(d),INS(h),INS( ),INS(s),INS(b);DEL(g);V,2,PL,PST,HAB,IND
dathaigh;dhathódh sibh;dINS(h)athDEL(a)DEL(ig)INS(ó)INS(d)INS(h)INS( )INS(s)INS(i)INS(b)h;INS(h),INS(ó),INS(d),INS(h),INS( ),INS(s),INS(i),INS(b);DEL(a),DEL(ig);V,2,PL,COND
deachtaigh;deachtaíodh;deachtaDEL(ig)INS(í)INS(o)INS(d)h;INS(í),INS(o),INS(d);DEL(ig);V,AUTO,PST,IND
blastóir fíona;leis na blastóirí fíona;INS(leis na )blastóirINS(í) fíona;INS(leis na ),INS(í);;N,DAT,PL,DEF
toiligh;go dtoilí siad;INS(g)INS(o)INS( )INS(d)toilINS(í)INS( )INS(s)iDEL(gh)INS(a)INS(d);INS(g),INS(o),INS( ),INS(d),INS(í),INS( ),INS(s),INS(a),INS(d);DEL(gh);V,3,PL,SBJV,PRS
cráigh;cráfaidh siad;cráINS(f)INS(a)iDEL(g)INS(d)hINS( )INS(s)INS(i)INS(a)INS(d);INS(f),INS(a),INS(d),INS( ),INS(s),INS(i),INS(a),INS(d);DEL(g);V,3,PL,FUT,IND
lónadóir;leis na lónadóirí;INS(leis na )lónadóirINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
eochairléacht;eochairléachtaí;eochairléachtINS(aí);INS(aí);;N,DAT,PL
friotán;a fhriotána;INS(a )fINS(h)riotánINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
díbharraigh;dhíbharraíodh sé;dINS(h)íbharraDEL(ig)INS(í)INS(o)INS(d)hINS( sé);INS(h),INS(í),INS(o),INS(d),INS( sé);DEL(ig);V,3,SG,PST,HAB,IND
antrapalárnachas;antrapalárnachais;antrapalárnachaINS(i)s;INS(i);;N,GEN,SG
cimigh;cimeoidh mé;cimINS(e)INS(o)iDEL(g)INS(d)hINS( )INS(m)INS(é);INS(e),INS(o),INS(d),INS( ),INS(m),INS(é);DEL(g);V,1,SG,FUT,IND
bard;a bharda;INS(a )bINS(h)ardINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
bunú;an bhunaithe;INS(an )bINS(h)unDEL(ú)INS(a)INS(i)INS(t)INS(h)INS(e);INS(an ),INS(h),INS(a),INS(i),INS(t),INS(h),INS(e);DEL(ú);N,GEN,SG,DEF
cíocra;leis an gcíocra;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(g)cíocra;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(g);;N,DAT,SG,DEF
aghlot;leis an aghlot;INS(leis an )aghlot;INS(leis an );;N,DAT,SG,DEF
cóisir;cóisire;cóisirINS(e);INS(e);;N,GEN,SG
taispeáin;thaispeáin mé;tINS(h)aispeáinINS( )INS(m)INS(é);INS(h),INS( ),INS(m),INS(é);;V,1,SG,PST,IND
cimigh;cimeoimid;cINS(i)INS(m)INS(e)INS(o)imiDEL(gh)INS(d);INS(i),INS(m),INS(e),INS(o),INS(d);DEL(gh);V,1,PL,FUT,IND
frithchaith;frithchaithidís;frithchaithINS(i)INS(d)INS(í)INS(s);INS(i),INS(d),INS(í),INS(s);;V,3,PL,IMP
víogaíl;víogaíola;víogaíINS(o)lINS(a);INS(o),INS(a);;N,GEN,SG
solad;solad;solad;;;N,NOM,SG
mósáic;na mósáice;INS(na )mósáicINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
ordaigh;d'ordóimis;INS(d')ordDEL(a)DEL(igh)INS(ó)INS(i)INS(m)INS(i)INS(s);INS(d'),INS(ó),INS(i),INS(m),INS(i),INS(s);DEL(a),DEL(igh);V,1,PL,COND
Íoslannach;leis na hÍoslannaigh;INS(l)INS(e)INS(i)INS(s)INS( )INS(n)INS(a)INS( )INS(h)ÍoslannaDEL(c)INS(ig)h;INS(l),INS(e),INS(i),INS(s),INS( ),INS(n),INS(a),INS( ),INS(h),INS(ig);DEL(c);N,DAT,PL,DEF
bainistigh;go mbainistímid;INS(g)INS(o)INS( )INS(m)bainistINS(ím)iDEL(gh)INS(d);INS(g),INS(o),INS( ),INS(m),INS(ím),INS(d);DEL(gh);V,1,PL,SBJV,PRS
buachaill tí;an bhuachalla thí;INS(an )bINS(h)uachaDEL(i)llINS(a) tINS(h)í;INS(an ),INS(h),INS(a),INS(h);DEL(i);N,GEN,SG,DEF
baile margaidh;bailte margaidh;bailINS(t)e margaidh;INS(t);;N,DAT,PL
fíonsaothrú;fíonsaothrú;fíonsaothrú;;;N,DAT,SG
bithchéanóis;an bhithchéanóis;INS(an )bINS(h)ithchéanóis;INS(an ),INS(h);;N,NOM,SG,DEF
apacailipsis;apacailipsis;apacailipsis;;;N,GEN,SG
éascaigh;go n-éascaí tú;INS(g)INS(o)INS( )INS(n)INS(-)éascaDEL(igh)INS(í)INS( )INS(t)INS(ú);INS(g),INS(o),INS( ),INS(n),INS(-),INS(í),INS( ),INS(t),INS(ú);DEL(igh);V,2:SG,SBJV,PRS
fan;a fhanfaidh;INS(a )fINS(h)anINS(f)INS(a)INS(i)INS(d)INS(h);INS(a ),INS(h),INS(f),INS(a),INS(i),INS(d),INS(h);;V,REL,FUT,IND
féinspéisíoch;féinspéisíoch;féinspéisíoch;;;N,NOM,SG
dair;na daracha;INS(na )daDEL(i)rINS(a)INS(c)INS(h)INS(a);INS(na ),INS(a),INS(c),INS(h),INS(a);DEL(i);N,NOM,PL,DEF
ríog;ríog;ríog;;;N,NOM,SG
teicneoir;teicneoirí;teicneoirINS(í);INS(í);;N,DAT,PL
líniú;leis an líniú;INS(leis an )líniú;INS(leis an );;N,DAT,SG,DEF
muir;leis an muir;INS(leis an )muir;INS(leis an );;N,DAT,SG,DEF
eipeagraf;an eipeagraf;INS(an )eipeagraf;INS(an );;N,GEN,SG,DEF
sinsear;sinsear;sinsear;;;N,DAT,SG
creid;creididís;creidINS(i)INS(d)INS(í)INS(s);INS(i),INS(d),INS(í),INS(s);;V,3,PL,IMP
geolta;geolta;geolta;;;N,GEN,SG
cruinne;cruinní;cruinnDEL(e)INS(í);INS(í);DEL(e);N,DAT,PL
ardchríoch;ardchríocha;ardchríochINS(a);INS(a);;N,DAT,PL
crosóg;an chrosóg;INS(an )cINS(h)rosóg;INS(an ),INS(h);;N,NOM,SG,DEF
comhfhios;leis an gcomhfhios;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(g)comhfhios;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(g);;N,DAT,SG,DEF
feidhmchlár;leis an bhfeidhmchlár;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(b)INS(h)feidhmchlár;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(b),INS(h);;N,DAT,SG,DEF
leann úll;a leannta úll;INS(a )leannINS(t)INS(a) úll;INS(a ),INS(t),INS(a);;N,VOC,PL
togh;go dtogha sibh;INS(g)INS(o)INS( )INS(d)togINS(h)INS(a)INS( )INS(s)INS(i)INS(b)h;INS(g),INS(o),INS( ),INS(d),INS(h),INS(a),INS( ),INS(s),INS(i),INS(b);;V,2,PL,SBJV,PRS
múch;múchaim;múchINS(a)INS(i)INS(m);INS(a),INS(i),INS(m);;V,1,SG,IMP
tacar;leis an tacar;INS(leis an )tacar;INS(leis an );;N,DAT,SG,DEF
báinseach;na báinseacha;INS(na )báinseachINS(a);INS(na ),INS(a);;N,NOM,PL,DEF
clóiséad;leis an gclóiséad;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(g)clóiséad;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(g);;N,DAT,SG,DEF
arán;an aráin;INS(an )aráINS(i)n;INS(an ),INS(i);;N,GEN,SG,DEF
naíolann;naíolann;naíolann;;;N,DAT,SG
docht;go ndochta siad;INS(g)INS(o)INS( )INS(n)dochtINS(a)INS( )INS(s)INS(i)INS(a)INS(d);INS(g),INS(o),INS( ),INS(n),INS(a),INS( ),INS(s),INS(i),INS(a),INS(d);;V,3,PL,SBJV,PRS
rialtacht;rialtachta;rialtachtINS(a);INS(a);;N,GEN,SG
bruclais;na bruclaise;INS(na )bruclaisINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
foighne;a fhoighne;INS(a )fINS(h)oighne;INS(a ),INS(h);;N,VOC,SG
tuirne;tuirní;tuirnDEL(e)INS(í);INS(í);DEL(e);N,NOM,PL
achoimrigh;achoimríodh sé;achoimrDEL(ig)INS(í)INS(o)INS(d)hINS( sé);INS(í),INS(o),INS(d),INS( sé);DEL(ig);V,3,SG,IMP
caoi;na caíonna;INS(na )caINS(í)oDEL(i)INS(n)INS(n)INS(a);INS(na ),INS(í),INS(n),INS(n),INS(a);DEL(i);N,NOM,PL,DEF
fabhal;leis an bhfabhal;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(b)INS(h)fabhal;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(b),INS(h);;N,DAT,SG,DEF
fachtóirigh;d'fhachtóireofá;INS(d')fINS(h)achtóirDEL(igh)INS(e)INS(o)INS(f)INS(á);INS(d'),INS(h),INS(e),INS(o),INS(f),INS(á);DEL(igh);V,2,SG,COND
abúlacht;leis an abúlacht;INS(leis an )abúlacht;INS(leis an );;N,DAT,SG,DEF
buntáta;an bhuntáta;INS(an )bINS(h)untáta;INS(an ),INS(h);;N,GEN,SG,DEF
cnuasaigh;dá gcnuasaíodh sé;INS(d)INS(á)INS( )INS(g)cnuasaDEL(ig)INS(í)INS(o)INS(d)hINS( sé);INS(d),INS(á),INS( ),INS(g),INS(í),INS(o),INS(d),INS( sé);DEL(ig);V,3,SG,SBJV,PST
tionóntaí;na tionóntaithe;INS(na )tionóntaDEL(í)INS(i)INS(the);INS(na ),INS(i),INS(the);DEL(í);N,NOM,PL,DEF
liopard fiaigh;a liopaird fhiaigh;INS(a )liopaINS(i)rd fINS(h)iaigh;INS(a ),INS(i),INS(h);;N,VOC,SG
angóra;angóra;angóra;;;N,GEN,SG
seiceadóir;a sheiceadóir;INS(a )sINS(h)eiceadóir;INS(a ),INS(h);;N,VOC,SG
foshirriam;foshirriamaí;foshirriamINS(aí);INS(aí);;N,DAT,PL
plánáil;plánáil;plánáil;;;V,2,SG,IMP
consairtín;an consairtín;INS(an )consairtín;INS(an );;N,NOM,SG,DEF
reitine;an reitine;INS(an )reitine;INS(an );;N,NOM,SG,DEF
fótaifhriotán;na fótafhriotáin;INS(na )fótaDEL(i)fhriotáINS(i)n;INS(na ),INS(i);DEL(i);N,NOM,PL,DEF
spreag;spreagfaidh tú;spreagINS(f)INS(a)INS(i)INS(d)INS(h)INS( )INS(t)INS(ú);INS(f),INS(a),INS(i),INS(d),INS(h),INS( ),INS(t),INS(ú);;V,2,SG,FUT,IND
ildiachas;an ildiachais;INS(an )ildiachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
banchúramóir;a bhanchúramóirí;INS(a )bINS(h)anchúramóirINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
cuidigh;chuideodh sibh;cINS(h)uidINS(e)INS(o)INS(d)INS(h)INS( )INS(s)iDEL(g)INS(b)h;INS(h),INS(e),INS(o),INS(d),INS(h),INS( ),INS(s),INS(b);DEL(g);V,2,PL,COND
banthiomnóir;banthiomnóirí;banthiomnóirINS(í);INS(í);;N,DAT,PL
imir;imríodh sé;imDEL(i)rINS(í)INS(o)INS(d)INS(h)INS( )INS(s)INS(é);INS(í),INS(o),INS(d),INS(h),INS( ),INS(s),INS(é);DEL(i);V,3,SG,IMP
feithid;a fheithid;INS(a )fINS(h)eithid;INS(a ),INS(h);;N,VOC,SG
ópal;leis na hópail;INS(l)INS(e)INS(i)INS(s)INS( )INS(n)INS(a)INS( )INS(h)ópaINS(i)l;INS(l),INS(e),INS(i),INS(s),INS( ),INS(n),INS(a),INS( ),INS(h),INS(i);;N,DAT,PL,DEF
bulaí;leis na bulaithe;INS(leis na )bulaDEL(í)INS(i)INS(the);INS(leis na ),INS(i),INS(the);DEL(í);N,DAT,PL,DEF
néararaideolaíocht;néararaideolaíochta;néararaideolaíochtINS(a);INS(a);;N,GEN,SG
loch;lochanna;lochINS(anna);INS(anna);;N,VOC,PL
bróicéireacht;bróicéireachtaí;bróicéireachtINS(aí);INS(aí);;N,DAT,PL
taispeántas;leis na taispeántais;INS(leis na )taispeántaINS(i)s;INS(leis na ),INS(i);;N,DAT,PL,DEF
leantóir;leantóra;leantóDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
lámhainn;a lámhainn;INS(a )lámhainn;INS(a );;N,VOC,SG
cúisín;an chúisín;INS(an )cINS(h)úisín;INS(an ),INS(h);;N,GEN,SG,DEF
aitheasc;leis an aitheasc;INS(leis an )aitheasc;INS(leis an );;N,DAT,SG,DEF
fachtóirigh;dá bhfachtóirímis;INS(d)INS(á)INS( )INS(b)INS(h)fachtóirINS(ím)iDEL(gh)INS(s);INS(d),INS(á),INS( ),INS(b),INS(h),INS(ím),INS(s);DEL(gh);V,1,PL,SBJV,PST
fo-ord;a fho-orda;INS(a )fINS(h)o-ordINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
loca;na locaí;INS(na )locaINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
donaigh;donóidh sé;donDEL(a)DEL(ig)INS(ó)INS(i)INS(d)hINS( sé);INS(ó),INS(i),INS(d),INS( sé);DEL(a),DEL(ig);V,3,SG,FUT,IND
oraigineas;leis na horaiginis;INS(l)INS(e)INS(i)INS(s)INS( )INS(n)INS(a)INS( )INS(h)oraiginDEL(ea)INS(i)s;INS(l),INS(e),INS(i),INS(s),INS( ),INS(n),INS(a),INS( ),INS(h),INS(i);DEL(ea);N,DAT,PL,DEF
sráid;leis na sráideanna;INS(leis na )sráidINS(e)INS(a)INS(n)INS(n)INS(a);INS(leis na ),INS(e),INS(a),INS(n),INS(n),INS(a);;N,DAT,PL,DEF
fo-rud;fo-rud;fo-rud;;;N,DAT,SG
trumpa;trumpa;trumpa;;;N,GEN,SG
rae;rae;rae;;;N,DAT,SG
fístaifeadán;an fístaifeadán;INS(an )fístaifeadán;INS(an );;N,NOM,SG,DEF
broc;a bhroca;INS(a )bINS(h)rocINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
ríonmháthair;ríonmháthar;ríonmháthaDEL(i)r;;DEL(i);N,GEN,SG
clúmh;clúmh;clúmh;;;N,NOM,SG
deisigh;deisímid;deisINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
prótallas;prótallas;prótallas;;;N,DAT,SG
gearb;leis an ngearb;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(n)gearb;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(n);;N,DAT,SG,DEF
angagrafaíocht;angagrafaíochta;angagrafaíochtINS(a);INS(a);;N,GEN,SG
oirnis;oirnis;oirnis;;;N,DAT,SG
polamorf;polamoirf;polamoINS(i)rf;INS(i);;N,NOM,PL
réamhaclaíocht;réamhaclaíochta;réamhaclaíochtINS(a);INS(a);;N,GEN,SG
díscaoil;dhíscaoil tú;dINS(h)íscaoilINS( )INS(t)INS(ú);INS(h),INS( ),INS(t),INS(ú);;V,2,SG,PST,IND
cúirt;cúirte;cúirtINS(e);INS(e);;N,GEN,SG
smutachán;smutachán;smutachán;;;N,GEN,PL
lon;lonta;lonINS(t)INS(a);INS(t),INS(a);;N,GEN,PL
snuaphúdar;leis na snuaphúdair;INS(leis na )snuaphúdaINS(i)r;INS(leis na ),INS(i);;N,DAT,PL,DEF
deisceabal;na deisceabail;INS(na )deisceabaINS(i)l;INS(na ),INS(i);;N,NOM,PL,DEF
abhlann;abhlann;abhlann;;;N,NOM,SG
rainse;rainse;rainse;;;N,NOM,SG
díobháil;a dhíobháil;INS(a )dINS(h)íobháil;INS(a ),INS(h);;N,VOC,SG
urlios;an urleasa;INS(an )urlDEL(i)DEL(o)INS(e)INS(a)sINS(a);INS(an ),INS(e),INS(a),INS(a);DEL(i),DEL(o);N,GEN,SG,DEF
fo-aicme;fo-aicme;fo-aicme;;;N,NOM,SG
buidéal;buidéil;buidéDEL(a)INS(i)l;INS(i);DEL(a);N,GEN,SG
oráid;a oráid;INS(a )oráid;INS(a );;N,VOC,SG
troitheánaigh;troitheánaithe;troitheánaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
bithshrianadh;bithshrianadh;bithshrianadh;;;N,DAT,SG
damasc;an damaisc;INS(an )damaINS(i)sc;INS(an ),INS(i);;N,GEN,SG,DEF
closleabhar;a chlosleabhara;INS(a )cINS(h)losleabharINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
iolraí;an t-iolraí;INS(a)INS(n)INS( )INS(t)INS(-)iolraí;INS(a),INS(n),INS( ),INS(t),INS(-);;N,NOM,SG,DEF
uimhrigh;go n-uimhraí tú;INS(g)INS(o)INS( )INS(n)INS(-)uimhrDEL(igh)INS(a)INS(í)INS( )INS(t)INS(ú);INS(g),INS(o),INS( ),INS(n),INS(-),INS(a),INS(í),INS( ),INS(t),INS(ú);DEL(igh);V,2:SG,SBJV,PRS
butha;butha;butha;;;N,NOM,SG
suidh;a shuidheadh;INS(a )sINS(h)uiINS(d)INS(h)INS(e)INS(a)dh;INS(a ),INS(h),INS(d),INS(h),INS(e),INS(a);;V,REL,PST,HAB,IND
dícear;dícir;dícDEL(ea)INS(i)r;INS(i);DEL(ea);N,NOM,PL
grúdaigh;grúdófar;grúdINS(ó)INS(f)aDEL(igh)INS(r);INS(ó),INS(f),INS(r);DEL(igh);V,AUTO,FUT,IND
croinic;na croinicí;INS(na )croinicINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
fo-fhathach;na fo-fathaigh;INS(na )fo-fDEL(h)athaDEL(c)INS(ig)h;INS(na ),INS(ig);DEL(h),DEL(c);N,NOM,PL,DEF
neifrít;neifrítí;neifrítINS(í);INS(í);;N,DAT,PL
treisigh;go dtreisítear;INS(g)INS(o)INS( )INS(d)treisDEL(igh)INS(í)INS(t)INS(e)INS(a)INS(r);INS(g),INS(o),INS( ),INS(d),INS(í),INS(t),INS(e),INS(a),INS(r);DEL(igh);V,AUTO,SBJV,PRS
sásaigh;sásaídís;sásaDEL(igh)INS(í)INS(d)INS(í)INS(s);INS(í),INS(d),INS(í),INS(s);DEL(igh);V,3,PL,IMP
corraigh;corraigh;corraigh;;;V,2,SG,IMP
tiúnadh;a thiúnadh;INS(a )tINS(h)iúnadh;INS(a ),INS(h);;N,VOC,SG
monarc;monarcaí;monarcINS(aí);INS(aí);;N,GEN,PL
breisíocht;leis an mbreisíocht;INS(l)INS(e)INS(i)INS(s)INS( )INS(a)INS(n)INS( )INS(m)breisíocht;INS(l),INS(e),INS(i),INS(s),INS( ),INS(a),INS(n),INS( ),INS(m);;N,DAT,SG,DEF
vacsaínigh;vacsaínithe;vacsaíniDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
snuaphúdar;a shnuaphúdara;INS(a )sINS(h)nuaphúdarINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
cló;an chló;INS(an )cINS(h)ló;INS(an ),INS(h);;N,GEN,SG,DEF
donnán;an donnán;INS(an )donnán;INS(an );;N,NOM,SG,DEF
áit;a áiteanna;INS(a )áitINS(e)INS(a)INS(n)INS(n)INS(a);INS(a ),INS(e),INS(a),INS(n),INS(n),INS(a);;N,VOC,PL
clos-scagaire;na clos-scagairí;INS(na )clos-scagairDEL(e)INS(í);INS(na ),INS(í);DEL(e);N,NOM,PL,DEF
oifigeach ceannais;a oifigeacha ceannais;INS(a )oifigeachINS(a) ceannais;INS(a ),INS(a);;N,VOC,PL
sílim;sílimis;sílimINS(i)INS(s);INS(i),INS(s);;V,1,PL,IMP
cuimil;dá gcuimlítí;INS(d)INS(á)INS( )INS(g)cuimDEL(i)lINS(í)INS(t)INS(í);INS(d),INS(á),INS( ),INS(g),INS(í),INS(t),INS(í);DEL(i);V,AUTO,SBJV,PST
fáisc;d'fháisc mé;INS(d')fINS(h)áiscINS( )INS(m)INS(é);INS(d'),INS(h),INS( ),INS(m),INS(é);;V,1,SG,PST,IND
seanmháthair;seanmháithreacha;seanmháINS(i)tINS(h)INS(r)INS(e)INS(a)INS(c)haDEL(i)DEL(r);INS(i),INS(h),INS(r),INS(e),INS(a),INS(c);DEL(i),DEL(r);N,GEN,PL
tiontaigh;go dtiontaí sibh;INS(g)INS(o)INS( )INS(d)tiontaINS(í)INS( )INS(s)iDEL(g)INS(b)h;INS(g),INS(o),INS( ),INS(d),INS(í),INS( ),INS(s),INS(b);DEL(g);V,2,PL,SBJV,PRS
feis;feiseanna;feisINS(e)INS(a)INS(n)INS(n)INS(a);INS(e),INS(a),INS(n),INS(n),INS(a);;N,GEN,PL
haca;leis an haca;INS(leis an )haca;INS(leis an );;N,DAT,SG,DEF
driseachán;an driseacháin;INS(an )driseacháINS(i)n;INS(an ),INS(i);;N,GEN,SG,DEF
prótaplast;prótaplast;prótaplast;;;N,NOM,SG
stobh;stobhfaidh siad;stobhINS(f)INS(a)INS(i)INS(d)INS(h)INS( )INS(s)INS(i)INS(a)INS(d);INS(f),INS(a),INS(i),INS(d),INS(h),INS( ),INS(s),INS(i),INS(a),INS(d);;V,3,PL,FUT,IND
spéacla;leis na spéaclaí;INS(leis na )spéaclaINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
isiteirm;isiteirmeacha;isiteirmINS(e)INS(a)INS(c)INS(h)INS(a);INS(e),INS(a),INS(c),INS(h),INS(a);;N,GEN,PL
X-ghathú;na X-ghathuithe;INS(na )X-ghathDEL(ú)INS(u)INS(i)INS(t)INS(h)INS(e);INS(na ),INS(u),INS(i),INS(t),INS(h),INS(e);DEL(ú);N,NOM,PL,DEF
reachtaigh;reachtaígí;reachtaDEL(igh)INS(í)INS(g)INS(í);INS(í),INS(g),INS(í);DEL(igh);V,2,PL,IMP
iarnphirít;iarnphirítí;iarnphirítINS(í);INS(í);;N,GEN,PL
carcanaigineacht;carcanaigineachta;carcanaigineachtINS(a);INS(a);;N,GEN,SG
ardmháta;an t-ardmháta;INS(a)INS(n)INS( )INS(t)INS(-)ardmháta;INS(a),INS(n),INS( ),INS(t),INS(-);;N,NOM,SG,DEF
fibril;an fhibril;INS(an )fINS(h)ibril;INS(an ),INS(h);;N,NOM,SG,DEF
cláirseoir;an chláirseora;INS(an )cINS(h)láirseoDEL(i)rINS(a);INS(an ),INS(h),INS(a);DEL(i);N,GEN,SG,DEF
taispeáin;thaispeáin siad;tINS(h)aispeáinINS( )INS(s)INS(i)INS(a)INS(d);INS(h),INS( ),INS(s),INS(i),INS(a),INS(d);;V,3,PL,PST,IND
léasaigh;léasaím;léasaDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,PRS,IND
fiuch;d'fhiuchadh sé;INS(d')fINS(h)iuchINS(a)INS(d)INS(h)INS( )INS(s)INS(é);INS(d'),INS(h),INS(a),INS(d),INS(h),INS( ),INS(s),INS(é);;V,3,SG,PST,HAB,IND
luail;a luailí;INS(a )luailINS(í);INS(a ),INS(í);;N,VOC,PL
bronn;bronnann tú;bronnINS(a)INS(n)INS(n)INS( )INS(t)INS(ú);INS(a),INS(n),INS(n),INS( ),INS(t),INS(ú);;V,2,SG,PRS,IND
saothrú;an saothrú;INS(an )saothrú;INS(an );;N,NOM,SG,DEF
comhlacht;a chomhlacht;INS(a )cINS(h)omhlacht;INS(a ),INS(h);;N,VOC,SG
Rastafárach;a Rastafáracha;INS(a )RastafárachINS(a);INS(a ),INS(a);;N,VOC,PL
plánchlár;na plánchláir;INS(na )plánchláINS(i)r;INS(na ),INS(i);;N,NOM,PL,DEF
bréidín;bréidín;bréidín;;;N,DAT,SG
tairg;go dtairge tú;INS(g)INS(o)INS( )INS(d)tairgINS(e)INS( )INS(t)INS(ú);INS(g),INS(o),INS( ),INS(d),INS(e),INS( ),INS(t),INS(ú);;V,2:SG,SBJV,PRS
borra;borra;borra;;;N,GEN,SG
alfa-gha;an alfa-gha;INS(an )alfa-gha;INS(an );;N,GEN,SG,DEF
lachtadh;lachtaí;lachtaDEL(d)DEL(h)INS(í);INS(í);DEL(d),DEL(h);N,DAT,PL
roghnaigh;roghnaítear;roghnaDEL(igh)INS(í)INS(t)INS(e)INS(a)INS(r);INS(í),INS(t),INS(e),INS(a),INS(r);DEL(igh);V,AUTO,IMP
peacaigh;go bpeacaí sibh;INS(g)INS(o)INS( )INS(b)peacaINS(í)INS( )INS(s)iDEL(g)INS(b)h;INS(g),INS(o),INS( ),INS(b),INS(í),INS( ),INS(s),INS(b);DEL(g);V,2,PL,SBJV,PRS
vuinsciú;a vuinsciúnna;INS(a )vuinsciúINS(n)INS(n)INS(a);INS(a ),INS(n),INS(n),INS(a);;N,VOC,PL
milseán;a mhilseáin;INS(a )mINS(h)ilseáINS(i)n;INS(a ),INS(h),INS(i);;N,VOC,SG
tua;leis na tuanna;INS(leis na )tuINS(a)INS(n)INS(n)a;INS(leis na ),INS(a),INS(n),INS(n);;N,DAT,PL,DEF
crosbhóthar;na crosbhóithre;INS(na )crosbhóINS(i)thDEL(a)rINS(e);INS(na ),INS(i),INS(e);DEL(a);N,NOM,PL,DEF
