Source;Target;Combined;Inserts;Deletes;Grammar
išgerti;išgeriamas;išgerDEL(t)iINS(a)INS(m)INS(a)INS(s);INS(a),INS(m),INS(a),INS(s);DEL(t);V,V.PTCP,PRS,PASS
parkeliauti;parkeliausiąs;parkeliauDEL(t)INS(s)iINS(ąs);INS(s),INS(ąs);DEL(t);V,V.PTCP,FUT,ACT
daryti;darome;darDEL(yti)INS(o)INS(me);INS(o),INS(me);DEL(yti);V,1,PL,PRS,IND
gyvulys;gyvuliuosè;gyvulDEL(y)INS(i)INS(u)INS(o)sINS(è);INS(i),INS(u),INS(o),INS(è);DEL(y);N,LOC,PL
bybys;bybiaĩ;bybDEL(y)DEL(s)INS(i)INS(a)INS(ĩ);INS(i),INS(a),INS(ĩ);DEL(y),DEL(s);N,NOM,PL
žaizda;žaizdóms;žaizdDEL(a)INS(ó)INS(m)INS(s);INS(ó),INS(m),INS(s);DEL(a);N,DAT,PL
abatas;abãtuose;abDEL(a)DEL(t)DEL(a)INS(ã)INS(t)INS(u)INS(o)sINS(e);INS(ã),INS(t),INS(u),INS(o),INS(e);DEL(a),DEL(t),DEL(a);N,LOC,PL
judėti;judėsiąs;judėDEL(t)INS(s)iINS(ąs);INS(s),INS(ąs);DEL(t);V,V.PTCP,FUT,ACT
išžiūrėti;išžiūrėkime;išžiūrėDEL(t)INS(k)iINS(me);INS(k),INS(me);DEL(t);V,1,PL,IMP
sąveikauti;sąveikavęs;sąveikaDEL(u)DEL(ti)INS(v)INS(ę)INS(s);INS(v),INS(ę),INS(s);DEL(u),DEL(ti);V,V.PTCP,PST,ACT
taisyklingas;taisyklingiausios;taisyklingINS(i)aINS(u)INS(s)INS(i)INS(o)s;INS(i),INS(u),INS(s),INS(i),INS(o);;ADJ,NOM,PL,FEM,SPRL
pienas;pienu;pienDEL(as)INS(u);INS(u);DEL(as);N,INST,SG
pieniškas;pieniškame;pieniškaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
pisti;pistų;pistDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
apniūkti;apniūkstì;apniūkINS(s)tDEL(i)INS(ì);INS(s),INS(ì);DEL(i);V,2,SG,PRS,IND
ugnikalninis;ugnikalninės;ugnikalninDEL(i)INS(ė)s;INS(ė);DEL(i);ADJ,NOM,PL,FEM,POS
bendras;bendriausioms;bendrINS(i)aINS(u)INS(s)INS(i)INS(o)INS(m)s;INS(i),INS(u),INS(s),INS(i),INS(o),INS(m);;ADJ,DAT,PL,FEM,SPRL
pusdalyvis;pùsdalyvį;pDEL(u)INS(ù)sdalyvDEL(is)INS(į);INS(ù),INS(į);DEL(u),DEL(is);N,ACC,SG
pornografiškumas;pornografiškùmą;pornografiškDEL(u)DEL(m)DEL(a)DEL(s)INS(ù)INS(m)INS(ą);INS(ù),INS(m),INS(ą);DEL(u),DEL(m),DEL(a),DEL(s);N,ACC,SG
apžiūrėti;apžiūrėdavai;apžiūrėDEL(t)INS(dav)INS(a)i;INS(dav),INS(a);DEL(t);V,2,SG,PST,FREQ,IND
katė;katès;katDEL(ė)INS(è)INS(s);INS(è),INS(s);DEL(ė);N,ACC,PL
šlaplė;šlaples;šlaplDEL(ė)INS(e)INS(s);INS(e),INS(s);DEL(ė);N,ACC,PL
varputė;várputėse;vDEL(a)INS(á)rputėINS(s)INS(e);INS(á),INS(s),INS(e);DEL(a);N,LOC,PL
dumti;dumdavome;dumDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
gramas;gramùs;gramDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
signalizuoti;signalizuojate;signalizuoINS(j)INS(a)tDEL(i)INS(e);INS(j),INS(a),INS(e);DEL(i);V,2,PL,PRS,IND
pienas;pienams;pienaINS(m)s;INS(m);;N,DAT,PL
smulkmeniškas;smulkmeniškiausią;smulkmeniškINS(i)aINS(u)sINS(i)INS(ą);INS(i),INS(u),INS(i),INS(ą);;ADJ,ACC,SG,FEM,SPRL
izoterminis;izoterminės;izoterminDEL(i)INS(ė)s;INS(ė);DEL(i);ADJ,GEN,SG,FEM,POS
verkti;verkiaũ;verkDEL(t)iINS(a)INS(ũ);INS(a),INS(ũ);DEL(t);V,1,SG,PST,IND
sėdėti;sėdi;sėdDEL(ė)DEL(t)i;;DEL(ė),DEL(t);V,2,SG,PRS,IND
kalbus;kalbesniu;kalbINS(e)INS(s)INS(n)INS(i)uDEL(s);INS(e),INS(s),INS(n),INS(i);DEL(s);ADJ,INST,SG,MASC,CMPR
daniškas;daniškas;daniškas;;;ADJ,ACC,PL,FEM,POS
smulkmeniškas;smulkmenišką;smulkmeniškDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,FEM,POS
palaukti;palaukiamas;palaukDEL(t)iINS(a)INS(m)INS(a)INS(s);INS(a),INS(m),INS(a),INS(s);DEL(t);V,V.PTCP,PRS,PASS
baitas;baitui;baitDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
rožė;rõžei;rDEL(o)DEL(ž)DEL(ė)INS(õ)INS(ž)INS(e)INS(i);INS(õ),INS(ž),INS(e),INS(i);DEL(o),DEL(ž),DEL(ė);N,DAT,SG
norėti;norėte;norėtDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
ūkas;ūkaĩs;ūkaINS(ĩ)s;INS(ĩ);;N,INST,PL
patylėti;patyli;patylDEL(ė)DEL(t)i;;DEL(ė),DEL(t);V,2,SG,PRS,IND
aukštaitis;aukštaĩtis;aukštaDEL(i)INS(ĩ)tis;INS(ĩ);DEL(i);N,NOM,SG
vyriškas;vyriškesnis;vyriškDEL(a)INS(e)INS(s)INS(n)INS(i)s;INS(e),INS(s),INS(n),INS(i);DEL(a);ADJ,NOM,SG,MASC,CMPR
lytinis;lytines;lytinDEL(i)INS(e)s;INS(e);DEL(i);ADJ,ACC,PL,FEM,POS
žirgelis;žirgẽliais;žirgDEL(e)INS(ẽ)lINS(ia)is;INS(ẽ),INS(ia);DEL(e);N,INST,PL
žiūrėti;žiūriu;žiūrDEL(ė)DEL(t)iINS(u);INS(u);DEL(ė),DEL(t);V,1,SG,PRS,IND
subręsti;subręstumėte;subręstDEL(i)INS(u)INS(m)INS(ė)INS(t)INS(e);INS(u),INS(m),INS(ė),INS(t),INS(e);DEL(i);V,2,PL,SBJV
chloras;chloro;chlorDEL(as)INS(o);INS(o);DEL(as);N,GEN,SG
ašara;ãšara;DEL(a)INS(ã)šara;INS(ã);DEL(a);N,NOM,SG
gižti;gižti;gižti;;;V,2,SG,PRS,IND
perdaryti;perdarysiu;perdaryDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
saugus;saugios;saugDEL(u)INS(i)INS(o)s;INS(i),INS(o);DEL(u);ADJ,NOM,PL,FEM,POS
kietas;kietos;kietDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
palaižyti;palaižytas;palaižytDEL(i)INS(a)INS(s);INS(a),INS(s);DEL(i);V,V.PTCP,PST,PASS
glamonėti;glamonėdavęs;glamonėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
išmirti;išmirtų;išmirtDEL(i)INS(ų);INS(ų);DEL(i);V,3,SG,SBJV
tekti;tek;tekDEL(ti);;DEL(ti);V,2,SG,IMP
apniukti;apniùktum;apniDEL(u)INS(ù)ktDEL(i)INS(u)INS(m);INS(ù),INS(u),INS(m);DEL(u),DEL(i);V,2,SG,SBJV
netaisyklingas;netaisyklingesni;netaisyklingDEL(a)INS(e)sINS(n)INS(i);INS(e),INS(n),INS(i);DEL(a);ADJ,NOM,PL,MASC,CMPR
labas;labas;labas;;;ADJ,NOM,SG,MASC,POS
sutrukdyti;sutrukdydavo;sutrukdyDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
kalbus;kalbiausiomis;kalbINS(ia)uINS(s)INS(i)INS(o)INS(m)INS(i)s;INS(ia),INS(s),INS(i),INS(o),INS(m),INS(i);;ADJ,INST,PL,FEM,SPRL
išparduoti;išparduote;išparduotDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
paupinis;paupinė;paupinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,NOM,SG,FEM,POS
slovėniškas;slovėniškos;slovėniškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
sausas;sausą;sauDEL(s)DEL(a)sINS(ą);INS(ą);DEL(s),DEL(a);ADJ,ACC,SG,FEM,POS
išnaudotoja;išnaudótoja;išnaudDEL(o)INS(ó)toja;INS(ó);DEL(o);N,NOM,SG
magnetinis momentas;magnetiniu momentu;magnetiniDEL(s)INS(u) momentDEL(as)INS(u);INS(u),INS(u);DEL(s),DEL(as);N,INST,SG
kampas;kam̃pas;kamINS(̃)pas;INS(̃);;N,NOM,SG
voras;vórą;vDEL(o)DEL(r)DEL(a)DEL(s)INS(ó)INS(r)INS(ą);INS(ó),INS(r),INS(ą);DEL(o),DEL(r),DEL(a),DEL(s);N,ACC,SG
jurginas;jurgìną;jurgDEL(i)DEL(n)DEL(a)DEL(s)INS(ì)INS(n)INS(ą);INS(ì),INS(n),INS(ą);DEL(i),DEL(n),DEL(a),DEL(s);N,ACC,SG
apkeliauti;apkeliaująs;apkeliauDEL(ti)INS(j)INS(ą)INS(s);INS(j),INS(ą),INS(s);DEL(ti);V,V.PTCP,PRS,ACT
užtarimas;užtarimù;užtarimDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
vardas;vardáms;vardDEL(a)INS(á)INS(m)s;INS(á),INS(m);DEL(a);N,DAT,PL
ulbauti;ulbaudamas;ulbauDEL(ti)INS(d)INS(a)INS(m)INS(a)INS(s);INS(d),INS(a),INS(m),INS(a),INS(s);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
dirginti;dirginęs;dirginDEL(ti)INS(ę)INS(s);INS(ę),INS(s);DEL(ti);V,V.PTCP,PST,ACT
greitas;greiti;greitDEL(as)INS(i);INS(i);DEL(as);ADJ,NOM,PL,MASC,POS
krūtinė;krūtìne;krūtDEL(i)DEL(n)DEL(ė)INS(ì)INS(n)INS(e);INS(ì),INS(n),INS(e);DEL(i),DEL(n),DEL(ė);N,VOC,SG
reikalingas;reikalingesnių;reikalingDEL(a)INS(e)sINS(n)INS(i)INS(ų);INS(e),INS(n),INS(i),INS(ų);DEL(a);ADJ,GEN,PL,MASC,CMPR
išparduoti;išparduočiau;išparduoDEL(t)INS(č)iINS(a)INS(u);INS(č),INS(a),INS(u);DEL(t);V,1,SG,SBJV
senas;senesniuose;senDEL(a)INS(e)INS(s)INS(n)INS(i)INS(u)INS(o)sINS(e);INS(e),INS(s),INS(n),INS(i),INS(u),INS(o),INS(e);DEL(a);ADJ,LOC,PL,MASC,CMPR
mažas;mažiausiai;mažINS(i)aINS(u)sINS(i)INS(a)INS(i);INS(i),INS(u),INS(i),INS(a),INS(i);;ADJ,DAT,SG,FEM,SPRL
mongolas;mongolų;mongolDEL(as)INS(ų);INS(ų);DEL(as);N,GEN,PL
ydingas;ydingesnę;ydingDEL(a)INS(e)sINS(n)INS(ę);INS(e),INS(n),INS(ę);DEL(a);ADJ,ACC,SG,FEM,CMPR
kartus;kartūs;kartDEL(u)INS(ū)s;INS(ū);DEL(u);ADJ,NOM,PL,MASC,POS
pornografinis;pornografinės;pornografinDEL(i)INS(ė)s;INS(ė);DEL(i);ADJ,NOM,PL,FEM,POS
kaltinti;kaltino;kaltinDEL(ti)INS(o);INS(o);DEL(ti);V,3,PL,PST,IND
liepsna;liepsnà;liepsnDEL(a)INS(à);INS(à);DEL(a);N,INST,SG
begalvis;begalvę;begalvDEL(is)INS(ę);INS(ę);DEL(is);ADJ,ACC,SG,FEM,POS
atidaryti;atidarė;atidarDEL(yti)INS(ė);INS(ė);DEL(yti);V,3,SG,PST,IND
apipjaustyti;apipjaustydavote;apipjaustyINS(davo)tDEL(i)INS(e);INS(davo),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
ulbauti;ulbaukite;ulbauINS(k)INS(i)tDEL(i)INS(e);INS(k),INS(i),INS(e);DEL(i);V,2,PL,IMP
minkštas;minkšta;minkštaDEL(s);;DEL(s);ADJ,VOC,SG,FEM,POS
mįslė;mįslė̃;mįslėINS(̃);INS(̃);;N,NOM,SG
pabučiuoti;pabučiuodavote;pabučiuINS(o)INS(d)INS(a)INS(v)otDEL(i)INS(e);INS(o),INS(d),INS(a),INS(v),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
gižti;giždavo;gižDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,SG,PST,FREQ,IND
kartus;karčias;karDEL(t)DEL(u)INS(č)INS(i)INS(a)s;INS(č),INS(i),INS(a);DEL(t),DEL(u);ADJ,ACC,PL,FEM,POS
portugališkas;portugališkomis;portugališkDEL(a)INS(o)INS(m)INS(i)s;INS(o),INS(m),INS(i);DEL(a);ADJ,INST,PL,FEM,POS
aptarti;aptariant;aptarINS(i)INS(a)INS(n)tDEL(i);INS(i),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
vyriškumas;vyriškumù;vyriškumDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
nugara;nùgaros;nDEL(u)INS(ù)garDEL(a)INS(os);INS(ù),INS(os);DEL(u),DEL(a);N,NOM,PL
geras;gero;gerDEL(as)INS(o);INS(o);DEL(as);ADJ,GEN,SG,MASC,POS
saldus;saldus;saldus;;;ADJ,NOM,SG,MASC,POS
varanas;varanų;varanDEL(as)INS(ų);INS(ų);DEL(as);N,GEN,PL
bedieviškas;bedieviškiausios;bedieviškINS(i)aINS(u)INS(s)INS(i)INS(o)s;INS(i),INS(u),INS(s),INS(i),INS(o);;ADJ,NOM,PL,FEM,SPRL
šeškas;šeškùs;šeškDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
trejetas;trejetui;trejetDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
sugluminti;sugluminsi;sugluminDEL(t)INS(s)i;INS(s);DEL(t);V,2,SG,FUT,IND
varna;várnos;vDEL(a)INS(á)rnDEL(a)INS(os);INS(á),INS(os);DEL(a),DEL(a);N,GEN,SG
daryti;daręs;darDEL(yti)INS(ę)INS(s);INS(ę),INS(s);DEL(yti);V,V.PTCP,PST,ACT
tema;temos;temDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
miškas;miškaĩ;miškaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
kultūra;kultūroje;kultūrDEL(a)INS(o)INS(je);INS(o),INS(je);DEL(a);N,LOC,SG
malonus;malonesniais;malonDEL(u)INS(e)INS(s)INS(n)INS(i)INS(a)INS(i)s;INS(e),INS(s),INS(n),INS(i),INS(a),INS(i);DEL(u);ADJ,INST,PL,MASC,CMPR
talka;talkojè;talkDEL(a)INS(o)INS(j)INS(è);INS(o),INS(j),INS(è);DEL(a);N,LOC,SG
sapnuoti;sapnuodavome;sapnuoDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
mažoji gulbė;mažąsias gulbes;mažDEL(o)DEL(j)INS(ąs)iINS(a)INS(s) gulbDEL(ė)INS(e)INS(s);INS(ąs),INS(a),INS(s),INS(e),INS(s);DEL(o),DEL(j),DEL(ė);N,ACC,PL
norėti;norėjau;norėDEL(ti)INS(j)INS(a)INS(u);INS(j),INS(a),INS(u);DEL(ti);V,1,SG,PST,IND
įsiūti;įsiūtum;įsiūtDEL(i)INS(u)INS(m);INS(u),INS(m);DEL(i);V,2,SG,SBJV
įlanka;įlankai;įlankaINS(i);INS(i);;N,DAT,SG
šeškas;šeškaĩ;šeškaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
gulti;gul̃si;gulDEL(t)INS(̃)INS(s)i;INS(̃),INS(s);DEL(t);V,2,SG,FUT,IND
bedieviškumas;bedieviškùmai;bedieviškDEL(u)INS(ù)maDEL(s)INS(i);INS(ù),INS(i);DEL(u),DEL(s);N,NOM,PL
gorgonė;gorgonės;gorgonėINS(s);INS(s);;N,NOM,PL
lapė;lãpėje;lDEL(a)INS(ã)pėINS(j)INS(e);INS(ã),INS(j),INS(e);DEL(a);N,LOC,SG
nubučiuoti;nubučiavo;nubučiDEL(u)INS(a)INS(v)oDEL(ti);INS(a),INS(v);DEL(u),DEL(ti);V,3,SG,PST,IND
perdaryti;perdaromas;perdarDEL(yti)INS(o)INS(m)INS(a)INS(s);INS(o),INS(m),INS(a),INS(s);DEL(yti);V,V.PTCP,PRS,PASS
turgus;tur̃gaus;turINS(̃)gINS(a)us;INS(̃),INS(a);;N,GEN,SG
išmirti;išmirte;išmirtDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
įkeliauti;įkeliavai;įkeliINS(a)INS(v)aDEL(u)DEL(t)i;INS(a),INS(v);DEL(u),DEL(t);V,2,SG,PST,IND
mylėti;mylėdavęs;mylėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
dirti;diriant;dirINS(i)INS(a)INS(n)tDEL(i);INS(i),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
danas;danuose;danDEL(a)INS(uo)sINS(e);INS(uo),INS(e);DEL(a);N,LOC,PL
stiklas;stiklù;stiklDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
degtinė;degtìnės;degtDEL(i)INS(ì)nėINS(s);INS(ì),INS(s);DEL(i);N,NOM,PL
neutrinas;neutrinai;neutrinaDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
tarimas;tarìmą;tarDEL(i)DEL(mas)INS(ì)INS(m)INS(ą);INS(ì),INS(m),INS(ą);DEL(i),DEL(mas);N,ACC,SG
bristi;brisiant;brisINS(i)INS(a)INS(n)tDEL(i);INS(i),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,FUT,ACT
baltas;baltesniais;baltINS(e)INS(s)INS(n)INS(i)aINS(i)s;INS(e),INS(s),INS(n),INS(i),INS(i);;ADJ,INST,PL,MASC,CMPR
iškeliauti;iškeliautų;iškeliautDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
aplaižyti;teaplaižo;INS(te)aplaižDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,SG,IMP
pornografiškas;pornografišką;pornografiškDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,FEM,POS
atkalbėti;atkalbėdavęs;atkalbėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
įkeliauti;įkeliaujate;įkeliauINS(j)INS(a)tDEL(i)INS(e);INS(j),INS(a),INS(e);DEL(i);V,2,PL,PRS,IND
žodynas;žodýnui;žodDEL(y)DEL(n)DEL(a)DEL(s)INS(ý)INS(n)INS(u)INS(i);INS(ý),INS(n),INS(u),INS(i);DEL(y),DEL(n),DEL(a),DEL(s);N,DAT,SG
solpūga;solpūgai;solpūgaINS(i);INS(i);;N,DAT,SG
švelnus;švelnesnę;švelnDEL(u)INS(e)sINS(n)INS(ę);INS(e),INS(n),INS(ę);DEL(u);ADJ,ACC,SG,FEM,CMPR
nulaižyti;nulaižo;nulaižDEL(yti)INS(o);INS(o);DEL(yti);V,3,SG,PRS,IND
perbręsti;perbręsdavome;perbręsDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
persakyti;persakysime;persakyDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
vonia;vonioms;voniDEL(a)INS(o)INS(m)INS(s);INS(o),INS(m),INS(s);DEL(a);N,DAT,PL
įsakyti;teįsako;INS(te)įsakDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,SG,IMP
prakaituotas;prakaituotesniu;prakaituotDEL(a)INS(e)sINS(n)INS(i)INS(u);INS(e),INS(n),INS(i),INS(u);DEL(a);ADJ,INST,SG,MASC,CMPR
patrauklus;patrauklesnės;patrauklDEL(u)INS(e)INS(s)INS(n)INS(ė)s;INS(e),INS(s),INS(n),INS(ė);DEL(u);ADJ,GEN,SG,FEM,CMPR
ateiti;ateisiu;ateiDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
pieniškas;pieniškesnėmis;pieniškDEL(a)INS(e)INS(s)INS(n)INS(ė)INS(m)INS(i)s;INS(e),INS(s),INS(n),INS(ė),INS(m),INS(i);DEL(a);ADJ,INST,PL,FEM,CMPR
obuolys;óbuolio;DEL(o)INS(ó)buolDEL(y)DEL(s)INS(i)INS(o);INS(ó),INS(i),INS(o);DEL(o),DEL(y),DEL(s);N,GEN,SG
izotopas;izotòpai;izotDEL(o)INS(ò)paDEL(s)INS(i);INS(ò),INS(i);DEL(o),DEL(s);N,NOM,PL
tvarkingas;tvarkingų;tvarkingDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,FEM,POS
pinti;pindavęs;pinDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
begalvis;begalvių;begalviDEL(s)INS(ų);INS(ų);DEL(s);ADJ,GEN,PL,MASC,POS
pradėti;pradėsime;pradėDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
taisyklingas;taisyklingiausias;taisyklingINS(i)INS(a)INS(u)INS(s)INS(i)as;INS(i),INS(a),INS(u),INS(s),INS(i);;ADJ,NOM,SG,MASC,SPRL
vagis;vagyse;vagDEL(i)INS(y)sINS(e);INS(y),INS(e);DEL(i);N,LOC,PL
kuvasas;kuvasu;kuvDEL(as)asINS(u);INS(u);DEL(as);N,INST,SG
joti;jodavai;joDEL(t)INS(dav)INS(a)i;INS(dav),INS(a);DEL(t);V,2,SG,PST,FREQ,IND
koralas;korãlai;korDEL(a)INS(ã)laDEL(s)INS(i);INS(ã),INS(i);DEL(a),DEL(s);N,NOM,PL
aplaižyti;aplaižydavai;aplaižyDEL(t)INS(dav)INS(a)i;INS(dav),INS(a);DEL(t);V,2,SG,PST,FREQ,IND
arfa;árfoms;DEL(a)INS(á)rfDEL(a)INS(o)INS(m)INS(s);INS(á),INS(o),INS(m),INS(s);DEL(a),DEL(a);N,DAT,PL
geras;gerų;gerDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,MASC,POS
įgalėti;įgalėdavau;įgalėDEL(ti)INS(d)INS(a)INS(v)INS(a)INS(u);INS(d),INS(a),INS(v),INS(a),INS(u);DEL(ti);V,1,SG,PST,FREQ,IND
mėnuo;mė́nesiai;mėINS(́)nDEL(u)DEL(o)INS(e)INS(s)INS(i)INS(a)INS(i);INS(́),INS(e),INS(s),INS(i),INS(a),INS(i);DEL(u),DEL(o);N,VOC,PL
olandiškas;olandiško;olandiškDEL(as)INS(o);INS(o);DEL(as);ADJ,GEN,SG,MASC,POS
apniūkti;apniū̃ksime;apniūINS(̃)kDEL(t)INS(s)iINS(me);INS(̃),INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
brukti;brukus;brukDEL(ti)INS(u)INS(s);INS(u),INS(s);DEL(ti);V,V.PTCP,ADV,PST,ACT
bismutas;bismutui;bismutDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
įbrolis;į́brolį;įINS(́)brolDEL(is)INS(į);INS(́),INS(į);DEL(is);N,ACC,SG
didelis;dideliam;dideliDEL(s)INS(a)INS(m);INS(a),INS(m);DEL(s);ADJ,DAT,SG,MASC,POS
žaisti;žaisimas;žaisDEL(t)iINS(m)INS(as);INS(m),INS(as);DEL(t);V,V.PTCP,FUT,PASS
stiprus;stiprióms;stiprDEL(u)INS(i)INS(ó)INS(m)s;INS(i),INS(ó),INS(m);DEL(u);ADJ,DAT,PL,FEM,POS
farmakologija;farmakologijos;farmakologijDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
orgija;òrgija;DEL(o)INS(ò)rgija;INS(ò);DEL(o);N,INST,SG
tvirtovė;tvirtóve;tvirtDEL(o)DEL(v)DEL(ė)INS(ó)INS(v)INS(e);INS(ó),INS(v),INS(e);DEL(o),DEL(v),DEL(ė);N,VOC,SG
dieveris;dieverie;dieveriDEL(s)INS(e);INS(e);DEL(s);N,VOC,SG
ežys;ežiuose;ežDEL(y)INS(i)INS(u)INS(o)sINS(e);INS(i),INS(u),INS(o),INS(e);DEL(y);N,LOC,PL
rumunas;rumunas;rumunas;;;N,NOM,SG
įrankis;į́rankiai;įINS(́)rankINS(ia)iDEL(s);INS(́),INS(ia);DEL(s);N,NOM,PL
tankus;tankių;tankDEL(u)DEL(s)INS(i)INS(ų);INS(i),INS(ų);DEL(u),DEL(s);ADJ,GEN,PL,MASC,POS
geisti;geiskime;geisDEL(t)INS(k)iINS(me);INS(k),INS(me);DEL(t);V,1,PL,IMP
centras;centrai;centraDEL(s)INS(i);INS(i);DEL(s);N,VOC,PL
vemti;vemdavome;vemDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
apmirti;apmirtų;apmirtDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
įvardis;į́vardžių;įINS(́)vardINS(ž)iDEL(s)INS(ų);INS(́),INS(ž),INS(ų);DEL(s);N,GEN,PL
suprasti;supratote;supraDEL(s)tDEL(i)INS(o)INS(t)INS(e);INS(o),INS(t),INS(e);DEL(s),DEL(i);V,2,PL,PST,IND
cukrus;cùkraus;cDEL(u)INS(ù)krINS(a)us;INS(ù),INS(a);DEL(u);N,GEN,SG
graikiškas;graikiškos;graikiškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
džiaugsmingas;džiaugsmingiausiame;džiaugsmingINS(i)aINS(u)sINS(i)INS(a)INS(m)INS(e);INS(i),INS(u),INS(i),INS(a),INS(m),INS(e);;ADJ,LOC,SG,MASC,SPRL
analinis;analinė;analinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,NOM,SG,FEM,POS
šaltas;šaltas;šaltas;;;ADJ,NOM,SG,MASC,POS
nutarti;nutaria;nutarDEL(t)iINS(a);INS(a);DEL(t);V,3,SG,PRS,IND
aptarti;aptarei;aptarDEL(t)INS(e)i;INS(e);DEL(t);V,2,SG,PST,IND
vyriškas;vyriškiausių;vyriškINS(i)aINS(u)sINS(i)INS(ų);INS(i),INS(u),INS(i),INS(ų);;ADJ,GEN,PL,FEM,SPRL
saugus;saugesnių;saugDEL(u)INS(e)sINS(n)INS(i)INS(ų);INS(e),INS(n),INS(i),INS(ų);DEL(u);ADJ,GEN,PL,MASC,CMPR
uranas;urane;uranDEL(as)INS(e);INS(e);DEL(as);N,LOC,SG
ypatingas;ypatingus;ypatingDEL(a)INS(u)s;INS(u);DEL(a);ADJ,ACC,PL,MASC,POS
kiaušinis;kiaušìni;kiaušDEL(i)INS(ì)niDEL(s);INS(ì);DEL(i),DEL(s);N,VOC,SG
mitas;mitams;mitaINS(m)s;INS(m);;N,DAT,PL
plikas;plìkos;plDEL(i)DEL(k)DEL(a)INS(ì)INS(k)INS(o)s;INS(ì),INS(k),INS(o);DEL(i),DEL(k),DEL(a);ADJ,VOC,PL,FEM,POS
dalelė;dalelėmis;dalelėINS(m)INS(i)INS(s);INS(m),INS(i),INS(s);;N,INST,PL
šalinti;šalinsimas;šalinDEL(t)INS(s)iINS(m)INS(as);INS(s),INS(m),INS(as);DEL(t);V,V.PTCP,FUT,PASS
gurklys;gurklių̃;gurklDEL(y)DEL(s)INS(i)INS(ų)INS(̃);INS(i),INS(ų),INS(̃);DEL(y),DEL(s);N,GEN,PL
