Source;Target;Combined;Inserts;Deletes;Grammar
vifta;viftunni;viftDEL(a)INS(u)INS(n)INS(n)INS(i);INS(u),INS(n),INS(n),INS(i);DEL(a);N,DEF,DAT,SG
hófur;hófurinn;hófurINS(inn);INS(inn);;N,DEF,NOM,SG
pata;pataðir;pataINS(ð)INS(ir);INS(ð),INS(ir);;V,SBJV,PST,2,SG
steypibað;steypiböðin;steypibDEL(a)INS(ö)ðINS(in);INS(ö),INS(in);DEL(a);N,DEF,NOM,PL
vinkill;vinkla;vinkDEL(i)DEL(l)lINS(a);INS(a);DEL(i),DEL(l);N,INDF,GEN,PL
pláneta;plánetunum;plánetDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
læknir;læknir;læknir;;;N,INDF,NOM,SG
æðarkolla;æðarkollum;æðarkollDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
hetja;hetjur;hetjDEL(a)INS(u)INS(r);INS(u),INS(r);DEL(a);N,INDF,NOM,PL
punktur;punktinn;punktDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
herpa;herpti;herpDEL(a)INS(t)INS(i);INS(t),INS(i);DEL(a);V,IND,PST,1,SG
ess;essum;essINS(um);INS(um);;N,INDF,DAT,PL
merkja;merki;merkDEL(ja)INS(i);INS(i);DEL(ja);V,IND,PRS,1,SG
sjálfsmorð;sjálfsmorðanna;sjálfsmorðINS(anna);INS(anna);;N,DEF,GEN,PL
kokka;kokkaði;kokkaINS(ði);INS(ði);;V,SBJV,PST,1,SG
símtal;símtöl;símtDEL(a)INS(ö)l;INS(ö);DEL(a);N,INDF,ACC,PL
ægja;ægðir;ægDEL(ja)INS(ð)INS(ir);INS(ð),INS(ir);DEL(ja);V,SBJV,PST,2,SG
ríkisborgari;ríkisborgara;ríkisborgarDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,SG
hvíld;hvíld;hvíld;;;N,INDF,ACC,SG
granatepli;granateplisins;granatepliINS(sins);INS(sins);;N,DEF,GEN,SG
mjúkbolti;mjúkbolti;mjúkbolti;;;N,INDF,NOM,SG
skata;skata;skata;;;N,INDF,NOM,SG
anddyri;anddyrið;anddyriINS(ð);INS(ð);;N,DEF,ACC,SG
lita;litaði;litaINS(ði);INS(ði);;V,IND,PST,1,SG
öxl;öxl;öxl;;;N,INDF,NOM,SG
metta;mettið;mettDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
kjörskrá;kjörskrána;kjörskráINS(n)INS(a);INS(n),INS(a);;N,DEF,ACC,SG
víkingur;víkingum;víkinguDEL(r)INS(m);INS(m);DEL(r);N,INDF,DAT,PL
efi;efa;efDEL(i)INS(a);INS(a);DEL(i);N,INDF,DAT,SG
borðtölva;borðtölvum;borðtölvDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
sýn;sýnir;sýnINS(i)INS(r);INS(i),INS(r);;N,INDF,NOM,PL
gerð;gerð;gerð;;;N,INDF,NOM,SG
heit;heita;heitINS(a);INS(a);;N,INDF,GEN,PL
hagskælingur;hagskælingana;hagskælingDEL(ur)INS(an)INS(a);INS(an),INS(a);DEL(ur);N,DEF,ACC,PL
samband;sambönd;sambDEL(a)INS(ö)nd;INS(ö);DEL(a);N,INDF,ACC,PL
tág;tág;tág;;;N,INDF,ACC,SG
dysprósín;dysprósíni;dysprósínINS(i);INS(i);;N,INDF,DAT,SG
stjúpmóðir;stjúpmæður;stjúpmDEL(ó)DEL(ð)DEL(i)INS(æ)INS(ð)INS(u)r;INS(æ),INS(ð),INS(u);DEL(ó),DEL(ð),DEL(i);N,INDF,NOM,PL
eiturlyf;eiturlyf;eiturlyf;;;N,INDF,ACC,PL
sníða;sniðu;snDEL(í)DEL(ð)DEL(a)INS(i)INS(ð)INS(u);INS(i),INS(ð),INS(u);DEL(í),DEL(ð),DEL(a);V,IND,PST,3,PL
ká;kásins;káINS(sins);INS(sins);;N,DEF,GEN,SG
stærðfræði;stærðfræðin;stærðfræðiINS(n);INS(n);;N,DEF,NOM,SG
ísbjörn;ísbjarnanna;ísbjDEL(ö)INS(a)rnINS(anna);INS(a),INS(anna);DEL(ö);N,DEF,GEN,PL
túba;túbum;túbDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
björg;björg;björg;;;N,INDF,NOM,SG
sakna;sakna;sakna;;;V,NFIN
hjólbarði;hjólbarðanum;hjólbarðDEL(i)INS(a)INS(n)INS(u)INS(m);INS(a),INS(n),INS(u),INS(m);DEL(i);N,DEF,DAT,SG
ferðataska;ferðatöskur;ferðatDEL(a)INS(ö)skDEL(a)INS(u)INS(r);INS(ö),INS(u),INS(r);DEL(a),DEL(a);N,INDF,ACC,PL
leigubíll;leigubílarnir;leigubíDEL(l)lINS(a)INS(r)INS(n)INS(i)INS(r);INS(a),INS(r),INS(n),INS(i),INS(r);DEL(l);N,DEF,NOM,PL
nota;notaðir;notaINS(ð)INS(ir);INS(ð),INS(ir);;V,SBJV,PST,2,SG
langhlið;langhliða;langhliðINS(a);INS(a);;N,INDF,GEN,PL
grund;grundanna;grundINS(anna);INS(anna);;N,DEF,GEN,PL
mas;masinu;masINS(i)INS(n)INS(u);INS(i),INS(n),INS(u);;N,DEF,DAT,SG
hjúkrun;hjúkruninni;hjúkrunINS(i)INS(n)INS(n)INS(i);INS(i),INS(n),INS(n),INS(i);;N,DEF,DAT,SG
gegna;gegnir;gegnDEL(a)INS(i)INS(r);INS(i),INS(r);DEL(a);V,IND,PST,2,SG
eygja;eygt;eygDEL(ja)INS(t);INS(t);DEL(ja);V.CVB
nafar;nafarsins;nafarINS(sins);INS(sins);;N,DEF,GEN,SG
efja;efjunum;efjDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
njóta;njótum;njótDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
töffari;töffara;töffarDEL(i)INS(a);INS(a);DEL(i);N,INDF,GEN,PL
beður;beði;beðDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
stampur;stampa;stampDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,ACC,PL
hjartastillir;hjartastilla;hjartastillDEL(i)DEL(r)INS(a);INS(a);DEL(i),DEL(r);N,INDF,GEN,PL
ey;eyja;eyINS(j)INS(a);INS(j),INS(a);;N,INDF,GEN,PL
gælunafn;gælunöfnum;gælunDEL(a)INS(ö)fnINS(um);INS(ö),INS(um);DEL(a);N,INDF,DAT,PL
goggur;gogg;goggDEL(ur);;DEL(ur);N,INDF,ACC,SG
skýrsla;skýrslurnar;skýrslINS(ur)INS(n)aINS(r);INS(ur),INS(n),INS(r);;N,DEF,ACC,PL
hrognamál;hrognamál;hrognamál;;;N,INDF,ACC,PL
hrak;hrökum;hrDEL(a)INS(ö)kINS(um);INS(ö),INS(um);DEL(a);N,INDF,DAT,PL
sjálfsmynd;sjálfsmynd;sjálfsmynd;;;N,INDF,DAT,SG
smáorð;smáorð;smáorð;;;N,INDF,NOM,SG
gáta;gátuna;gátINS(u)INS(n)a;INS(u),INS(n);;N,DEF,ACC,SG
útland;útlöndum;útlDEL(a)INS(ö)ndINS(um);INS(ö),INS(um);DEL(a);N,INDF,DAT,PL
fróa;fróaði;fróaINS(ði);INS(ði);;V,SBJV,PST,1,SG
verkstæði;verkstæði;verkstæði;;;N,INDF,NOM,PL
lög;laganna;lDEL(ö)INS(a)gINS(anna);INS(a),INS(anna);DEL(ö);N,DEF,GEN,SG
hæka;hækunnar;hækINS(u)INS(n)INS(n)aINS(r);INS(u),INS(n),INS(n),INS(r);;N,DEF,GEN,SG
svampur;svampanna;svampDEL(ur)INS(anna);INS(anna);DEL(ur);N,DEF,GEN,PL
mús;músunum;músINS(unum);INS(unum);;N,DEF,DAT,PL
einstaklingur;einstaklingurinn;einstaklingurINS(inn);INS(inn);;N,DEF,NOM,SG
klak;klak;klak;;;N,INDF,NOM,SG
baun;baununum;baunINS(unum);INS(unum);;N,DEF,DAT,PL
undirheiti;undirheitum;undirheitDEL(i)INS(um);INS(um);DEL(i);N,INDF,DAT,PL
drýgja;drýgir;drýgDEL(ja)INS(i)INS(r);INS(i),INS(r);DEL(ja);V,SBJV,PRS,2,SG
páskar;páskum;páskDEL(a)DEL(r)INS(um);INS(um);DEL(a),DEL(r);N,INDF,DAT,SG
dekk;dekksins;dekkINS(sins);INS(sins);;N,DEF,GEN,SG
buga;buguðum;bugDEL(a)INS(u)INS(ð)INS(u)INS(m);INS(u),INS(ð),INS(u),INS(m);DEL(a);V,SBJV,PST,1,PL
stálull;stálullar;stálullINS(ar);INS(ar);;N,INDF,GEN,SG
karst;karstið;karstINS(ið);INS(ið);;N,DEF,ACC,SG
slydda;slydduna;slyddINS(u)INS(n)a;INS(u),INS(n);;N,DEF,ACC,SG
gámur;gáminn;gámDEL(ur)INS(inn);INS(inn);DEL(ur);N,DEF,ACC,SG
olla;olli;ollDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
hanna;hanni;hannDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
aga;agaðir;agaINS(ð)INS(ir);INS(ð),INS(ir);;V,IND,PST,2,SG
krafa;kröfu;krDEL(a)DEL(f)DEL(a)INS(ö)INS(f)INS(u);INS(ö),INS(f),INS(u);DEL(a),DEL(f),DEL(a);N,INDF,ACC,SG
hviða;hviðuna;hviðINS(u)INS(n)a;INS(u),INS(n);;N,DEF,ACC,SG
affosfórun;affosfórananna;affosfórDEL(u)INS(a)INS(n)INS(a)INS(n)nINS(a);INS(a),INS(n),INS(a),INS(n),INS(a);DEL(u);N,DEF,GEN,PL
múr;múrana;múrINS(an)INS(a);INS(an),INS(a);;N,DEF,ACC,PL
miðjarðarhafslanga;miðjarðarhafslangan;miðjarðarhafslangaINS(n);INS(n);;N,DEF,NOM,SG
tjarga;tjargandi;tjargaINS(n)INS(d)INS(i);INS(n),INS(d),INS(i);;V.PTCP,PRS
örbylgja;örbylgjan;örbylgjaINS(n);INS(n);;N,DEF,NOM,SG
fjallgarður;fjallgarður;fjallgarður;;;N,INDF,NOM,SG
kommi;kommar;kommDEL(i)INS(ar);INS(ar);DEL(i);N,INDF,NOM,PL
framvinda;framvindu;framvindDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
tunglmyrkvi;tunglmyrkvanum;tunglmyrkvDEL(i)INS(a)INS(n)INS(u)INS(m);INS(a),INS(n),INS(u),INS(m);DEL(i);N,DEF,DAT,SG
vátryggja;vátryggið;vátryggDEL(ja)INS(ið);INS(ið);DEL(ja);V,IND,PRS,2,PL
skrápdýr;skrápdýrinu;skrápdýrINS(i)INS(n)INS(u);INS(i),INS(n),INS(u);;N,DEF,DAT,SG
rás;rásina;rásINS(in)INS(a);INS(in),INS(a);;N,DEF,ACC,SG
stýri;stýranna;stýrDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
strumpur;strumpinum;strumpINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
engill;englarnir;engDEL(i)DEL(l)lINS(a)INS(r)INS(n)INS(i)INS(r);INS(a),INS(r),INS(n),INS(i),INS(r);DEL(i),DEL(l);N,DEF,NOM,PL
gjóður;gjóðana;gjóðDEL(ur)INS(an)INS(a);INS(an),INS(a);DEL(ur);N,DEF,ACC,PL
vefsíða;vefsíðu;vefsíðDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
brestur;bresti;brestDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,ACC,PL
belgja;belgjum;belgjDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
magn;mögnunum;mDEL(a)INS(ö)gnINS(unum);INS(ö),INS(unum);DEL(a);N,DEF,DAT,PL
freyðivín;freyðivínum;freyðivínINS(um);INS(um);;N,INDF,DAT,PL
bur;buri;burINS(i);INS(i);;N,INDF,ACC,PL
verjandi;verjendanna;verjINS(e)INS(n)INS(d)anDEL(d)DEL(i)INS(n)INS(a);INS(e),INS(n),INS(d),INS(n),INS(a);DEL(d),DEL(i);N,DEF,GEN,PL
sólarupprás;sólarupprás;sólarupprás;;;N,INDF,NOM,SG
skækja;skækjum;skækjDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
maðkur;maðkana;maðkDEL(ur)INS(an)INS(a);INS(an),INS(a);DEL(ur);N,DEF,DAT,PL
slaka;slakaði;slakaINS(ði);INS(ði);;V,IND,PST,3,SG
eista;eistnanna;eistINS(n)INS(a)INS(n)INS(n)a;INS(n),INS(a),INS(n),INS(n);;N,DEF,GEN,PL
algildistákn;algildistákna;algildistáknINS(a);INS(a);;N,INDF,GEN,PL
Króati;Króatans;KróatDEL(i)INS(an)INS(s);INS(an),INS(s);DEL(i);N,DEF,GEN,SG
flygill;flygilinn;flygiDEL(l)lINS(inn);INS(inn);DEL(l);N,DEF,ACC,SG
múli;múlana;múlDEL(i)INS(an)INS(a);INS(an),INS(a);DEL(i);N,DEF,ACC,PL
framhjáhlaup;framhjáhlaupin;framhjáhlaupINS(in);INS(in);;N,DEF,NOM,PL
stofn;stofn;stofn;;;N,INDF,ACC,SG
fitfugl;fuglanna;DEL(f)DEL(i)DEL(t)fuglINS(anna);INS(anna);DEL(f),DEL(i),DEL(t);N,DEF,GEN,PL
kisa;kisurnar;kisINS(ur)INS(n)aINS(r);INS(ur),INS(n),INS(r);;N,DEF,NOM,PL
hljómsveit;hljómsveitin;hljómsveitINS(in);INS(in);;N,DEF,NOM,SG
hnakkur;hnakkarnir;hnakkDEL(u)INS(a)INS(r)INS(n)INS(i)r;INS(a),INS(r),INS(n),INS(i);DEL(u);N,DEF,NOM,PL
súlukóngur;súlukóngarnir;súlukóngDEL(u)INS(a)INS(r)INS(n)INS(i)r;INS(a),INS(r),INS(n),INS(i);DEL(u);N,DEF,NOM,PL
toga;toguðum;togDEL(a)INS(u)INS(ð)INS(u)INS(m);INS(u),INS(ð),INS(u),INS(m);DEL(a);V,SBJV,PST,1,PL
pönnukaka;pönnukökunum;pönnukDEL(a)DEL(ka)INS(ö)INS(k)INS(u)INS(n)INS(u)INS(m);INS(ö),INS(k),INS(u),INS(n),INS(u),INS(m);DEL(a),DEL(ka);N,DEF,DAT,PL
andheiti;andheiti;andheiti;;;N,INDF,DAT,SG
gervi;gervin;gerviINS(n);INS(n);;N,DEF,NOM,PL
valmúi;valmúinn;valmúiINS(n)INS(n);INS(n),INS(n);;N,DEF,NOM,SG
riddari;riddari;riddari;;;N,INDF,NOM,SG
frauð;frauð;frauð;;;N,INDF,ACC,SG
þollur;þollur;þollur;;;N,INDF,NOM,SG
reyna;reyndum;reynDEL(a)INS(d)INS(u)INS(m);INS(d),INS(u),INS(m);DEL(a);V,SBJV,PST,1,PL
lax;laxar;laxINS(ar);INS(ar);;N,INDF,NOM,PL
sagnfræði;sagnfræði;sagnfræði;;;N,INDF,ACC,SG
tækifæri;tækifærisins;tækifæriINS(sins);INS(sins);;N,DEF,GEN,SG
augnfró;augnfrórnar;augnfróINS(r)INS(n)INS(a)INS(r);INS(r),INS(n),INS(a),INS(r);;N,DEF,ACC,PL
kosning;kosningarnar;kosningINS(a)INS(r)INS(n)INS(a)INS(r);INS(a),INS(r),INS(n),INS(a),INS(r);;N,DEF,NOM,PL
undiroka;undiroka;undiroka;;;V,IMP,2,SG
krókódíll;krókódílanna;krókódíDEL(l)lINS(anna);INS(anna);DEL(l);N,DEF,GEN,PL
vinur;vinarins;vinDEL(u)INS(a)rINS(in)INS(s);INS(a),INS(in),INS(s);DEL(u);N,DEF,GEN,SG
læra;lærði;lærDEL(a)INS(ði);INS(ði);DEL(a);V,IND,PST,3,SG
andlangur;andlang;andlangDEL(ur);;DEL(ur);N,INDF,DAT,SG
rokkur;rokka;rokkDEL(ur)INS(a);INS(a);DEL(ur);N,INDF,ACC,PL
styrkja;styrkti;styrkDEL(ja)INS(t)INS(i);INS(t),INS(i);DEL(ja);V,SBJV,PST,3,SG
helta;heltum;heltDEL(a)INS(um);INS(um);DEL(a);V,IND,PRS,1,PL
teygjudýr;teygjudýra;teygjudýrINS(a);INS(a);;N,INDF,GEN,PL
mylla;myllu;myllDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
sálmabók;sálmabókar;sálmabókINS(ar);INS(ar);;N,INDF,GEN,SG
fleygja;fleygjandi;fleygjaINS(n)INS(d)INS(i);INS(n),INS(d),INS(i);;V.PTCP,PRS
námsmaður;námsmannsins;námsmaDEL(ð)DEL(ur)INS(n)INS(n)INS(s)INS(i)INS(n)INS(s);INS(n),INS(n),INS(s),INS(i),INS(n),INS(s);DEL(ð),DEL(ur);N,DEF,GEN,SG
klerkur;klerki;klerkDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
gagga;gagga;gagga;;;V,NFIN
hlymja;hlymdi;hlymDEL(ja)INS(d)INS(i);INS(d),INS(i);DEL(ja);V,SBJV,PST,1,SG
ærsl;ærsla;ærslINS(a);INS(a);;N,INDF,GEN,SG
þáttur;þáttarins;þáttDEL(u)INS(a)rINS(in)INS(s);INS(a),INS(in),INS(s);DEL(u);N,DEF,GEN,SG
knattspyrnufélag;knattspyrnufélag;knattspyrnufélag;;;N,INDF,ACC,SG
háspil;háspil;háspil;;;N,INDF,NOM,PL
hvítasunna;hvítasunna;hvítasunna;;;N,INDF,GEN,PL
vindur;vindi;vindDEL(ur)INS(i);INS(i);DEL(ur);N,INDF,DAT,SG
númer;númers;númerINS(s);INS(s);;N,INDF,GEN,SG
séní;séníinu;séníINS(i)INS(n)INS(u);INS(i),INS(n),INS(u);;N,DEF,DAT,SG
skoðun;skoðunina;skoðunINS(in)INS(a);INS(in),INS(a);;N,DEF,ACC,SG
þak;þaki;þakINS(i);INS(i);;N,INDF,DAT,SG
hnoð;hnoðin;hnoðINS(in);INS(in);;N,DEF,ACC,PL
hjálmur;hjálmana;hjálmDEL(ur)INS(an)INS(a);INS(an),INS(a);DEL(ur);N,DEF,ACC,PL
hnýta;hnýtið;hnýtDEL(a)INS(ið);INS(ið);DEL(a);V,IND,PRS,2,PL
lófatölva;lófatölvuna;lófatölvINS(u)INS(n)a;INS(u),INS(n);;N,DEF,ACC,SG
klæði;klæðanna;klæðDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
áfrýja;áfrýjaðir;áfrýjaINS(ð)INS(ir);INS(ð),INS(ir);;V,IND,PST,2,SG
vestri;vestrar;vestINS(r)INS(a)rDEL(i);INS(r),INS(a);DEL(i);N,INDF,NOM,PL
kukl;kuklinu;kuklINS(i)INS(n)INS(u);INS(i),INS(n),INS(u);;N,DEF,DAT,SG
ropi;roparnir;ropINS(a)INS(r)INS(n)iINS(r);INS(a),INS(r),INS(n),INS(r);;N,DEF,NOM,PL
heppni;heppnanna;heppnDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
vindmylla;vindmyllan;vindmyllaINS(n);INS(n);;N,DEF,NOM,SG
mar;mar;mar;;;N,INDF,ACC,SG
fingurbjörg;fingurbjörgina;fingurbjörgINS(in)INS(a);INS(in),INS(a);;N,DEF,ACC,SG
happ;höppin;hDEL(a)INS(ö)ppINS(in);INS(ö),INS(in);DEL(a);N,DEF,NOM,PL
orðskviður;orðskviðarins;orðskviðDEL(u)INS(a)rINS(in)INS(s);INS(a),INS(in),INS(s);DEL(u);N,DEF,GEN,SG
tigl;tiglunum;tiglINS(unum);INS(unum);;N,DEF,DAT,PL
löggjafarvald;löggjafarvaldið;löggjafarvaldINS(ið);INS(ið);;N,DEF,NOM,SG
drekkja;drekkja;drekkja;;;V,IND,PRS,3,PL
getnaðarlimur;getnaðarlimir;getnaðarlimDEL(u)INS(i)r;INS(i);DEL(u);N,INDF,NOM,PL
fræða;fræða;fræða;;;V,IND,PRS,3,PL
svíkja;svikir;svDEL(í)DEL(k)DEL(j)DEL(a)INS(i)INS(k)INS(i)INS(r);INS(i),INS(k),INS(i),INS(r);DEL(í),DEL(k),DEL(j),DEL(a);V,SBJV,PST,2,SG
munnþurrka;munnþurrkurnar;munnþurrkINS(ur)INS(n)aINS(r);INS(ur),INS(n),INS(r);;N,DEF,NOM,PL
fyrirtæki;fyrirtækjunum;fyrirtækDEL(i)INS(j)INS(u)INS(n)INS(u)INS(m);INS(j),INS(u),INS(n),INS(u),INS(m);DEL(i);N,DEF,DAT,PL
box;boxið;boxINS(ið);INS(ið);;N,DEF,ACC,SG
þefa;þefuðu;þefDEL(a)INS(u)INS(ð)INS(u);INS(u),INS(ð),INS(u);DEL(a);V,SBJV,PST,3,PL
grís;grísir;grísINS(i)INS(r);INS(i),INS(r);;N,INDF,NOM,PL
klumpur;klumpsins;klumpDEL(ur)INS(sins);INS(sins);DEL(ur);N,DEF,GEN,SG
tæla;tæl;tælDEL(a);;DEL(a);V,IMP,2,SG
sjúkraþjálfari;sjúkraþjálfara;sjúkraþjálfarDEL(i)INS(a);INS(a);DEL(i);N,INDF,ACC,SG
klæðaskápur;klæðaskápar;klæðaskápDEL(u)INS(a)r;INS(a);DEL(u);N,INDF,NOM,PL
staðaratviksorð;staðaratviksorð;staðaratviksorð;;;N,INDF,NOM,SG
forði;forðanna;forðDEL(i)INS(anna);INS(anna);DEL(i);N,DEF,GEN,PL
búðarþjófnaður;búðarþjófnaðinum;búðarþjófnaðINS(in)uDEL(r)INS(m);INS(in),INS(m);DEL(r);N,DEF,DAT,SG
list;listir;listINS(i)INS(r);INS(i),INS(r);;N,INDF,ACC,PL
hjóm;hjómi;hjómINS(i);INS(i);;N,INDF,DAT,SG
gaupa;gaupur;gaupDEL(a)INS(u)INS(r);INS(u),INS(r);DEL(a);N,INDF,ACC,PL
sæstjarna;sæstjörnuna;sæstjDEL(a)INS(ö)rINS(n)INS(u)na;INS(ö),INS(n),INS(u);DEL(a);N,DEF,ACC,SG
flokka;flokkir;flokkDEL(a)INS(i)INS(r);INS(i),INS(r);DEL(a);V,SBJV,PRS,2,SG
leikrit;leikritunum;leikritINS(unum);INS(unum);;N,DEF,DAT,PL
poppa;poppaði;poppaINS(ði);INS(ði);;V,SBJV,PST,1,SG
spurnaratviksorð;spurnaratviksorð;spurnaratviksorð;;;N,INDF,ACC,PL
leður;leður;leður;;;N,INDF,NOM,SG
andarungi;andarunga;andarungDEL(i)INS(a);INS(a);DEL(i);N,INDF,ACC,PL
síða;síðurnar;síðINS(ur)INS(n)aINS(r);INS(ur),INS(n),INS(r);;N,DEF,ACC,PL
fingurbjörg;fingurbjörgin;fingurbjörgINS(in);INS(in);;N,DEF,NOM,SG
jarðskjálfti;jarðskjálfti;jarðskjálfti;;;N,INDF,NOM,SG
þýfi;þýfi;þýfi;;;N,INDF,DAT,SG
met;mets;metINS(s);INS(s);;N,INDF,GEN,SG
heróín;heróíns;heróínINS(s);INS(s);;N,INDF,GEN,SG
persóna;persónunum;persónDEL(a)INS(unum);INS(unum);DEL(a);N,DEF,DAT,PL
skipun;skipununum;skipunINS(unum);INS(unum);;N,DEF,DAT,PL
laða;löðuðuð;lDEL(a)INS(ö)INS(ð)INS(u)INS(ð)INS(u)ðDEL(a);INS(ö),INS(ð),INS(u),INS(ð),INS(u);DEL(a),DEL(a);V,SBJV,PST,2,PL
þrefa;þrefið;þrefDEL(a)INS(ið);INS(ið);DEL(a);V,SBJV,PRS,2,PL
snjógæs;snjógæsunum;snjógæsINS(unum);INS(unum);;N,DEF,DAT,PL
aldur;aldurs;aldurINS(s);INS(s);;N,INDF,GEN,SG
logn;lognið;lognINS(ið);INS(ið);;N,DEF,ACC,SG
þamba;þamba;þamba;;;V,NFIN
lífsgleði;lífsgleði;lífsgleði;;;N,INDF,DAT,SG
fyrirgjöra;fyrirgjörið;fyrirgjörDEL(a)INS(ið);INS(ið);DEL(a);V,IMP,2,PL
létta;létti;léttDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
kunta;kuntu;kuntDEL(a)INS(u);INS(u);DEL(a);N,INDF,DAT,SG
nefnifall;nefnifall;nefnifall;;;N,INDF,ACC,SG
strandlengja;strandlengjurnar;strandlengjINS(ur)INS(n)aINS(r);INS(ur),INS(n),INS(r);;N,DEF,ACC,PL
leikmynd;leikmyndum;leikmyndINS(um);INS(um);;N,INDF,DAT,PL
biskupskápa;biskupskápu;biskupskápDEL(a)INS(u);INS(u);DEL(a);N,INDF,GEN,SG
blekpenni;blekpennann;blekpeINS(n)INS(n)INS(a)nnDEL(i);INS(n),INS(n),INS(a);DEL(i);N,DEF,ACC,SG
ending;endingunum;endingINS(unum);INS(unum);;N,DEF,DAT,PL
belgur;belgs;belgDEL(ur)INS(s);INS(s);DEL(ur);N,INDF,GEN,SG
myrða;myrða;myrða;;;V,IND,PRS,3,PL
tylla;tylli;tyllDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,3,SG
hlátur;hlátursins;hláturINS(sins);INS(sins);;N,DEF,GEN,SG
merkja;merkja;merkja;;;V,IND,PRS,3,PL
ryðga;ryðgaðir;ryðgaINS(ð)INS(ir);INS(ð),INS(ir);;V,SBJV,PST,2,SG
fjórðapartsnóta;fjórðapartsnótu;fjórðapartsnótDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
þýðing;þýðinguna;þýðingINS(u)INS(n)INS(a);INS(u),INS(n),INS(a);;N,DEF,ACC,SG
berklar;berklarnir;berklaINS(r)INS(n)INS(i)r;INS(r),INS(n),INS(i);;N,DEF,NOM,SG
stærð;stærðinni;stærðINS(i)INS(n)INS(n)INS(i);INS(i),INS(n),INS(n),INS(i);;N,DEF,DAT,SG
æðiskast;æðisköst;æðiskDEL(a)INS(ö)st;INS(ö);DEL(a);N,INDF,NOM,PL
vítaspyrna;vítaspyrnu;vítaspyrnDEL(a)INS(u);INS(u);DEL(a);N,INDF,ACC,SG
svíri;svírana;svírDEL(i)INS(an)INS(a);INS(an),INS(a);DEL(i);N,DEF,ACC,PL
grynna;grynntir;grynnDEL(a)INS(t)INS(i)INS(r);INS(t),INS(i),INS(r);DEL(a);V,IND,PST,2,SG
folald;folald;folald;;;N,INDF,NOM,SG
semball;sembala;sembaDEL(l)lINS(a);INS(a);DEL(l);N,INDF,ACC,PL
aðalsögn;aðalsagna;aðalsDEL(ö)INS(a)gnINS(a);INS(a),INS(a);DEL(ö);N,INDF,GEN,PL
hrotti;hrottana;hrottDEL(i)INS(an)INS(a);INS(an),INS(a);DEL(i);N,DEF,ACC,PL
miðaldalatína;miðaldalatína;miðaldalatína;;;N,INDF,NOM,SG
emja;emja;emja;;;V,IND,PRS,3,PL
öfund;öfund;öfund;;;N,INDF,ACC,SG
tilvitnun;tilvitnun;tilvitnun;;;N,INDF,ACC,SG
blundur;blundanna;blundDEL(ur)INS(anna);INS(anna);DEL(ur);N,DEF,GEN,PL
járna;járni;járnDEL(a)INS(i);INS(i);DEL(a);V,SBJV,PRS,1,SG
Þjóðverji;Þjóðverjinn;ÞjóðverjiINS(n)INS(n);INS(n),INS(n);;N,DEF,NOM,SG
kajak;kajakinn;kajakINS(inn);INS(inn);;N,DEF,ACC,SG
bur;burirnir;buINS(r)INS(i)INS(r)INS(n)INS(i)r;INS(r),INS(i),INS(r),INS(n),INS(i);;N,DEF,NOM,PL
mænudeyfing;mænudeyfingunni;mænudeyfingINS(u)INS(n)INS(n)INS(i);INS(u),INS(n),INS(n),INS(i);;N,DEF,DAT,SG
leigja;leigðir;leigDEL(ja)INS(ð)INS(ir);INS(ð),INS(ir);DEL(ja);V,SBJV,PST,2,SG
glundra;glundra;glundra;;;V,IND,PRS,1,SG
augntönn;augntanna;augntDEL(ö)INS(a)nnINS(a);INS(a),INS(a);DEL(ö);N,INDF,GEN,PL
hola;holum;holDEL(a)INS(um);INS(um);DEL(a);N,INDF,DAT,PL
