Source;Target;Combined;Inserts;Deletes;Grammar
oregonensis;oregonense;oregonenDEL(s)DEL(i)sINS(e);INS(e);DEL(s),DEL(i);ADJ,VOC,NEUT,SG
linio;linīret;linDEL(i)DEL(o)INS(ī)INS(r)INS(e)INS(t);INS(ī),INS(r),INS(e),INS(t);DEL(i),DEL(o);V,SBJV,PST,3,SG,IPFV
fucosus;fūcōsī;fDEL(u)DEL(c)DEL(o)DEL(s)DEL(u)INS(ū)INS(c)INS(ō)sINS(ī);INS(ū),INS(c),INS(ō),INS(ī);DEL(u),DEL(c),DEL(o),DEL(s),DEL(u);ADJ,GEN,MASC,SG
culex;culicēs;culDEL(e)DEL(x)INS(i)INS(c)INS(ē)INS(s);INS(i),INS(c),INS(ē),INS(s);DEL(e),DEL(x);N,VOC,PL
perjurus;perjūra;perjDEL(u)DEL(r)DEL(u)DEL(s)INS(ū)INS(r)INS(a);INS(ū),INS(r),INS(a);DEL(u),DEL(r),DEL(u),DEL(s);ADJ,VOC,NEUT,PL
sericatus;sēricātōrum;sDEL(e)INS(ē)ricDEL(atus)INS(ā)INS(t)INS(ō)INS(r)INS(u)INS(m);INS(ē),INS(ā),INS(t),INS(ō),INS(r),INS(u),INS(m);DEL(e),DEL(atus);ADJ,GEN,MASC,PL
pecuniosissimus;pecūniōsissima;pecDEL(u)INS(ū)niDEL(o)INS(ō)sissimDEL(us)INS(a);INS(ū),INS(ō),INS(a);DEL(u),DEL(o),DEL(us);ADJ,NOM,NEUT,PL
rarefacio;rarefaciāmus;rarefaciDEL(o)INS(ā)INS(mus);INS(ā),INS(mus);DEL(o);V,SBJV,PRS,1,PL
rubicundior;rubicundius;rubicundiDEL(o)DEL(r)INS(u)INS(s);INS(u),INS(s);DEL(o),DEL(r);ADJ,NOM,NEUT,SG
algosus;algōsa;algDEL(osu)INS(ō)sINS(a);INS(ō),INS(a);DEL(osu);ADJ,ACC,NEUT,PL
meracissimus;merācissimum;merDEL(a)INS(ā)cissimuDEL(s)INS(m);INS(ā),INS(m);DEL(a),DEL(s);ADJ,NOM,NEUT,SG
augustior;augustiōra;augustiDEL(o)INS(ō)rINS(a);INS(ō),INS(a);DEL(o);ADJ,NOM,NEUT,PL
emano;ēmānentur;INS(ē)INS(m)INS(ā)INS(n)eDEL(m)DEL(a)nDEL(o)INS(t)INS(u)INS(r);INS(ē),INS(m),INS(ā),INS(n),INS(t),INS(u),INS(r);DEL(m),DEL(a),DEL(o);V,SBJV,PASS,PRS,3,PL
thesaurizo;thēsaurizābis;thDEL(e)INS(ē)saurizDEL(o)INS(ā)INS(b)INS(i)INS(s);INS(ē),INS(ā),INS(b),INS(i),INS(s);DEL(e),DEL(o);V,IND,FUT,2,SG
percenseo;percēnsuerītis;percDEL(e)INS(ē)nsINS(u)eDEL(o)INS(r)INS(ī)INS(t)INS(i)INS(s);INS(ē),INS(u),INS(r),INS(ī),INS(t),INS(i),INS(s);DEL(e),DEL(o);V,SBJV,PST,2,PL,PFV
rallus;rallō;rallDEL(us)INS(ō);INS(ō);DEL(us);ADJ,DAT,FEM,SG
songoricus;songoricō;songoricDEL(us)INS(ō);INS(ō);DEL(us);ADJ,DAT,MASC,SG
vastus;vasta;vastDEL(us)INS(a);INS(a);DEL(us);ADJ,VOC,FEM,SG
decurro;dēcurruntō;dDEL(e)INS(ē)currDEL(o)INS(u)INS(n)INS(t)INS(ō);INS(ē),INS(u),INS(n),INS(t),INS(ō);DEL(e),DEL(o);V,IMP,FUT,3,PL
crebritudo;crēbritūdinibus;crDEL(e)INS(ē)britINS(ū)INS(d)INS(i)INS(n)INS(i)INS(b)uDEL(d)DEL(o)INS(s);INS(ē),INS(ū),INS(d),INS(i),INS(n),INS(i),INS(b),INS(s);DEL(e),DEL(d),DEL(o);N,DAT,PL
austronesicus;austronesicō;austronesicDEL(us)INS(ō);INS(ō);DEL(us);ADJ,DAT,MASC,SG
renuo;renueram;renuDEL(o)INS(e)INS(r)INS(a)INS(m);INS(e),INS(r),INS(a),INS(m);DEL(o);V,IND,PST,1,SG,PRF
subverso;subversāvit;subversDEL(o)INS(ā)INS(v)INS(i)INS(t);INS(ā),INS(v),INS(i),INS(t);DEL(o);V,IND,PST,3,SG,PFV
gentilitius;gentīlitiae;gentDEL(i)INS(ī)litiDEL(us)INS(ae);INS(ī),INS(ae);DEL(i),DEL(us);ADJ,GEN,FEM,SG
turquinensis;turquinensem;turquinenDEL(s)DEL(i)sINS(e)INS(m);INS(e),INS(m);DEL(s),DEL(i);ADJ,ACC,MASC/FEM,SG
provocatrix;prōvocātrīce;prDEL(o)INS(ō)vocDEL(a)INS(ā)trDEL(i)DEL(x)INS(ī)INS(c)INS(e);INS(ō),INS(ā),INS(ī),INS(c),INS(e);DEL(o),DEL(a),DEL(i),DEL(x);N,ABL,SG
inpolitus;inpolītī;inpolDEL(i)DEL(t)DEL(u)DEL(s)INS(ī)INS(t)INS(ī);INS(ī),INS(t),INS(ī);DEL(i),DEL(t),DEL(u),DEL(s);ADJ,NOM,MASC,PL
adnuo;adnuerem;adnuDEL(o)INS(e)INS(r)INS(e)INS(m);INS(e),INS(r),INS(e),INS(m);DEL(o);V,SBJV,PST,1,SG,IPFV
infaustus;īnfaustīs;DEL(i)INS(ī)nfaustDEL(u)INS(ī)s;INS(ī),INS(ī);DEL(i),DEL(u);ADJ,ABL, PL
retego;retegar;retegDEL(o)INS(a)INS(r);INS(a),INS(r);DEL(o);V,SBJV,PASS,PRS,1,SG
occisio;occīsiōnum;occDEL(i)INS(ī)siDEL(o)INS(ō)INS(n)INS(u)INS(m);INS(ī),INS(ō),INS(n),INS(u),INS(m);DEL(i),DEL(o);N,GEN,PL
petisso;petissīvissēmus;petisINS(s)INS(ī)INS(v)INS(i)INS(s)INS(s)INS(ē)INS(m)INS(u)sDEL(o);INS(s),INS(ī),INS(v),INS(i),INS(s),INS(s),INS(ē),INS(m),INS(u);DEL(o);V,SBJV,PST,1,PL,PRF
immitto;immiseram;immiDEL(t)DEL(t)DEL(o)INS(s)INS(e)INS(r)INS(a)INS(m);INS(s),INS(e),INS(r),INS(a),INS(m);DEL(t),DEL(t),DEL(o);V,IND,PST,1,SG,PRF
minium;minium;minium;;;N,NOM,SG
acrolasius;acrolasiī;acrolasiDEL(us)INS(ī);INS(ī);DEL(us);ADJ,NOM,MASC,PL
obsecundo;obsecundābitis;obsecundDEL(o)INS(ā)INS(b)INS(i)INS(t)INS(i)INS(s);INS(ā),INS(b),INS(i),INS(t),INS(i),INS(s);DEL(o);V,IND,FUT,2,PL
subverto;subvertent;subverINS(t)INS(e)INS(n)tDEL(o);INS(t),INS(e),INS(n);DEL(o);V,IND,FUT,3,PL
undulo;undulās;undulDEL(o)INS(ā)INS(s);INS(ā),INS(s);DEL(o);V,IND,PRS,2,SG
cornubicus;cornubicō;cornubicDEL(us)INS(ō);INS(ō);DEL(us);ADJ,DAT,MASC,SG
merso;mersāverāmus;merINS(s)INS(ā)INS(v)INS(e)INS(r)INS(ā)INS(m)INS(u)sDEL(o);INS(s),INS(ā),INS(v),INS(e),INS(r),INS(ā),INS(m),INS(u);DEL(o);V,IND,PST,1,PL,PRF
complaceo;complacuerint;complacINS(u)eDEL(o)INS(r)INS(i)INS(n)INS(t);INS(u),INS(r),INS(i),INS(n),INS(t);DEL(o);V,IND,FUT,3,PL,PRF
adaquo;adaquābunt;adaquDEL(o)INS(ā)INS(b)INS(u)INS(n)INS(t);INS(ā),INS(b),INS(u),INS(n),INS(t);DEL(o);V,IND,FUT,3,PL
malesanus;malesānōrum;maleDEL(s)DEL(a)DEL(n)DEL(u)sINS(ā)INS(n)INS(ō)INS(r)INS(u)INS(m);INS(ā),INS(n),INS(ō),INS(r),INS(u),INS(m);DEL(s),DEL(a),DEL(n),DEL(u);ADJ,GEN,NEUT,PL
coma;comārum;coINS(m)INS(ā)INS(r)INS(u)mDEL(a);INS(m),INS(ā),INS(r),INS(u);DEL(a);N,GEN,PL
procurro;prōcurrit;prDEL(o)INS(ō)currDEL(o)INS(i)INS(t);INS(ō),INS(i),INS(t);DEL(o),DEL(o);V,IND,PRS,3,SG
extractum;extractī;extractDEL(um)INS(ī);INS(ī);DEL(um);N,GEN,SG
sabrinus;sabrinā;sabrinDEL(us)INS(ā);INS(ā);DEL(us);ADJ,ABL,FEM,SG
infarcio;īnfarsistī;DEL(i)INS(ī)nfarDEL(c)DEL(i)DEL(o)INS(s)INS(i)INS(s)INS(t)INS(ī);INS(ī),INS(s),INS(i),INS(s),INS(t),INS(ī);DEL(i),DEL(c),DEL(i),DEL(o);V,IND,PST,2,SG,PFV
succingo;succinxērunt;succinDEL(g)DEL(o)INS(x)INS(ē)INS(r)INS(u)INS(n)INS(t);INS(x),INS(ē),INS(r),INS(u),INS(n),INS(t);DEL(g),DEL(o);V,IND,PST,3,PL,PFV
celerrimus;celerrimam;celerriINS(m)INS(a)mDEL(us);INS(m),INS(a);DEL(us);ADJ,ACC,FEM,SG
motivus;mōtivōrum;mDEL(o)INS(ō)tivINS(ōr)uDEL(s)INS(m);INS(ō),INS(ōr),INS(m);DEL(o),DEL(s);ADJ,GEN,MASC,PL
cordus;corda;cordDEL(us)INS(a);INS(a);DEL(us);ADJ,ACC,NEUT,PL
crispo;crispābis;crispDEL(o)INS(ā)INS(b)INS(i)INS(s);INS(ā),INS(b),INS(i),INS(s);DEL(o);V,IND,FUT,2,SG
exquisitio;exquisitiōnēs;exquisitiDEL(o)INS(ōnēs);INS(ōnēs);DEL(o);N,ACC,PL
instructor;īnstructōrī;DEL(i)INS(ī)nstructDEL(o)INS(ō)rINS(ī);INS(ī),INS(ō),INS(ī);DEL(i),DEL(o);N,DAT,SG
semisomnus;sēmisomnum;sDEL(e)INS(ē)misomnuDEL(s)INS(m);INS(ē),INS(m);DEL(e),DEL(s);ADJ,NOM,NEUT,SG
propugno;prōpugnētis;prDEL(o)INS(ō)pugnDEL(o)INS(ē)INS(t)INS(i)INS(s);INS(ō),INS(ē),INS(t),INS(i),INS(s);DEL(o),DEL(o);V,SBJV,PRS,2,PL
portendo;portenderit;portendDEL(o)INS(e)INS(r)INS(i)INS(t);INS(e),INS(r),INS(i),INS(t);DEL(o);V,SBJV,PST,3,SG,PFV
longinquus;longinquō;longinquDEL(us)INS(ō);INS(ō);DEL(us);ADJ,DAT,MASC,SG
perfrico;perfricantō;perfricDEL(o)INS(a)INS(n)INS(t)INS(ō);INS(a),INS(n),INS(t),INS(ō);DEL(o);V,IMP,FUT,3,PL
anteverto;anteverterim;antevertDEL(o)INS(e)INS(r)INS(i)INS(m);INS(e),INS(r),INS(i),INS(m);DEL(o);V,SBJV,PST,1,SG,PFV
leonatus;leōnātā;leDEL(o)DEL(n)DEL(a)DEL(t)DEL(u)DEL(s)INS(ō)INS(n)INS(ā)INS(t)INS(ā);INS(ō),INS(n),INS(ā),INS(t),INS(ā);DEL(o),DEL(n),DEL(a),DEL(t),DEL(u),DEL(s);ADJ,ABL,FEM,SG
triplico;trīplicem;trDEL(i)INS(ī)plicDEL(o)INS(e)INS(m);INS(ī),INS(e),INS(m);DEL(i),DEL(o);V,SBJV,PRS,1,SG
obtundo;obtundēris;obtundDEL(o)INS(ē)INS(r)INS(i)INS(s);INS(ē),INS(r),INS(i),INS(s);DEL(o);V,IND,PASS,FUT,2,SG
glabrirostris;glabrirostrēs;glabrirostrDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,ACC,MASC/FEM,PL
pertenuis;pertenuēs;pertenuDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,VOC,MASC/FEM,PL
adfigo;adfīgātur;adfDEL(i)DEL(g)DEL(o)INS(ī)INS(g)INS(ā)INS(t)INS(u)INS(r);INS(ī),INS(g),INS(ā),INS(t),INS(u),INS(r);DEL(i),DEL(g),DEL(o);V,SBJV,PASS,PRS,3,SG
craccivorus;craccivora;craccivorDEL(us)INS(a);INS(a);DEL(us);ADJ,VOC,FEM,SG
oceanus;ōceanōrum;DEL(o)INS(ō)ceanINS(ōr)uDEL(s)INS(m);INS(ō),INS(ōr),INS(m);DEL(o),DEL(s);N,GEN,PL
abnuitio;abnuitiōnibus;abnuitiDEL(o)INS(ō)INS(n)INS(i)INS(b)INS(u)INS(s);INS(ō),INS(n),INS(i),INS(b),INS(u),INS(s);DEL(o);N,ABL,PL
procreo;prōcreāvissem;prDEL(o)INS(ō)creDEL(o)INS(ā)INS(v)INS(i)INS(s)INS(s)INS(e)INS(m);INS(ō),INS(ā),INS(v),INS(i),INS(s),INS(s),INS(e),INS(m);DEL(o),DEL(o);V,SBJV,PST,1,SG,PRF
supradico;suprādīcēris;suprDEL(a)DEL(d)DEL(i)DEL(c)DEL(o)INS(ā)INS(d)INS(ī)INS(c)INS(ē)INS(r)INS(i)INS(s);INS(ā),INS(d),INS(ī),INS(c),INS(ē),INS(r),INS(i),INS(s);DEL(a),DEL(d),DEL(i),DEL(c),DEL(o);V,IND,PASS,FUT,2,SG
arthriticus;arthrīticī;arthrDEL(i)INS(ī)ticDEL(us)INS(ī);INS(ī),INS(ī);DEL(i),DEL(us);ADJ,GEN,MASC,SG
vinalis;vīnāle;vDEL(i)DEL(n)DEL(a)DEL(l)DEL(i)DEL(s)INS(ī)INS(n)INS(ā)INS(l)INS(e);INS(ī),INS(n),INS(ā),INS(l),INS(e);DEL(i),DEL(n),DEL(a),DEL(l),DEL(i),DEL(s);ADJ,VOC,NEUT,SG
monstriger;mōnstrigerō;mDEL(o)INS(ō)nstrigerINS(ō);INS(ō),INS(ō);DEL(o);ADJ,ABL,MASC,SG
inexpeditus;inexpedīta;inexpedDEL(i)DEL(t)DEL(u)DEL(s)INS(ī)INS(t)INS(a);INS(ī),INS(t),INS(a);DEL(i),DEL(t),DEL(u),DEL(s);ADJ,VOC,NEUT,PL
colloquium;colloquiōrum;colloquiINS(ōr)um;INS(ōr);;N,GEN,PL
oogenesis;ōogenesis;DEL(o)INS(ō)ogenesis;INS(ō);DEL(o);N,NOM,SG
deseco;dēsecābunt;dDEL(e)INS(ē)secDEL(o)INS(ā)INS(b)INS(u)INS(n)INS(t);INS(ē),INS(ā),INS(b),INS(u),INS(n),INS(t);DEL(e),DEL(o);V,IND,FUT,3,PL
persto;perstāmus;perstDEL(o)INS(ā)INS(mus);INS(ā),INS(mus);DEL(o);V,IND,PRS,1,PL
cernuus;cernuī;cernuDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,NEUT,SG
subcrenatus;subcrenatam;subcrenatDEL(us)INS(a)INS(m);INS(a),INS(m);DEL(us);ADJ,ACC,FEM,SG
floriger;flōrigerum;flDEL(o)INS(ō)rigerINS(u)INS(m);INS(ō),INS(u),INS(m);DEL(o);ADJ,ACC,NEUT,SG
conicus;conicum;conicuDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,NEUT,SG
pudibundus;pudibundō;pudibundDEL(us)INS(ō);INS(ō);DEL(us);ADJ,ABL,NEUT,SG
praetoriolum;praetōriolīs;praetDEL(o)INS(ō)riolDEL(um)INS(īs);INS(ō),INS(īs);DEL(o),DEL(um);N,DAT,PL
inpendo;inpendēbātur;inpendDEL(o)INS(ē)INS(b)INS(ā)INS(t)INS(u)INS(r);INS(ē),INS(b),INS(ā),INS(t),INS(u),INS(r);DEL(o);V,IND,PASS,PST,3,SG,IPFV
iniurus;iniūrum;iniDEL(u)INS(ū)ruDEL(s)INS(m);INS(ū),INS(m);DEL(u),DEL(s);ADJ,NOM,NEUT,SG
cacozelus;cacozēlum;cacozDEL(e)INS(ē)luDEL(s)INS(m);INS(ē),INS(m);DEL(e),DEL(s);ADJ,VOC,NEUT,SG
intolerantissimus;intolerāntissimōrum;intolerDEL(a)INS(ā)ntissimINS(ōr)uDEL(s)INS(m);INS(ā),INS(ōr),INS(m);DEL(a),DEL(s);ADJ,GEN,MASC,PL
assiduo;assiduābit;assiduDEL(o)INS(ā)INS(b)INS(i)INS(t);INS(ā),INS(b),INS(i),INS(t);DEL(o);V,IND,FUT,3,SG
pervado;pervāderentur;pervDEL(a)DEL(d)DEL(o)INS(ā)INS(d)INS(e)INS(r)INS(e)INS(n)INS(t)INS(u)INS(r);INS(ā),INS(d),INS(e),INS(r),INS(e),INS(n),INS(t),INS(u),INS(r);DEL(a),DEL(d),DEL(o);V,SBJV,PASS,PST,3,PL,IPFV
praesuppono;praesuppōnās;praesuppDEL(o)DEL(no)INS(ō)INS(n)INS(ā)INS(s);INS(ō),INS(n),INS(ā),INS(s);DEL(o),DEL(no);V,SBJV,PRS,2,SG
praeservio;praeserviātur;praeserviDEL(o)INS(ā)INS(t)INS(u)INS(r);INS(ā),INS(t),INS(u),INS(r);DEL(o);V,SBJV,PASS,PRS,3,SG
hebetudo;hebetūdinēs;hebetDEL(u)DEL(do)INS(ū)INS(d)INS(i)INS(n)INS(ē)INS(s);INS(ū),INS(d),INS(i),INS(n),INS(ē),INS(s);DEL(u),DEL(do);N,ACC,PL
oppignero;oppignerātō;oppignerDEL(o)INS(ātō);INS(ātō);DEL(o);V,IMP,FUT,3,SG
honesto;honestāminī;honestDEL(o)INS(ā)INS(m)INS(i)INS(n)INS(ī);INS(ā),INS(m),INS(i),INS(n),INS(ī);DEL(o);V,IMP,PASS,PRS,3,PL
infrigido;īnfrīgidāverāmus;DEL(i)INS(ī)nfrDEL(i)INS(ī)gidDEL(o)INS(ā)INS(v)INS(e)INS(r)INS(ā)INS(m)INS(u)INS(s);INS(ī),INS(ī),INS(ā),INS(v),INS(e),INS(r),INS(ā),INS(m),INS(u),INS(s);DEL(i),DEL(i),DEL(o);V,IND,PST,1,PL,PRF
decoco;dēcocēbātis;dDEL(e)INS(ē)cocDEL(o)INS(ē)INS(b)INS(ā)INS(t)INS(i)INS(s);INS(ē),INS(ē),INS(b),INS(ā),INS(t),INS(i),INS(s);DEL(e),DEL(o);V,IND,PST,2,PL,IPFV
memoratio;memorātiō;memorDEL(a)INS(ā)tiDEL(o)INS(ō);INS(ā),INS(ō);DEL(a),DEL(o);N,VOC,SG
vaco;vacāverit;vacDEL(o)INS(ā)INS(v)INS(e)INS(r)INS(i)INS(t);INS(ā),INS(v),INS(e),INS(r),INS(i),INS(t);DEL(o);V,SBJV,PST,3,SG,PFV
invidus;invidum;inviduDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,MASC,SG
ingratissimus;ingrātissimae;ingrDEL(a)INS(ā)tissimDEL(us)INS(ae);INS(ā),INS(ae);DEL(a),DEL(us);ADJ,GEN,FEM,SG
anthropologia;anthrōpologiās;anthrDEL(o)INS(ō)pologiDEL(a)INS(ā)INS(s);INS(ō),INS(ā),INS(s);DEL(o),DEL(a);N,ACC,PL
nenia;nēniīs;nDEL(e)INS(ē)niDEL(a)INS(īs);INS(ē),INS(īs);DEL(e),DEL(a);N,DAT,PL
astruo;astrue;astruDEL(o)INS(e);INS(e);DEL(o);V,IMP,PRS,3,SG
condumno;condumnābātis;condumnDEL(o)INS(ā)INS(b)INS(ā)INS(t)INS(i)INS(s);INS(ā),INS(b),INS(ā),INS(t),INS(i),INS(s);DEL(o);V,IND,PST,2,PL,IPFV
sallio;sallīrētis;sallINS(ī)INS(r)INS(ē)INS(t)iDEL(o)INS(s);INS(ī),INS(r),INS(ē),INS(t),INS(s);DEL(o);V,SBJV,PST,2,PL,IPFV
harenaceus;harēnāceum;harDEL(e)DEL(n)DEL(a)INS(ē)INS(n)INS(ā)ceuDEL(s)INS(m);INS(ē),INS(n),INS(ā),INS(m);DEL(e),DEL(n),DEL(a),DEL(s);ADJ,ACC,MASC,SG
mandibularis;mandibulāria;mandibulINS(ā)INS(r)INS(i)aDEL(r)DEL(i)DEL(s);INS(ā),INS(r),INS(i);DEL(r),DEL(i),DEL(s);ADJ,VOC,NEUT,PL
aphractus;āphractōrum;DEL(a)INS(ā)phractINS(ōr)uDEL(s)INS(m);INS(ā),INS(ōr),INS(m);DEL(a),DEL(s);N,GEN,PL
frigidissimus;frīgidissima;frDEL(i)INS(ī)gidissimDEL(us)INS(a);INS(ī),INS(a);DEL(i),DEL(us);ADJ,VOC,NEUT,PL
praeposterus;praeposterōs;praeposterDEL(u)INS(ō)s;INS(ō);DEL(u);ADJ,ACC,MASC,PL
celero;celerābuntur;celeINS(r)INS(ā)INS(b)INS(u)INS(n)INS(t)INS(u)rDEL(o);INS(r),INS(ā),INS(b),INS(u),INS(n),INS(t),INS(u);DEL(o);V,IND,PASS,FUT,3,PL
terbium;terbiōrum;terbiINS(ōr)um;INS(ōr);;N,GEN,PL
praenuntio;praenuntiābāris;praenuntiDEL(o)INS(ā)INS(b)INS(ā)INS(r)INS(i)INS(s);INS(ā),INS(b),INS(ā),INS(r),INS(i),INS(s);DEL(o);V,IND,PASS,PST,2,SG,IPFV
percio;percīrent;percDEL(i)DEL(o)INS(ī)INS(r)INS(e)INS(n)INS(t);INS(ī),INS(r),INS(e),INS(n),INS(t);DEL(i),DEL(o);V,SBJV,PST,3,PL,IPFV
nummarius;nummāriī;nummDEL(a)INS(ā)riDEL(us)INS(ī);INS(ā),INS(ī);DEL(a),DEL(us);ADJ,NOM,MASC,PL
peruro;perūriminī;perDEL(u)DEL(r)DEL(o)INS(ū)INS(r)INS(i)INS(m)INS(i)INS(n)INS(ī);INS(ū),INS(r),INS(i),INS(m),INS(i),INS(n),INS(ī);DEL(u),DEL(r),DEL(o);V,IND,PASS,PRS,2,PL
oblatio;oblātiōnem;oblDEL(a)INS(ā)tiDEL(o)INS(ō)INS(n)INS(e)INS(m);INS(ā),INS(ō),INS(n),INS(e),INS(m);DEL(a),DEL(o);N,ACC,SG
interscribo;interscrībēris;interscINS(r)INS(ī)INS(b)INS(ē)riDEL(b)DEL(o)INS(s);INS(r),INS(ī),INS(b),INS(ē),INS(s);DEL(b),DEL(o);V,IND,PASS,FUT,2,SG
subtexo;subteximinī;subtexDEL(o)INS(i)INS(m)INS(i)INS(n)INS(ī);INS(i),INS(m),INS(i),INS(n),INS(ī);DEL(o);V,IMP,PASS,PRS,3,PL
belligero;belligerābuntur;belligeINS(r)INS(ā)INS(b)INS(u)INS(n)INS(t)INS(u)rDEL(o);INS(r),INS(ā),INS(b),INS(u),INS(n),INS(t),INS(u);DEL(o);V,IND,PASS,FUT,3,PL
aldabrensis;aldabrensēs;aldabrensDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,VOC,MASC/FEM,PL
inspecto;īnspectārentur;DEL(i)INS(ī)nspectDEL(o)INS(ā)INS(r)INS(e)INS(n)INS(t)INS(u)INS(r);INS(ī),INS(ā),INS(r),INS(e),INS(n),INS(t),INS(u),INS(r);DEL(i),DEL(o);V,SBJV,PASS,PST,3,PL,IPFV
adrepo;adrēpantur;adINS(r)INS(ē)INS(p)INS(a)INS(n)INS(t)INS(u)rDEL(e)DEL(p)DEL(o);INS(r),INS(ē),INS(p),INS(a),INS(n),INS(t),INS(u);DEL(e),DEL(p),DEL(o);V,SBJV,PASS,PRS,3,PL
dejungo;dējungar;dDEL(e)INS(ē)jungDEL(o)INS(a)INS(r);INS(ē),INS(a),INS(r);DEL(e),DEL(o);V,SBJV,PASS,PRS,1,SG
manumissio;manūmissiōne;manDEL(u)INS(ū)missiDEL(o)INS(ō)INS(n)INS(e);INS(ū),INS(ō),INS(n),INS(e);DEL(u),DEL(o);N,ABL,SG
propudium;prōpudiō;prDEL(o)INS(ō)pudiDEL(um)INS(ō);INS(ō),INS(ō);DEL(o),DEL(um);N,ABL,SG
pakistanensis;pakistanensem;pakistanenDEL(s)DEL(i)sINS(e)INS(m);INS(e),INS(m);DEL(s),DEL(i);ADJ,ACC,MASC/FEM,SG
teliger;tēligera;tDEL(e)INS(ē)ligerINS(a);INS(ē),INS(a);DEL(e);ADJ,VOC,NEUT,PL
irinus;īrinum;DEL(i)INS(ī)rinuDEL(s)INS(m);INS(ī),INS(m);DEL(i),DEL(s);ADJ,ACC,MASC,SG
pupa;pūpās;pDEL(u)DEL(p)DEL(a)INS(ū)INS(p)INS(ā)INS(s);INS(ū),INS(p),INS(ā),INS(s);DEL(u),DEL(p),DEL(a);N,ACC,PL
caerulus;caerulus;caerulus;;;ADJ,NOM,MASC,SG
inveho;invehimus;invehDEL(o)INS(i)INS(m)INS(u)INS(s);INS(i),INS(m),INS(u),INS(s);DEL(o);V,IND,PRS,1,PL
interturbo;interturber;interturbDEL(o)INS(e)INS(r);INS(e),INS(r);DEL(o);V,SBJV,PASS,PRS,1,SG
scelero;scelerāverās;scelerDEL(o)INS(ā)INS(v)INS(e)INS(r)INS(ā)INS(s);INS(ā),INS(v),INS(e),INS(r),INS(ā),INS(s);DEL(o);V,IND,PST,2,SG,PRF
recurvo;recurvābant;recurvDEL(o)INS(ā)INS(b)INS(a)INS(n)INS(t);INS(ā),INS(b),INS(a),INS(n),INS(t);DEL(o);V,IND,PST,3,PL,IPFV
septennium;septennium;septennium;;;N,NOM,SG
bellatorius;bellātōria;bellINS(ā)INS(t)INS(ō)INS(r)INS(i)aDEL(t)DEL(o)DEL(r)DEL(i)DEL(u)DEL(s);INS(ā),INS(t),INS(ō),INS(r),INS(i);DEL(t),DEL(o),DEL(r),DEL(i),DEL(u),DEL(s);ADJ,VOC,NEUT,PL
conclave;conclāve;conclDEL(a)INS(ā)ve;INS(ā);DEL(a);N,ACC,SG
asiaticus;āsiāticus;DEL(a)INS(ā)siDEL(a)INS(ā)ticus;INS(ā),INS(ā);DEL(a),DEL(a);ADJ,GEN,MASC,SG
perspicuus;perspicuī;perspicuDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,MASC,SG
democratia;dēmocratiae;dDEL(e)INS(ē)mocratiaINS(e);INS(ē),INS(e);DEL(e);N,VOC,PL
luteolus;lūteolum;lDEL(u)INS(ū)teoluDEL(s)INS(m);INS(ū),INS(m);DEL(u),DEL(s);ADJ,NOM,NEUT,SG
semita;sēmita;sDEL(e)INS(ē)mita;INS(ē);DEL(e);N,NOM,SG
disjurgium;disjurgium;disjurgium;;;N,VOC,SG
semigro;sēmigrārent;sDEL(e)INS(ē)migrDEL(o)INS(ā)INS(r)INS(e)INS(n)INS(t);INS(ē),INS(ā),INS(r),INS(e),INS(n),INS(t);DEL(e),DEL(o);V,SBJV,PST,3,PL,IPFV
praerogativus;praerogātīvum;praerogDEL(a)DEL(t)DEL(i)INS(ā)INS(t)INS(ī)vuDEL(s)INS(m);INS(ā),INS(t),INS(ī),INS(m);DEL(a),DEL(t),DEL(i),DEL(s);ADJ,NOM,NEUT,SG
paegniarius;paegniāriō;paegniDEL(a)INS(ā)riDEL(us)INS(ō);INS(ā),INS(ō);DEL(a),DEL(us);ADJ,DAT,MASC,SG
uncinus;uncīnōs;uncDEL(i)DEL(n)DEL(u)INS(ī)INS(n)INS(ō)s;INS(ī),INS(n),INS(ō);DEL(i),DEL(n),DEL(u);N,ACC,PL
romanicus;rōmānicō;rDEL(o)DEL(m)DEL(a)INS(ō)INS(m)INS(ā)nicDEL(us)INS(ō);INS(ō),INS(m),INS(ā),INS(ō);DEL(o),DEL(m),DEL(a),DEL(us);ADJ,DAT,FEM,SG
osculatio;osculātiōnēs;osculDEL(a)INS(ā)tiDEL(o)INS(ōnēs);INS(ā),INS(ōnēs);DEL(a),DEL(o);N,VOC,PL
galericulum;galēriculī;galDEL(e)INS(ē)riculDEL(um)INS(ī);INS(ē),INS(ī);DEL(e),DEL(um);N,GEN,SG
triangulum;triangula;triangulDEL(um)INS(a);INS(a);DEL(um);N,NOM,PL
paucimaculatus;paucimaculātārum;paucimaculDEL(atus)INS(ā)INS(t)INS(ā)INS(r)INS(u)INS(m);INS(ā),INS(t),INS(ā),INS(r),INS(u),INS(m);DEL(atus);ADJ,GEN,FEM,PL
assula;assula;assula;;;N,VOC,SG
