Source;Target;Combined;Inserts;Deletes;Grammar
legbőségesebb;legbőségesebben;legbőségesebbINS(en);INS(en);;N,ON+ESS,SG
pulóver;pulóverről;pulóverINS(ről);INS(ről);;N,ON+ABL,SG
abrak;abrakból;abrakINS(ból);INS(ból);;N,ON+ABL,SG
nagyszámú;nagyszámút;nagyszámúINS(t);INS(t);;N,ACC,SG
repülőgépgyár;repülőgépgyárért;repülőgépgyárINS(ért);INS(ért);;N,PRP,SG
könyvespolc;könyvespolcról;könyvespolcINS(ról);INS(ról);;N,AT+ABL,SG
bizonyos;bizonyosakig;bizonyosINS(akig);INS(akig);;N,TERM,PL
likvidál;likvidáld;likvidálINS(d);INS(d);;V,SBJV,PRS,DEF,2,SG
átkeresztel;átkeresztelnek;átkeresztelINS(nek);INS(nek);;V,IND,PRS,INDF,3,PL
vadászrepülőgép;vadászrepülőgépekig;vadászrepülőgépINS(ekig);INS(ekig);;N,FRML,PL
pályaválasztás;pályaválasztásoknál;pályaválasztásINS(oknál);INS(oknál);;N,AT+ESS,PL
zöldpaprika;zöldpaprikákon;zöldpaprikDEL(a)INS(ákon);INS(ákon);DEL(a);N,ON+ESS,PL
kiválasztása;kiválasztásával;kiválasztásINS(áv)aINS(l);INS(áv),INS(l);;N,INST,SG
ánizs;ánizsoktól;ánizsINS(októl);INS(októl);;N,AT+ABL,PL
strici;stricit;striciINS(t);INS(t);;N,ACC,SG
vonz;vonzottak;vonzINS(ottak);INS(ottak);;V,IND,PST,INDF,3,PL
vályú;vályúval;vályúINS(val);INS(val);;N,PRP,SG
oxidáció;oxidációban;oxidációINS(ban);INS(ban);;N,IN+ESS,SG
találékonyság;találékonyságból;találékonyságINS(ból);INS(ból);;N,IN+ABL,SG
csalás;csalásként;csalásINS(ként);INS(ként);;N,FRML,SG
ültetvény;ültetvényekkel;ültetvényINS(ekkel);INS(ekkel);;N,INST,PL
cumi;cumik;cumiINS(k);INS(k);;N,NOM,PL
szakértő;szakértőnél;szakértőINS(nél);INS(nél);;N,AT+ESS,SG
szépirodalom;szépirodalmakhoz;szépirodalDEL(o)mINS(akhoz);INS(akhoz);DEL(o);N,AT+ALL,PL
elkerül;elkerüljek;elkerülINS(jek);INS(jek);;V,SBJV,PRS,INDF,1,SG
tízparancsolat;tízparancsolatoknál;tízparancsolatINS(oknál);INS(oknál);;N,AT+ESS,PL
aktivitás;aktivitásokig;aktivitásINS(okig);INS(okig);;N,TERM,PL
festmény;festményeken;festményINS(eken);INS(eken);;N,AT+ESS,PL
borpince;borpincékből;borpincDEL(e)INS(ékből);INS(ékből);DEL(e);N,IN+ABL,PL
tartozás;tartozásoktól;tartozásINS(októl);INS(októl);;N,AT+ABL,PL
lidérc;lidércért;lidércINS(ért);INS(ért);;N,PRP,SG
zsong;zsongó;zsongINS(ó);INS(ó);;V.PTCP,PRS
festőművész;festőművészben;festőművészINS(ben);INS(ben);;N,IN+ESS,SG
kulminál;kulmináld;kulminálINS(d);INS(d);;V,SBJV,PRS,DEF,2,SG
szállítása;szállításán;szállításDEL(a)INS(án);INS(án);DEL(a);N,ON+ESS,SG
mérleghinta;mérleghintákra;mérleghintINS(ákr)a;INS(ákr);;N,ON+ALL,PL
mikádó;mikádókért;mikádóINS(kért);INS(kért);;N,PRP,PL
követő;követőkről;követőINS(kről);INS(kről);;N,AT+ABL,PL
fecske;fecskeként;fecskeINS(ként);INS(ként);;N,FRML,SG
fénycső;fénycsőre;fénycsőINS(re);INS(re);;N,ON+ALL,SG
tájékoztatása;tájékoztatásáig;tájékoztatásDEL(a)INS(áig);INS(áig);DEL(a);N,TERM,SG
automatizál;automatizálnia;automatizálINS(nia);INS(nia);;V,NFIN,3,SG
nagyapa;nagyapákban;nagyapINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
akkumulátor;akkumulátorokért;akkumulátorINS(okért);INS(okért);;N,PRP,PL
vízrajz;vízrajzra;vízrajzINS(ra);INS(ra);;N,ON+ALL,SG
rágcsáló;rágcsálókért;rágcsálóINS(kért);INS(kért);;N,PRP,PL
szakrális;szakrálisakért;szakrálisINS(akért);INS(akért);;N,PRP,PL
igényel;igényelnetek;igényelINS(netek);INS(netek);;V,NFIN,2,PL
kialszik;kialudná;kialDEL(szik)INS(udná);INS(udná);DEL(szik);V,COND,PRS,DEF,3,SG
közlekedési;közlekedésin;közlekedésiINS(n);INS(n);;N,ON+ESS,SG
nagycsütörtök;nagycsütörtökökért;nagycsütörtökINS(ökért);INS(ökért);;N,PRP,PL
kétkamarás;kétkamaráson;kétkamarásINS(on);INS(on);;N,ON+ESS,SG
ártatlan;ártatlanná;ártatlanINS(ná);INS(ná);;N,TRANS,SG
minősít;minősítették;minősítINS(ették);INS(ették);;V,IND,PST,DEF,3,PL
harmonika;harmonikákhoz;harmonikDEL(a)INS(ákhoz);INS(ákhoz);DEL(a);N,AT+ALL,PL
teke;tekéből;tekDEL(e)INS(éből);INS(éből);DEL(e);N,IN+ABL,SG
plébános;plébánosként;plébánosINS(ként);INS(ként);;N,FRML,SG
tüzel;tüzeled;tüzelINS(ed);INS(ed);;V,IND,PRS,DEF,2,SG
megnehezít;megnehezítsen;megnehezítINS(sen);INS(sen);;V,SBJV,PRS,INDF,3,SG
világtalan;világtalanokkal;világtalanINS(okkal);INS(okkal);;N,INST,PL
kölcsönöz;kölcsönzöd;kölcsönDEL(ö)zINS(öd);INS(öd);DEL(ö);V,IND,PRS,DEF,2,SG
evidens;evidensekben;evidensINS(ekben);INS(ekben);;N,IN+ESS,PL
bolgár;bolgárról;bolgárINS(ról);INS(ról);;N,AT+ABL,SG
keddi;keddihez;keddiINS(hez);INS(hez);;N,AT+ALL,SG
munkaviszony;munkaviszonyokig;munkaviszonyINS(okig);INS(okig);;N,TERM,PL
fülemüle;fülemülékig;fülemülDEL(e)INS(ékig);INS(ékig);DEL(e);N,TERM,PL
szövetkezeti;szövetkezetieknél;szövetkezetiINS(eknél);INS(eknél);;N,AT+ESS,PL
brácsa;brácsákig;brácsDEL(a)INS(ákig);INS(ákig);DEL(a);N,TERM,PL
apród;apróddal;apródINS(dal);INS(dal);;N,PRP,SG
tápláléklánc;táplálékláncokkal;táplálékláncINS(okkal);INS(okkal);;N,INST,PL
munkásság;munkásság;munkásság;;;N,NOM,SG
centenárium;centenáriumok;centenáriumINS(ok);INS(ok);;N,NOM,PL
hangsúly;hangsúlyoknál;hangsúlyINS(oknál);INS(oknál);;N,AT+ESS,PL
felmond;felmondanod;felmonINS(dano)d;INS(dano);;V,NFIN,2,SG
mágus;mágusokból;mágusINS(okból);INS(okból);;N,IN+ABL,PL
ügyfelei;ügyfelein;ügyfeleiINS(n);INS(n);;N,ON+ESS,SG
frigy;frigyekért;frigyINS(ekért);INS(ekért);;N,PRP,PL
káros;károssal;károsINS(sal);INS(sal);;N,INST,SG
elvégzés;elvégzéssel;elvégzésINS(sel);INS(sel);;N,INST,SG
kivisz;kivittek;kiviDEL(sz)INS(ttek);INS(ttek);DEL(sz);V,IND,PST,INDF,3,PL
jégszem;jégszemnél;jégszemINS(nél);INS(nél);;N,AT+ESS,SG
másfajta;másfajtáért;másfajINS(táér)tDEL(a);INS(táér);DEL(a);N,PRP,SG
koncertterem;koncertteremmé;koncertteremINS(mé);INS(mé);;N,TRANS,SG
felmos;felmosnánk;felmosINS(nánk);INS(nánk);;V,COND,PRS,DEF,1,PL
berakás;berakásra;berakásINS(ra);INS(ra);;N,ON+ALL,SG
szociológus;szociológusként;szociológusINS(ként);INS(ként);;N,FRML,SG
koalíciós;koalíciósakká;koalíciósINS(akká);INS(akká);;N,TRANS,PL
tá;tákig;táINS(kig);INS(kig);;N,FRML,PL
álom;álmokra;álDEL(o)mINS(okra);INS(okra);DEL(o);N,AT+ALL,PL
kiadó;kiadóknál;kiadóINS(knál);INS(knál);;N,IN+ALL,PL
úd;údhoz;údINS(hoz);INS(hoz);;N,AT+ALL,SG
zsalu;zsalukból;zsaluINS(kból);INS(kból);;N,IN+ABL,PL
forgalom;forgalmakhoz;forgalDEL(o)mINS(akhoz);INS(akhoz);DEL(o);N,AT+ALL,PL
futballista;futballistáért;futballisINS(táér)tDEL(a);INS(táér);DEL(a);N,PRP,SG
blamíroz;blamíroznánk;blamírozINS(nánk);INS(nánk);;V,COND,PRS,INDF,1,PL
nemesem;nemesemmel;nemesemINS(mel);INS(mel);;N,INST,SG
tőzsde;tőzsdéktől;tőzsdDEL(e)INS(éktől);INS(éktől);DEL(e);N,AT+ABL,PL
totalitárius;totalitáriusba;totalitáriusINS(ba);INS(ba);;N,IN+ALL,SG
legalkalmasabb;legalkalmasabb;legalkalmasabb;;;N,NOM,SG
összekötő;összekötőnél;összekötőINS(nél);INS(nél);;N,AT+ESS,SG
sárgaréz;sárgarézről;sárgarézINS(ről);INS(ről);;N,ON+ABL,SG
aszályos;aszályoshoz;aszályosINS(hoz);INS(hoz);;N,AT+ALL,SG
alkotóbb;alkotóbbaknak;alkotóbbINS(aknak);INS(aknak);;N,DAT,PL
élesztő;élesztőkhöz;élesztőINS(khöz);INS(khöz);;N,AT+ALL,PL
olvasó;olvasókig;olvasóINS(kig);INS(kig);;N,TERM,PL
veszprémi;veszprémieken;veszprémiINS(eken);INS(eken);;N,ON+ESS,PL
naszád;naszádért;naszádINS(ért);INS(ért);;N,PRP,SG
nézet;nézetektől;nézetINS(ektől);INS(ektől);;N,AT+ABL,PL
kolonializmus;kolonializmusoknak;kolonializmusINS(oknak);INS(oknak);;N,DAT,PL
kulturált;kulturált;kulturált;;;N,NOM,SG
magnitúdó;magnitúdó;magnitúdó;;;N,NOM,SG
lexikológia;lexikológiát;lexikológiDEL(a)INS(át);INS(át);DEL(a);N,ACC,SG
lándzsa;lándzsákként;lándzsDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
vasfüggöny;vasfüggönyökig;vasfüggönyINS(ökig);INS(ökig);;N,TERM,PL
dobhártya;dobhártyánál;dobhártyDEL(a)INS(ánál);INS(ánál);DEL(a);N,IN+ALL,SG
gátol;gátoljon;gátolINS(jon);INS(jon);;V,SBJV,PRS,INDF,3,SG
hercegprímás;hercegprímásokká;hercegprímásINS(okká);INS(okká);;N,TRANS,PL
külkereskedelmi;külkereskedelmiekbe;külkereskedelmiINS(ekbe);INS(ekbe);;N,IN+ALL,PL
vizsga;vizsgáig;vizsINS(gái)gDEL(a);INS(gái);DEL(a);N,TERM,SG
szilvalekvár;szilvalekvárokkal;szilvalekvárINS(okkal);INS(okkal);;N,INST,PL
belátható;beláthatóról;beláthatóINS(ról);INS(ról);;N,ON+ABL,SG
beton;betonokon;betINS(onok)on;INS(onok);;N,AT+ESS,PL
állattan;állattanra;állattanINS(ra);INS(ra);;N,ON+ALL,SG
szükségszerűség;szükségszerűségtől;szükségszerűségINS(től);INS(től);;N,AT+ABL,SG
ujjong;ujjongunk;ujjongINS(unk);INS(unk);;V,IND,PRS,INDF,1,PL
maki;makikon;makiINS(kon);INS(kon);;N,ON+ESS,PL
ornitológiai;ornitológiaiból;ornitológiaiINS(ból);INS(ból);;N,IN+ABL,SG
tizenéves;tizenévesnél;tizenévesINS(nél);INS(nél);;N,AT+ESS,SG
tapasztalatom;tapasztalatom;tapasztalatom;;;N,NOM,SG
statisztika;statisztikára;statisztikINS(ár)a;INS(ár);;N,ON+ALL,SG
kereszthalál;kereszthalált;kereszthalálINS(t);INS(t);;N,ACC,SG
gyógyítás;gyógyításnak;gyógyításINS(nak);INS(nak);;N,DAT,SG
feketepiac;feketepiacokra;feketepiacINS(okra);INS(okra);;N,ON+ALL,PL
legdepressziósabb;legdepressziósabbnál;legdepressziósabbINS(nál);INS(nál);;N,AT+ESS,SG
ablakuk;ablakukból;ablakukINS(ból);INS(ból);;N,IN+ABL,SG
takar;takarnál;takarINS(nál);INS(nál);;V,COND,PRS,INDF,2,SG
széllökés;széllökéseknél;széllökésINS(eknél);INS(eknél);;N,AT+ESS,PL
fogászat;fogászatokért;fogászaINS(tokér)t;INS(tokér);;N,PRP,PL
pornó;pornók;pornóINS(k);INS(k);;N,NOM,PL
szállítás;szállítások;szállításINS(ok);INS(ok);;N,NOM,PL
kulcsszó;kulcsszavakba;kulcsszDEL(ó)INS(avakba);INS(avakba);DEL(ó);N,IN+ALL,PL
gyászol;gyászoltok;gyászolINS(tok);INS(tok);;V,IND,PRS,INDF,2,PL
show;singular;sDEL(how)INS(ingular);INS(ingular);DEL(how);N,NOM,SG
lényeges;lényegessel;lényegesINS(sel);INS(sel);;N,INST,SG
hegedű;hegedűkkel;hegedűINS(kkel);INS(kkel);;N,INST,PL
masíroz;masíroztátok;masírozINS(tátok);INS(tátok);;V,IND,PST,DEF,2,PL
kétéves;kétéveseknél;kétévesINS(eknél);INS(eknél);;N,AT+ESS,PL
biztosabb;biztosabbal;biztosabbINS(al);INS(al);;N,INST,SG
szemetesebb;szemetesebbre;szemetesebbINS(re);INS(re);;N,ON+ALL,SG
keresztény;kereszténynél;keresztényINS(nél);INS(nél);;N,IN+ALL,SG
szarka;szarkákként;szarkDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
analfabéta;analfabétákra;analfabétINS(ákr)a;INS(ákr);;N,ON+ALL,PL
virulens;virulensekből;virulensINS(ekből);INS(ekből);;N,IN+ABL,PL
csapda;csapdákkal;csapdINS(ákk)aINS(l);INS(ákk),INS(l);;N,PRP,PL
spontaneitás;spontaneitásokról;spontaneitásINS(okról);INS(okról);;N,ON+ABL,PL
világbéke;világbékékben;világbékINS(ékb)eINS(n);INS(ékb),INS(n);;N,IN+ESS,PL
egzisztencia;egzisztenciától;egzisztenciDEL(a)INS(ától);INS(ától);DEL(a);N,AT+ABL,SG
előállít;előállított;előállíINS(tot)t;INS(tot);;V.PTCP,PST
tánczene;tánczenévé;tánczenDEL(e)INS(évé);INS(évé);DEL(e);N,TRANS,SG
merészel;merészelné;merészelINS(né);INS(né);;V,COND,PRS,DEF,3,SG
padjaitok;padjaitokként;padjaitokINS(ként);INS(ként);;N,FRML,SG
nyaka;nyaka;nyaka;;;N,NOM,SG
jelvény;jelvényekre;jelvényINS(ekre);INS(ekre);;N,ON+ALL,PL
csúnyább;csúnyábbnak;csúnyábbINS(nak);INS(nak);;N,DAT,SG
tünde;tündéket;tündINS(ék)eINS(t);INS(ék),INS(t);;N,ACC,PL
mosogató;mosogatónál;mosogatóINS(nál);INS(nál);;N,AT+ESS,SG
mispóche;mispóchéra;mispóchDEL(e)INS(éra);INS(éra);DEL(e);N,ON+ALL,SG
OS;OS-ről;OSINS(-ről);INS(-ről);;N,ON+ABL,SG
társadalombiztosítás;társadalombiztosításért;társadalombiztosításINS(ért);INS(ért);;N,PRP,SG
kezem;kezemben;kezemINS(ben);INS(ben);;N,IN+ESS,SG
becsületes;becsületesekkel;becsületesINS(ekkel);INS(ekkel);;N,INST,PL
eszterga;esztergából;esztergDEL(a)INS(ából);INS(ából);DEL(a);N,IN+ABL,SG
ejtőernyő;ejtőernyők;ejtőernyőINS(k);INS(k);;N,ACC,PL
kalász;kalászokra;kalászINS(okra);INS(okra);;N,ON+ALL,PL
körszínház;körszínházat;körszínházINS(at);INS(at);;N,ACC,SG
horogkereszt;horogkeresztekig;horogkeresztINS(ekig);INS(ekig);;N,TERM,PL
hefti;heftikké;heftiINS(kké);INS(kké);;N,TRANS,PL
előnyei;előnyeiként;előnyeiINS(ként);INS(ként);;N,FRML,SG
fasírt;fasírt;fasírt;;;N,NOM,SG
tárol;tárolok;tárolINS(ok);INS(ok);;V,IND,PRS,INDF,1,SG
megfojt;megfojtotok;megfojtINS(otok);INS(otok);;V,IND,PRS,INDF,2,PL
elfogadott;elfogadottakig;elfogadottINS(akig);INS(akig);;N,TERM,PL
pontosvessző;pontosvesszőként;pontosvesszőINS(ként);INS(ként);;N,FRML,SG
terjedelmesebb;terjedelmesebbnek;terjedelmesebbINS(nek);INS(nek);;N,DAT,SG
észszerűség;észszerűségekkel;észszerűségINS(ekkel);INS(ekkel);;N,INST,PL
bókol;bókoljak;bókolINS(jak);INS(jak);;V,SBJV,PRS,INDF,1,SG
legzajtalanabb;legzajtalanabbakért;legzajtalanabbINS(akért);INS(akért);;N,PRP,PL
mosómedve;mosómedvéknek;mosómedvINS(ékn)eINS(k);INS(ékn),INS(k);;N,DAT,PL
gáz;gázokba;gázINS(okba);INS(okba);;N,ON+ALL,PL
arisztokrácia;arisztokrácia;arisztokrácia;;;N,NOM,SG
orrszarv;orrszarvról;orrszarvINS(ról);INS(ról);;N,ON+ABL,SG
pünkösd;pünkösdért;pünkösdINS(ért);INS(ért);;N,PRP,SG
gulyás;gulyásokká;gulyásINS(okká);INS(okká);;N,TERM,PL
társadalom;társadalomhoz;társadalomINS(hoz);INS(hoz);;N,IN+ABL,SG
műkorcsolyázás;műkorcsolyázás;műkorcsolyázás;;;N,NOM,SG
jáde;jádéknak;jádDEL(e)INS(éknak);INS(éknak);DEL(e);N,DAT,PL
díszvacsora;díszvacsorából;díszvacsorDEL(a)INS(ából);INS(ából);DEL(a);N,IN+ABL,SG
import;importokig;importINS(okig);INS(okig);;N,TERM,PL
diszkriminál;diszkrimináltam;diszkriminálINS(tam);INS(tam);;V,IND,PST,DEF,1,SG
ökölvívó;ökölvívókról;ökölvívóINS(król);INS(król);;N,ON+ABL,PL
királyi;királyival;királyiINS(val);INS(val);;N,INST,SG
elnéz;elnéznek;elnézINS(nek);INS(nek);;V,IND,PRS,INDF,3,PL
tipor;tipornom;tiporINS(nom);INS(nom);;V,NFIN,1,SG
szubjektivitás;szubjektivitástól;szubjektivitásINS(tól);INS(tól);;N,AT+ABL,SG
legértelmesebb;legértelmesebbekké;legértelmesebbINS(ekké);INS(ekké);;N,TRANS,PL
kondás;kondásokként;kondásINS(okként);INS(okként);;N,FRML,PL
holdfény;holdfénynél;holdfényINS(nél);INS(nél);;N,AT+ESS,SG
állandóság;állandóságnak;állandóságINS(nak);INS(nak);;N,INST,SG
pénzmosás;pénzmosástól;pénzmosásINS(tól);INS(tól);;N,AT+ABL,SG
lábtyű;lábtyűben;lábtyűINS(ben);INS(ben);;N,IN+ESS,SG
szelekció;szelekciót;szelekcióINS(t);INS(t);;N,ACC,SG
gésa;gésánál;gésDEL(a)INS(ánál);INS(ánál);DEL(a);N,AT+ESS,SG
vipera;viperákért;viperDEL(a)INS(ákért);INS(ákért);DEL(a);N,PRP,PL
császárság;császárságokhoz;császárságINS(okhoz);INS(okhoz);;N,IN+ABL,PL
vájdling;vájdlingokban;vájdlingINS(okban);INS(okban);;N,IN+ESS,PL
portugál;portugálig;portugálINS(ig);INS(ig);;N,TERM,SG
folyószámla;folyószámlák;folyószámlDEL(a)INS(ák);INS(ák);DEL(a);N,NOM,PL
megnehezít;megnehezítek;megnehezítINS(ek);INS(ek);;V,IND,PRS,INDF,1,SG
kertjeitek;kertjeiteken;kertjeitekINS(en);INS(en);;N,ON+ESS,SG
elmélet;elméletekben;elméletINS(ekben);INS(ekben);;N,IN+ESS,PL
mézsör;mézsört;mézsörINS(t);INS(t);;N,ACC,SG
hópehely;hópelyhekbe;hópDEL(eh)elyINS(hekbe);INS(hekbe);DEL(eh);N,IN+ALL,PL
pehelypaplan;pehelypaplanokban;pehelypaplINS(anokb)an;INS(anokb);;N,IN+ESS,PL
cinkos;cinkosokat;cinkosINS(okat);INS(okat);;N,ACC,PL
kivonulás;kivonulásokig;kivonulásINS(okig);INS(okig);;N,TERM,PL
hárem;háremekből;háremINS(ekből);INS(ekből);;N,IN+ABL,PL
kiválóbb;kiválóbbakért;kiválóbbINS(akért);INS(akért);;N,PRP,PL
memóriakártya;memóriakártyában;memóriakártyINS(áb)aINS(n);INS(áb),INS(n);;N,IN+ESS,SG
epevezeték;epevezetékekben;epevezetékINS(ekben);INS(ekben);;N,IN+ESS,PL
smink;sminkben;sminkINS(ben);INS(ben);;N,ON+ESS,SG
cserép;cseréppé;cserépINS(pé);INS(pé);;N,TERM,SG
csontváz;csontvázhoz;csontváINS(zho)z;INS(zho);;N,AT+ALL,SG
megismer;megismerjük;megismerINS(jük);INS(jük);;V,IND,PRS,DEF,1,PL
űrrepülés;űrrepülésekre;űrrepülésINS(ekre);INS(ekre);;N,ON+ALL,PL
vörheny;vörhenyt;vörhenyINS(t);INS(t);;N,ACC,SG
művész;művészekig;művészINS(ekig);INS(ekig);;N,TERM,PL
felmérés;felméréseket;felmérésINS(eket);INS(eket);;N,ACC,PL
gennyláda;gennyládáknak;gennyládINS(ákn)aINS(k);INS(ákn),INS(k);;N,DAT,PL
mérlegel;mérlegelték;mérlegelINS(ték);INS(ték);;V,IND,PST,DEF,3,PL
logó;logóknál;logóINS(knál);INS(knál);;N,AT+ESS,PL
rendező;rendezőket;rendezőINS(ket);INS(ket);;N,ACC,PL
ittas;ittassá;ittasINS(sá);INS(sá);;N,TRANS,SG
gyom;gyomokkal;gyomINS(okkal);INS(okkal);;N,PRP,PL
aszkéta;aszkétáktól;aszkétDEL(a)INS(áktól);INS(áktól);DEL(a);N,AT+ABL,PL
pirotechnikus;pirotechnikusoknál;pirotechnikusINS(oknál);INS(oknál);;N,AT+ESS,PL
legmásabb;legmásabbakként;legmásabbINS(akként);INS(akként);;N,FRML,PL
zaj;zajokká;zajINS(okká);INS(okká);;N,TRANS,PL
urán;uránokért;uránINS(okért);INS(okért);;N,PRP,PL
bemutatkozó;bemutatkozóvá;bemutatkozóINS(vá);INS(vá);;N,TRANS,SG
erózió;erózióra;erózióINS(ra);INS(ra);;N,ON+ALL,SG
apanév;apanévre;apanévINS(re);INS(re);;N,ON+ALL,SG
csibe;csibét;csibDEL(e)INS(ét);INS(ét);DEL(e);N,ACC,SG
kijelent;kijelentett;kijelenINS(tet)t;INS(tet);;V,IND,PST,INDF,3,SG
egyenértékű;egyenértékűhöz;egyenértékűINS(höz);INS(höz);;N,AT+ALL,SG
sakk;sakkból;sakkINS(ból);INS(ból);;N,IN+ABL,SG
parancsolat;parancsolatokból;parancsolatINS(okból);INS(okból);;N,IN+ABL,PL
gitáros;gitárosokból;gitárosINS(okból);INS(okból);;N,IN+ABL,PL
lelkipásztor;lelkipásztorokról;lelkipásztorINS(okról);INS(okról);;N,ON+ABL,PL
informális;informálisakat;informálisINS(akat);INS(akat);;N,ACC,PL
bevezető;bevezetőkhöz;bevezetőINS(khöz);INS(khöz);;N,IN+ABL,PL
pete;petébe;petINS(éb)e;INS(éb);;N,IN+ALL,SG
távvezérel;távvezérelnél;távvezéreINS(lné)l;INS(lné);;V,COND,PRS,INDF,2,SG
felruház;felruházzatok;felruházINS(zatok);INS(zatok);;V,SBJV,PRS,INDF,2,PL
jacht;jachtokig;jachtINS(okig);INS(okig);;N,TERM,PL
okosabb;okosabbakká;okosabbINS(akká);INS(akká);;N,TRANS,PL
hozzáadás;hozzáadásokba;hozzáadásINS(okba);INS(okba);;N,IN+ALL,PL
kitartás;kitartásért;kitartásINS(ért);INS(ért);;N,PRP,SG
vérrokonság;vérrokonságok;vérrokonságINS(ok);INS(ok);;N,NOM,PL
molekuláris;molekulárisakon;molekulárisINS(akon);INS(akon);;N,ON+ESS,PL
aranyhal;aranyhalakban;aranyhalINS(akban);INS(akban);;N,IN+ESS,PL
vendéglő;vendéglőknél;vendéglőINS(knél);INS(knél);;N,AT+ESS,PL
artéria;artériákban;artériINS(ákb)aINS(n);INS(ákb),INS(n);;N,ON+ESS,PL
hosszúság;hosszúságokba;hosszúságINS(okba);INS(okba);;N,IN+ALL,PL
legszárazabb;legszárazabbhoz;legszárazabbINS(hoz);INS(hoz);;N,AT+ALL,SG
talicska;talicskákban;talicskINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
dizentéria;dizentériákként;dizentériDEL(a)INS(ákként);INS(ákként);DEL(a);N,FRML,PL
bandita;banditákként;bandiINS(tákkén)tDEL(a);INS(tákkén);DEL(a);N,FRML,PL
dugaszaljzat;dugaszaljzatig;dugaszaljzatINS(ig);INS(ig);;N,TERM,SG
zenész;zenészbe;zenészINS(be);INS(be);;N,ON+ALL,SG
szögsebesség;szögsebességekkel;szögsebességINS(ekkel);INS(ekkel);;N,INST,PL
előkészítés;előkészítésből;előkészítésINS(ből);INS(ből);;N,IN+ABL,SG
hazugság;hazugsággá;hazugságINS(gá);INS(gá);;N,TRANS,SG
röntgenfelvétel;röntgenfelvételekről;röntgenfelvéteINS(lekrő)l;INS(lekrő);;N,ON+ABL,PL
sáfár;sáfárokra;sáfárINS(okra);INS(okra);;N,ON+ALL,PL
öltözet;öltözetektől;öltözetINS(ektől);INS(ektől);;N,AT+ABL,PL
söpör;söpörtünk;söpörINS(tünk);INS(tünk);;V,IND,PST,INDF,1,PL
kertészet;kertészetben;kertészetINS(ben);INS(ben);;N,IN+ESS,SG
jogellenes;jogellenesekkel;jogellenesINS(ekkel);INS(ekkel);;N,INST,PL
szertartás;szertartásokról;szertartásINS(okról);INS(okról);;N,ON+ABL,PL
konyhakert;konyhakertnek;konyhakertINS(nek);INS(nek);;N,DAT,SG
diktál;diktálna;diktálINS(na);INS(na);;V,COND,PRS,INDF,3,SG
kizár;kizársz;kizárINS(sz);INS(sz);;V,IND,PRS,INDF,2,SG
akasztás;akasztásra;akasztásINS(ra);INS(ra);;N,ON+ALL,SG
nyögés;nyögéseket;nyögésINS(eket);INS(eket);;N,ACC,PL
pilla;pillán;pillDEL(a)INS(án);INS(án);DEL(a);N,ON+ESS,SG
elszánt;elszántakra;elszántINS(akra);INS(akra);;N,ON+ALL,PL
milliliter;milliliter;milliliter;;;N,NOM,SG
termékenység;termékenységekről;termékenységINS(ekről);INS(ekről);;N,ON+ABL,PL
ementáli;ementálikká;ementáliINS(kká);INS(kká);;N,TRANS,PL
tisztújítás;tisztújításokért;tisztújításINS(okért);INS(okért);;N,PRP,PL
farkaséhség;farkaséhség;farkaséhség;;;N,NOM,SG
akadály;akadályokká;akadályINS(okká);INS(okká);;N,TERM,PL
mentés;mentéseknek;mentésINS(eknek);INS(eknek);;N,DAT,PL
olvasási;olvasásiakban;olvasásiINS(akban);INS(akban);;N,IN+ESS,PL
levél;levélen;levélINS(en);INS(en);;N,AT+ESS,SG
nyilvántartási;nyilvántartásinak;nyilvántartásiINS(nak);INS(nak);;N,DAT,SG
városnézés;városnézésekben;városnézésINS(ekben);INS(ekben);;N,IN+ESS,PL
konzultáns;konzultánshoz;konzultánsINS(hoz);INS(hoz);;N,AT+ALL,SG
legvilágosabb;legvilágosabbakhoz;legvilágosabbINS(akhoz);INS(akhoz);;N,AT+ALL,PL
fésül;fésültetek;fésülINS(tetek);INS(tetek);;V,IND,PST,INDF,2,PL
mosoly;mosolyként;mosolyINS(ként);INS(ként);;N,FRML,SG
kefekötő;kefekötőnek;kefekötőINS(nek);INS(nek);;N,DAT,SG
nyuszi;nyuszikat;nyusziINS(kat);INS(kat);;N,ACC,PL
viselkedés;viselkedésekbe;viselkedésINS(ekbe);INS(ekbe);;N,IN+ALL,PL
szarik;szarniuk;szarINS(n)iINS(u)k;INS(n),INS(u);;V,NFIN,3,PL
alany;alanyoknak;alanyINS(oknak);INS(oknak);;N,DAT,PL
oszlopfő;oszlopfőknek;oszlopfőINS(knek);INS(knek);;N,DAT,PL
ráspoly;ráspolyoktól;ráspolyINS(októl);INS(októl);;N,AT+ABL,PL
menedzsment;menedzsmenttől;menedzsmentINS(től);INS(től);;N,AT+ABL,SG
legérvényesebb;legérvényesebbeken;legérvényesebbINS(eken);INS(eken);;N,ON+ESS,PL
statisztika;statisztikákban;statisztikINS(ákb)aINS(n);INS(ákb),INS(n);;N,IN+ESS,PL
agyonszúr;agyonszúrj;agyonszúrINS(j);INS(j);;V,SBJV,PRS,INDF,2,SG
