Source;Target;Combined;Inserts;Deletes;Grammar
oceanus;ōceanōrum;DEL(o)INS(ō)ceanINS(ōr)uDEL(s)INS(m);INS(ō),INS(ōr),INS(m);DEL(o),DEL(s);N,GEN,PL
abnuitio;abnuitiōnibus;abnuitiDEL(o)INS(ōnibus);INS(ōnibus);DEL(o);N,ABL,PL
procreo;prōcreāvissem;prDEL(o)INS(ō)creDEL(o)INS(āvissem);INS(ō),INS(āvissem);DEL(o),DEL(o);V,SBJV,PST,1,SG,PRF
supradico;suprādīcēris;suprDEL(adico)INS(ādīcēris);INS(ādīcēris);DEL(adico);V,IND,PASS,FUT,2,SG
arthriticus;arthrīticī;arthrDEL(i)INS(ī)ticDEL(us)INS(ī);INS(ī),INS(ī);DEL(i),DEL(us);ADJ,GEN,MASC,SG
vinalis;vīnāle;vDEL(inalis)INS(īnāle);INS(īnāle);DEL(inalis);ADJ,VOC,NEUT,SG
monstriger;mōnstrigerō;mDEL(o)INS(ō)nstrigerINS(ō);INS(ō),INS(ō);DEL(o);ADJ,ABL,MASC,SG
inexpeditus;inexpedīta;inexpedDEL(itus)INS(īta);INS(īta);DEL(itus);ADJ,VOC,NEUT,PL
colloquium;colloquiōrum;colloquiINS(ōr)um;INS(ōr);;N,GEN,PL
oogenesis;ōogenesis;DEL(o)INS(ō)ogenesis;INS(ō);DEL(o);N,NOM,SG
deseco;dēsecābunt;dDEL(e)INS(ē)secDEL(o)INS(ābunt);INS(ē),INS(ābunt);DEL(e),DEL(o);V,IND,FUT,3,PL
persto;perstāmus;perstDEL(o)INS(āmus);INS(āmus);DEL(o);V,IND,PRS,1,PL
cernuus;cernuī;cernuDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,NEUT,SG
subcrenatus;subcrenatam;subcrenatDEL(us)INS(am);INS(am);DEL(us);ADJ,ACC,FEM,SG
floriger;flōrigerum;flDEL(o)INS(ō)rigerINS(um);INS(ō),INS(um);DEL(o);ADJ,ACC,NEUT,SG
conicus;conicum;conicuDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,NEUT,SG
pudibundus;pudibundō;pudibundDEL(us)INS(ō);INS(ō);DEL(us);ADJ,ABL,NEUT,SG
praetoriolum;praetōriolīs;praetDEL(o)INS(ō)riolDEL(um)INS(īs);INS(ō),INS(īs);DEL(o),DEL(um);N,DAT,PL
inpendo;inpendēbātur;inpendDEL(o)INS(ēbātur);INS(ēbātur);DEL(o);V,IND,PASS,PST,3,SG,IPFV
iniurus;iniūrum;iniDEL(u)INS(ū)ruDEL(s)INS(m);INS(ū),INS(m);DEL(u),DEL(s);ADJ,NOM,NEUT,SG
cacozelus;cacozēlum;cacozDEL(e)INS(ē)luDEL(s)INS(m);INS(ē),INS(m);DEL(e),DEL(s);ADJ,VOC,NEUT,SG
intolerantissimus;intolerāntissimōrum;intolerDEL(a)INS(ā)ntissimINS(ōr)uDEL(s)INS(m);INS(ā),INS(ōr),INS(m);DEL(a),DEL(s);ADJ,GEN,MASC,PL
assiduo;assiduābit;assiduDEL(o)INS(ābit);INS(ābit);DEL(o);V,IND,FUT,3,SG
pervado;pervāderentur;pervDEL(ado)INS(āderentur);INS(āderentur);DEL(ado);V,SBJV,PASS,PST,3,PL,IPFV
praesuppono;praesuppōnās;praesuppDEL(ono)INS(ōnās);INS(ōnās);DEL(ono);V,SBJV,PRS,2,SG
praeservio;praeserviātur;praeserviDEL(o)INS(ātur);INS(ātur);DEL(o);V,SBJV,PASS,PRS,3,SG
hebetudo;hebetūdinēs;hebetDEL(udo)INS(ūdinēs);INS(ūdinēs);DEL(udo);N,ACC,PL
oppignero;oppignerātō;oppignerDEL(o)INS(ātō);INS(ātō);DEL(o);V,IMP,FUT,3,SG
honesto;honestāminī;honestDEL(o)INS(āminī);INS(āminī);DEL(o);V,IMP,PASS,PRS,3,PL
infrigido;īnfrīgidāverāmus;DEL(i)INS(ī)nfrDEL(i)INS(ī)gidDEL(o)INS(āverāmus);INS(ī),INS(ī),INS(āverāmus);DEL(i),DEL(i),DEL(o);V,IND,PST,1,PL,PRF
decoco;dēcocēbātis;dDEL(e)INS(ē)cocDEL(o)INS(ēbātis);INS(ē),INS(ēbātis);DEL(e),DEL(o);V,IND,PST,2,PL,IPFV
memoratio;memorātiō;memorDEL(a)INS(ā)tiDEL(o)INS(ō);INS(ā),INS(ō);DEL(a),DEL(o);N,VOC,SG
vaco;vacāverit;vacDEL(o)INS(āverit);INS(āverit);DEL(o);V,SBJV,PST,3,SG,PFV
invidus;invidum;inviduDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,MASC,SG
ingratissimus;ingrātissimae;ingrDEL(a)INS(ā)tissimDEL(us)INS(ae);INS(ā),INS(ae);DEL(a),DEL(us);ADJ,GEN,FEM,SG
anthropologia;anthrōpologiās;anthrDEL(o)INS(ō)pologiDEL(a)INS(ās);INS(ō),INS(ās);DEL(o),DEL(a);N,ACC,PL
nenia;nēniīs;nDEL(e)INS(ē)niDEL(a)INS(īs);INS(ē),INS(īs);DEL(e),DEL(a);N,DAT,PL
astruo;astrue;astruDEL(o)INS(e);INS(e);DEL(o);V,IMP,PRS,3,SG
condumno;condumnābātis;condumnDEL(o)INS(ābātis);INS(ābātis);DEL(o);V,IND,PST,2,PL,IPFV
sallio;sallīrētis;sallINS(īrēt)iDEL(o)INS(s);INS(īrēt),INS(s);DEL(o);V,SBJV,PST,2,PL,IPFV
harenaceus;harēnāceum;harDEL(ena)INS(ēnā)ceuDEL(s)INS(m);INS(ēnā),INS(m);DEL(ena),DEL(s);ADJ,ACC,MASC,SG
mandibularis;mandibulāria;mandibulINS(āri)aDEL(ris);INS(āri);DEL(ris);ADJ,VOC,NEUT,PL
aphractus;āphractōrum;DEL(a)INS(ā)phractINS(ōr)uDEL(s)INS(m);INS(ā),INS(ōr),INS(m);DEL(a),DEL(s);N,GEN,PL
frigidissimus;frīgidissima;frDEL(i)INS(ī)gidissimDEL(us)INS(a);INS(ī),INS(a);DEL(i),DEL(us);ADJ,VOC,NEUT,PL
praeposterus;praeposterōs;praeposterDEL(u)INS(ō)s;INS(ō);DEL(u);ADJ,ACC,MASC,PL
celero;celerābuntur;celeINS(rābuntu)rDEL(o);INS(rābuntu);DEL(o);V,IND,PASS,FUT,3,PL
terbium;terbiōrum;terbiINS(ōr)um;INS(ōr);;N,GEN,PL
praenuntio;praenuntiābāris;praenuntiDEL(o)INS(ābāris);INS(ābāris);DEL(o);V,IND,PASS,PST,2,SG,IPFV
percio;percīrent;percDEL(io)INS(īrent);INS(īrent);DEL(io);V,SBJV,PST,3,PL,IPFV
nummarius;nummāriī;nummDEL(a)INS(ā)riDEL(us)INS(ī);INS(ā),INS(ī);DEL(a),DEL(us);ADJ,NOM,MASC,PL
peruro;perūriminī;perDEL(uro)INS(ūriminī);INS(ūriminī);DEL(uro);V,IND,PASS,PRS,2,PL
oblatio;oblātiōnem;oblDEL(a)INS(ā)tiDEL(o)INS(ōnem);INS(ā),INS(ōnem);DEL(a),DEL(o);N,ACC,SG
interscribo;interscrībēris;interscINS(rībē)riDEL(bo)INS(s);INS(rībē),INS(s);DEL(bo);V,IND,PASS,FUT,2,SG
subtexo;subteximinī;subtexDEL(o)INS(iminī);INS(iminī);DEL(o);V,IMP,PASS,PRS,3,PL
belligero;belligerābuntur;belligeINS(rābuntu)rDEL(o);INS(rābuntu);DEL(o);V,IND,PASS,FUT,3,PL
aldabrensis;aldabrensēs;aldabrensDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,VOC,MASC/FEM,PL
inspecto;īnspectārentur;DEL(i)INS(ī)nspectDEL(o)INS(ārentur);INS(ī),INS(ārentur);DEL(i),DEL(o);V,SBJV,PASS,PST,3,PL,IPFV
adrepo;adrēpantur;adINS(rēpantu)rDEL(epo);INS(rēpantu);DEL(epo);V,SBJV,PASS,PRS,3,PL
dejungo;dējungar;dDEL(e)INS(ē)jungDEL(o)INS(ar);INS(ē),INS(ar);DEL(e),DEL(o);V,SBJV,PASS,PRS,1,SG
manumissio;manūmissiōne;manDEL(u)INS(ū)missiDEL(o)INS(ōne);INS(ū),INS(ōne);DEL(u),DEL(o);N,ABL,SG
propudium;prōpudiō;prDEL(o)INS(ō)pudiDEL(um)INS(ō);INS(ō),INS(ō);DEL(o),DEL(um);N,ABL,SG
pakistanensis;pakistanensem;pakistanenDEL(si)sINS(em);INS(em);DEL(si);ADJ,ACC,MASC/FEM,SG
teliger;tēligera;tDEL(e)INS(ē)ligerINS(a);INS(ē),INS(a);DEL(e);ADJ,VOC,NEUT,PL
irinus;īrinum;DEL(i)INS(ī)rinuDEL(s)INS(m);INS(ī),INS(m);DEL(i),DEL(s);ADJ,ACC,MASC,SG
pupa;pūpās;pDEL(upa)INS(ūpās);INS(ūpās);DEL(upa);N,ACC,PL
caerulus;caerulus;caerulus;;;ADJ,NOM,MASC,SG
inveho;invehimus;invehDEL(o)INS(imus);INS(imus);DEL(o);V,IND,PRS,1,PL
interturbo;interturber;interturbDEL(o)INS(er);INS(er);DEL(o);V,SBJV,PASS,PRS,1,SG
scelero;scelerāverās;scelerDEL(o)INS(āverās);INS(āverās);DEL(o);V,IND,PST,2,SG,PRF
recurvo;recurvābant;recurvDEL(o)INS(ābant);INS(ābant);DEL(o);V,IND,PST,3,PL,IPFV
septennium;septennium;septennium;;;N,NOM,SG
bellatorius;bellātōria;bellINS(ātōri)aDEL(torius);INS(ātōri);DEL(torius);ADJ,VOC,NEUT,PL
conclave;conclāve;conclDEL(a)INS(ā)ve;INS(ā);DEL(a);N,ACC,SG
asiaticus;āsiāticus;DEL(a)INS(ā)siDEL(a)INS(ā)ticus;INS(ā),INS(ā);DEL(a),DEL(a);ADJ,GEN,MASC,SG
perspicuus;perspicuī;perspicuDEL(us)INS(ī);INS(ī);DEL(us);ADJ,GEN,MASC,SG
democratia;dēmocratiae;dDEL(e)INS(ē)mocratiaINS(e);INS(ē),INS(e);DEL(e);N,VOC,PL
luteolus;lūteolum;lDEL(u)INS(ū)teoluDEL(s)INS(m);INS(ū),INS(m);DEL(u),DEL(s);ADJ,NOM,NEUT,SG
semita;sēmita;sDEL(e)INS(ē)mita;INS(ē);DEL(e);N,NOM,SG
disjurgium;disjurgium;disjurgium;;;N,VOC,SG
semigro;sēmigrārent;sDEL(e)INS(ē)migrDEL(o)INS(ārent);INS(ē),INS(ārent);DEL(e),DEL(o);V,SBJV,PST,3,PL,IPFV
praerogativus;praerogātīvum;praerogDEL(ati)INS(ātī)vuDEL(s)INS(m);INS(ātī),INS(m);DEL(ati),DEL(s);ADJ,NOM,NEUT,SG
paegniarius;paegniāriō;paegniDEL(a)INS(ā)riDEL(us)INS(ō);INS(ā),INS(ō);DEL(a),DEL(us);ADJ,DAT,MASC,SG
uncinus;uncīnōs;uncDEL(inu)INS(īnō)s;INS(īnō);DEL(inu);N,ACC,PL
romanicus;rōmānicō;rDEL(oma)INS(ōmā)nicDEL(us)INS(ō);INS(ōmā),INS(ō);DEL(oma),DEL(us);ADJ,DAT,FEM,SG
osculatio;osculātiōnēs;osculDEL(a)INS(ā)tiDEL(o)INS(ōnēs);INS(ā),INS(ōnēs);DEL(a),DEL(o);N,VOC,PL
galericulum;galēriculī;galDEL(e)INS(ē)riculDEL(um)INS(ī);INS(ē),INS(ī);DEL(e),DEL(um);N,GEN,SG
triangulum;triangula;triangulDEL(um)INS(a);INS(a);DEL(um);N,NOM,PL
paucimaculatus;paucimaculātārum;paucimaculDEL(atus)INS(ātārum);INS(ātārum);DEL(atus);ADJ,GEN,FEM,PL
assula;assula;assula;;;N,VOC,SG
coniuro;coniūrābam;coniDEL(uro)INS(ūrābam);INS(ūrābam);DEL(uro);V,IND,PST,1,SG,IPFV
myrtifolius;myrtifoliae;myrtifoliDEL(us)INS(ae);INS(ae);DEL(us);ADJ,VOC,FEM,PL
claustellum;claustella;claustellDEL(um)INS(a);INS(a);DEL(um);N,NOM,PL
obnoxius;obnoxiō;obnoxiDEL(us)INS(ō);INS(ō);DEL(us);ADJ,ABL,MASC,SG
californiensis;californiensī;californienDEL(si)sINS(ī);INS(ī);DEL(si);ADJ,DAT,MASC/FEM,SG
adcurro;adcucurrī;adINS(cu)currDEL(o)INS(ī);INS(cu),INS(ī);DEL(o);V,IND,PST,1,SG,PFV
attrecto;attrectāmus;attrectDEL(o)INS(āmus);INS(āmus);DEL(o);V,IND,PRS,1,PL
peropportunus;peropportūnum;peropportDEL(u)INS(ū)nuDEL(s)INS(m);INS(ū),INS(m);DEL(u),DEL(s);ADJ,ACC,NEUT,SG
praecipio;praecēperātis;praecINS(ēperāt)iDEL(pio)INS(s);INS(ēperāt),INS(s);DEL(pio);V,IND,PST,2,PL,PRF
auriginosus;aurīginōsī;aurDEL(i)INS(ī)ginDEL(osu)INS(ō)sINS(ī);INS(ī),INS(ō),INS(ī);DEL(i),DEL(osu);ADJ,NOM,MASC,PL
pinnaculum;pinnāculōrum;pinnDEL(a)INS(ā)culINS(ōr)um;INS(ā),INS(ōr);DEL(a);N,GEN,PL
perstillo;perstillārēris;perstillDEL(o)INS(ārēris);INS(ārēris);DEL(o);V,SBJV,PST,2,SG,IPFV
crimino;crīmināvissēmus;crDEL(i)INS(ī)minDEL(o)INS(āvissēmus);INS(ī),INS(āvissēmus);DEL(i),DEL(o);V,SBJV,PST,1,PL,PRF
defetigo;dēfetīgāminī;dDEL(e)INS(ē)fetINS(īgām)iDEL(go)INS(nī);INS(ē),INS(īgām),INS(nī);DEL(e),DEL(go);V,IND,PASS,PRS,2,PL
aggenero;aggenerent;aggenerDEL(o)INS(ent);INS(ent);DEL(o);V,SBJV,PRS,3,PL
reformido;reformīdat;reformDEL(ido)INS(īdat);INS(īdat);DEL(ido);V,IND,PRS,3,SG
rescribo;rescrībentur;rescINS(rībentu)rDEL(ibo);INS(rībentu);DEL(ibo);V,IND,PASS,FUT,3,PL
maculipennis;maculipennēs;maculipennDEL(i)INS(ē)s;INS(ē);DEL(i);ADJ,VOC,MASC/FEM,PL
perpaucus;perpaucīs;perpaucDEL(u)INS(ī)s;INS(ī);DEL(u);ADJ,DAT,NEUT,SG
offex;officēs;offDEL(ex)INS(icēs);INS(icēs);DEL(ex);N,VOC,PL
praesaepio;praesaepsistis;praesaepINS(sist)iDEL(o)INS(s);INS(sist),INS(s);DEL(o);V,IND,PST,2,PL,PFV
sion;sion;sion;;;N,VOC,SG
coinquino;coinquinor;coinquinoINS(r);INS(r);;V,IND,PASS,PRS,1,SG
incomptior;incomptiōra;incomptiDEL(o)INS(ō)rINS(a);INS(ō),INS(a);DEL(o);ADJ,ACC,NEUT,PL
cometa;comētae;comDEL(e)INS(ē)taINS(e);INS(ē),INS(e);DEL(e);N,DAT,SG
vindemiola;vīndēmiolam;vDEL(i)INS(ī)ndDEL(e)INS(ē)miolaINS(m);INS(ī),INS(ē),INS(m);DEL(i),DEL(e);N,ACC,SG
adrideo;adrīdērēris;adINS(rīdērē)riDEL(deo)INS(s);INS(rīdērē),INS(s);DEL(deo);V,SBJV,PST,2,SG,IPFV
volito;volitārētur;volitDEL(o)INS(ārētur);INS(ārētur);DEL(o);V,SBJV,PASS,PST,3,SG,IPFV
indulco;indulcābor;indulcINS(āb)oINS(r);INS(āb),INS(r);;V,IND,PASS,FUT,1,SG
clodus;clōdum;clDEL(o)INS(ō)duDEL(s)INS(m);INS(ō),INS(m);DEL(o),DEL(s);ADJ,ACC,NEUT,SG
corresuscito;corresuscitāverīmus;corresuscitDEL(o)INS(āverīmus);INS(āverīmus);DEL(o);V,SBJV,PST,1,PL,PFV
bombus;bombō;bombDEL(us)INS(ō);INS(ō);DEL(us);N,DAT,SG
consulo;cōnsuluerint;cDEL(o)INS(ō)nsulDEL(o)INS(uerint);INS(ō),INS(uerint);DEL(o),DEL(o);V,IND,FUT,3,PL,PRF
scordion;scordion;scordion;;;N,NOM,SG
averrunco;āverruncētur;DEL(a)INS(ā)verruncDEL(o)INS(ētur);INS(ā),INS(ētur);DEL(a),DEL(o);V,SBJV,PASS,PRS,3,SG
inparatus;inparātae;inparINS(āt)aDEL(tus)INS(e);INS(āt),INS(e);DEL(tus);ADJ,NOM,FEM,PL
exolesco;exolēvissētis;exolDEL(e)INS(ēvissēti)sDEL(co);INS(ēvissēti);DEL(e),DEL(co);V,SBJV,PST,2,PL,PRF
brevisetus;brevisētī;breviDEL(setu)sINS(ētī);INS(ētī);DEL(setu);ADJ,GEN,MASC,SG
venenifer;venēnifera;venDEL(e)INS(ē)niferINS(a);INS(ē),INS(a);DEL(e);ADJ,NOM,FEM,SG
scutulatus;scutulātōs;scutulDEL(atu)INS(ātō)s;INS(ātō);DEL(atu);ADJ,ACC,MASC,PL
vigia;vigiam;vigiaINS(m);INS(m);;N,ACC,SG
turdus;turdus;turdus;;;N,NOM,SG
festinabundus;festīnābundās;festDEL(ina)INS(īnā)bundDEL(u)INS(ā)s;INS(īnā),INS(ā);DEL(ina),DEL(u);ADJ,ACC,FEM,PL
abalieno;abaliēnābitur;abaliDEL(eno)INS(ēnābitur);INS(ēnābitur);DEL(eno);V,IND,PASS,FUT,3,SG
exuro;exusseritis;exuINS(sse)rDEL(o)INS(itis);INS(sse),INS(itis);DEL(o);V,IND,FUT,2,PL,PRF
picus;pīcīs;pDEL(icu)INS(īcī)s;INS(īcī);DEL(icu);N,DAT,PL
eiuro;ēiūrāverint;INS(ēiūrāv)eDEL(iu)rDEL(o)INS(int);INS(ēiūrāv),INS(int);DEL(iu),DEL(o);V,SBJV,PST,3,PL,PFV
tonsio;tōnsiōnī;tDEL(o)INS(ō)nsiDEL(o)INS(ōnī);INS(ō),INS(ōnī);DEL(o),DEL(o);N,DAT,SG
refuto;refūtārētur;refINS(ūtārēt)uDEL(to)INS(r);INS(ūtārēt),INS(r);DEL(to);V,SBJV,PASS,PST,3,SG,IPFV
dorsum;dorsōrum;dorsINS(ōr)um;INS(ōr);;N,GEN,PL
hypogaeus;hypogaeō;hypogaeDEL(us)INS(ō);INS(ō);DEL(us);ADJ,ABL,NEUT,SG
inrogo;inroget;inrogDEL(o)INS(et);INS(et);DEL(o);V,SBJV,PRS,3,SG
extermino;extermināveram;exterminDEL(o)INS(āveram);INS(āveram);DEL(o);V,IND,PST,1,SG,PRF
elicio;ēliciēminī;DEL(e)INS(ē)liciDEL(o)INS(ēminī);INS(ē),INS(ēminī);DEL(e),DEL(o);V,IND,PASS,FUT,2,PL
columbarium;columbāria;columbINS(āri)aDEL(rium);INS(āri);DEL(rium);N,VOC,PL
moschatus;moschātō;moschDEL(atus)INS(ātō);INS(ātō);DEL(atus);ADJ,ABL,MASC,SG
inconsummatus;inconsummātī;inconsummDEL(atus)INS(ātī);INS(ātī);DEL(atus);ADJ,VOC,MASC,PL
festinus;festīnōs;festDEL(inu)INS(īnō)s;INS(īnō);DEL(inu);ADJ,ACC,MASC,PL
affinitas;affīnitātēs;affDEL(i)INS(ī)nitDEL(a)INS(ātē)s;INS(ī),INS(ātē);DEL(i),DEL(a);N,ACC,PL
delibro;dēlibrārent;dDEL(e)INS(ē)librDEL(o)INS(ārent);INS(ē),INS(ārent);DEL(e),DEL(o);V,SBJV,PST,3,PL,IPFV
infusco;īnfuscābiminī;DEL(i)INS(ī)nfuscDEL(o)INS(ābiminī);INS(ī),INS(ābiminī);DEL(i),DEL(o);V,IND,PASS,FUT,2,PL
exoro;exōrāvissēs;exDEL(oro)INS(ōrāvissēs);INS(ōrāvissēs);DEL(oro);V,SBJV,PST,2,SG,PRF
hydrogenum;hydrogenum;hydrogenum;;;N,ACC,SG
districtus;districtae;districtDEL(us)INS(ae);INS(ae);DEL(us);ADJ,NOM,FEM,PL
sallio;sallīvistī;sallINS(īv)iDEL(o)INS(stī);INS(īv),INS(stī);DEL(o);V,IND,PST,2,SG,PFV
sarcinatus;sarcinātī;sarcinDEL(atus)INS(ātī);INS(ātī);DEL(atus);ADJ,GEN,MASC,SG
perungo;perunxerāmus;perunDEL(go)INS(xerāmus);INS(xerāmus);DEL(go);V,IND,PST,1,PL,PRF
respergo;rēspersit;rDEL(e)INS(ē)sperDEL(go)INS(sit);INS(ē),INS(sit);DEL(e),DEL(go);V,IND,PST,3,SG,PFV
contemero;contemerārēmur;contemeINS(rārēmu)rDEL(o);INS(rārēmu);DEL(o);V,SBJV,PASS,PST,1,PL,IPFV
penuarius;penuāria;penuINS(āri)aDEL(rius);INS(āri);DEL(rius);ADJ,VOC,FEM,SG
conlaboro;conlabōrentur;conlabDEL(o)INS(ōrentu)rDEL(o);INS(ōrentu);DEL(o),DEL(o);V,SBJV,PASS,PRS,3,PL
interiungo;interiungēns;interiungDEL(o)INS(ēns);INS(ēns);DEL(o);V.PTCP,PRS
familiarissimus;familiārissime;familiDEL(a)INS(ā)rissimDEL(us)INS(e);INS(ā),INS(e);DEL(a),DEL(us);ADJ,VOC,MASC,SG
sabucus;sabūcō;sabDEL(ucus)INS(ūcō);INS(ūcō);DEL(ucus);N,ABL,SG
aduncus;aduncum;aduncuDEL(s)INS(m);INS(m);DEL(s);ADJ,ACC,NEUT,SG
deiectio;dēiectiō;dDEL(e)INS(ē)iectiDEL(o)INS(ō);INS(ē),INS(ō);DEL(e),DEL(o);N,VOC,SG
exulto;exultāvērunt;exulINS(tāvērun)tDEL(o);INS(tāvērun);DEL(o);V,IND,PST,3,PL,PFV
polabicus;polabica;polabicDEL(us)INS(a);INS(a);DEL(us);ADJ,ACC,NEUT,PL
abductio;abductiōnem;abductiDEL(o)INS(ōnem);INS(ōnem);DEL(o);N,ACC,SG
genuinus;genuīna;genuDEL(inus)INS(īna);INS(īna);DEL(inus);ADJ,NOM,FEM,SG
daemonicus;daemonica;daemonicDEL(us)INS(a);INS(a);DEL(us);ADJ,VOC,NEUT,PL
modestus;modestae;modestDEL(us)INS(ae);INS(ae);DEL(us);ADJ,NOM,FEM,PL
abscondeo;abscondērēmur;abscondDEL(eo)INS(ērēmur);INS(ērēmur);DEL(eo);V,SBJV,PASS,PST,1,PL,IPFV
ambages;ambāgēs;ambDEL(age)INS(āgē)s;INS(āgē);DEL(age);N,VOC,SG
revideo;revidēmus;revidDEL(eo)INS(ēmus);INS(ēmus);DEL(eo);V,IND,PRS,1,PL
neonatus;neonātō;neonDEL(atus)INS(ātō);INS(ātō);DEL(atus);ADJ,ABL,MASC,SG
plagio;plagiāvissētis;plagiDEL(o)INS(āvissētis);INS(āvissētis);DEL(o);V,SBJV,PST,2,PL,PRF
dispertio;dispertīverant;disperINS(tīveran)tDEL(io);INS(tīveran);DEL(io);V,IND,PST,3,PL,PRF
promptior;prōmptiōrēs;prDEL(o)INS(ō)mptiDEL(o)INS(ō)rINS(ēs);INS(ō),INS(ō),INS(ēs);DEL(o),DEL(o);ADJ,VOC,MASC/FEM,PL
pius;pius;pius;;;ADJ,NOM,MASC,SG
confidentia;cōnfīdentia;cDEL(o)INS(ō)nfDEL(i)INS(ī)dentia;INS(ō),INS(ī);DEL(o),DEL(i);N,NOM,SG
definitivus;dēfīnītīvum;dDEL(efiniti)INS(ēfīnītī)vuDEL(s)INS(m);INS(ēfīnītī),INS(m);DEL(efiniti),DEL(s);ADJ,NOM,NEUT,SG
sinuosus;sinuōsō;sinDEL(uos)uINS(ō)sINS(ō);INS(ō),INS(ō);DEL(uos);ADJ,DAT,FEM,SG
olenticetum;olenticētum;olenticDEL(e)INS(ē)tum;INS(ē);DEL(e);N,ACC,SG
psaltes;psaltae;psaltINS(a)eDEL(s);INS(a);DEL(s);N,VOC,PL
ligamentosus;ligāmentōsī;ligDEL(a)INS(ā)mentDEL(osu)INS(ō)sINS(ī);INS(ā),INS(ō),INS(ī);DEL(a),DEL(osu);ADJ,NOM,MASC,PL
ignavia;ignāvia;ignDEL(a)INS(ā)via;INS(ā);DEL(a);N,NOM,SG
lorico;lōrīcāvistis;lDEL(orico)INS(ōrīcāvistis);INS(ōrīcāvistis);DEL(orico);V,IND,PST,2,PL,PFV
dolium;dōliīs;dDEL(o)INS(ō)liDEL(um)INS(īs);INS(ō),INS(īs);DEL(o),DEL(um);N,ABL,PL
corycus;cōrycī;cDEL(o)INS(ō)rycDEL(us)INS(ī);INS(ō),INS(ī);DEL(o),DEL(us);N,GEN,SG
iubilo;iūbilābitur;iDEL(u)INS(ū)bilDEL(o)INS(ābitur);INS(ū),INS(ābitur);DEL(u),DEL(o);V,IND,PASS,FUT,3,SG
iugulo;iugulārētur;iugulDEL(o)INS(ārētur);INS(ārētur);DEL(o);V,SBJV,PASS,PST,3,SG,IPFV
inpono;inpōnentur;inpDEL(ono)INS(ōnentur);INS(ōnentur);DEL(ono);V,IND,PASS,FUT,3,PL
sallio;sallīrent;sallDEL(io)INS(īrent);INS(īrent);DEL(io);V,SBJV,PST,3,PL,IPFV
impeditissimus;impedītissimī;impedDEL(i)INS(ī)tissimDEL(us)INS(ī);INS(ī),INS(ī);DEL(i),DEL(us);ADJ,VOC,MASC,PL
remano;remānāret;remDEL(ano)INS(ānāret);INS(ānāret);DEL(ano);V,SBJV,PST,3,SG,IPFV
robustior;rōbustiōrum;rDEL(o)INS(ō)bustiDEL(o)INS(ō)rINS(um);INS(ō),INS(ō),INS(um);DEL(o),DEL(o);ADJ,GEN,NEUT,SG
pervicus;pervicīs;pervicDEL(u)INS(ī)s;INS(ī);DEL(u);ADJ,DAT,NEUT,SG
impedio;impediēbant;impediDEL(o)INS(ēbant);INS(ēbant);DEL(o);V,IND,PST,3,PL,IPFV
promontorium;prōmontoriō;prDEL(o)INS(ō)montoriDEL(um)INS(ō);INS(ō),INS(ō);DEL(o),DEL(um);N,DAT,SG
odibilis;odibilia;odibiliDEL(s)INS(a);INS(a);DEL(s);ADJ,NOM,NEUT,PL
locito;locitārētis;locitDEL(o)INS(ārētis);INS(ārētis);DEL(o);V,SBJV,PST,2,PL,IPFV
animositas;animōsitātibus;animDEL(o)INS(ō)sitDEL(a)INS(ātibu)s;INS(ō),INS(ātibu);DEL(o),DEL(a);N,ABL,PL
innodo;innōdāvissēs;innDEL(odo)INS(ōdāvissēs);INS(ōdāvissēs);DEL(odo);V,SBJV,PST,2,SG,PRF
oscoumbricus;oscoumbricīs;oscoumbricDEL(u)INS(ī)s;INS(ī);DEL(u);ADJ,DAT,NEUT,SG
formonsissimus;fōrmōnsissimīs;fDEL(o)INS(ō)rmDEL(o)INS(ō)nsissimDEL(u)INS(ī)s;INS(ō),INS(ō),INS(ī);DEL(o),DEL(o),DEL(u);ADJ,ABL, PL
conflictatio;cōnflictātiōnem;cDEL(o)INS(ō)nflictDEL(a)INS(ā)tiDEL(o)INS(ōnem);INS(ō),INS(ā),INS(ōnem);DEL(o),DEL(a),DEL(o);N,ACC,SG
minerale;minerale;minerale;;;N,VOC,SG
adfundo;adfūderis;adfDEL(undo)INS(ūderis);INS(ūderis);DEL(undo);V,IND,FUT,2,SG,PRF
expergo;expergissēmus;expergDEL(o)INS(issēmus);INS(issēmus);DEL(o);V,SBJV,PST,1,PL,PRF
succenseo;succēnsēbantur;succDEL(e)INS(ē)nsDEL(eo)INS(ēbantur);INS(ē),INS(ēbantur);DEL(e),DEL(eo);V,IND,PASS,PST,3,PL,IPFV
despecto;dēspectāverō;dDEL(e)INS(ē)spectDEL(o)INS(āverō);INS(ē),INS(āverō);DEL(e),DEL(o);V,IND,FUT,1,SG,PRF
judico;jūdicābuntur;jDEL(u)INS(ū)dicDEL(o)INS(ābuntur);INS(ū),INS(ābuntur);DEL(u),DEL(o);V,IND,PASS,FUT,3,PL
claudico;claudicābās;claudicDEL(o)INS(ābās);INS(ābās);DEL(o);V,IND,PST,2,SG,IPFV
superextendo;superextendēbar;superextendDEL(o)INS(ēbar);INS(ēbar);DEL(o);V,IND,PASS,PST,1,SG,IPFV
