Source;Target;Combined;Inserts;Deletes;Grammar
buachaill tí;an bhuachalla thí;INS(an )bINS(h)uachaDEL(i)llINS(a) tINS(h)í;INS(an ),INS(h),INS(a),INS(h);DEL(i);N,GEN,SG,DEF
baile margaidh;bailte margaidh;bailINS(t)e margaidh;INS(t);;N,DAT,PL
fíonsaothrú;fíonsaothrú;fíonsaothrú;;;N,DAT,SG
bithchéanóis;an bhithchéanóis;INS(an )bINS(h)ithchéanóis;INS(an ),INS(h);;N,NOM,SG,DEF
apacailipsis;apacailipsis;apacailipsis;;;N,GEN,SG
éascaigh;go n-éascaí tú;INS(go n-)éascaDEL(igh)INS(í tú);INS(go n-),INS(í tú);DEL(igh);V,2:SG,SBJV,PRS
fan;a fhanfaidh;INS(a )fINS(h)anINS(faidh);INS(a ),INS(h),INS(faidh);;V,REL,FUT,IND
féinspéisíoch;féinspéisíoch;féinspéisíoch;;;N,NOM,SG
dair;na daracha;INS(na )daDEL(i)rINS(acha);INS(na ),INS(acha);DEL(i);N,NOM,PL,DEF
ríog;ríog;ríog;;;N,NOM,SG
teicneoir;teicneoirí;teicneoirINS(í);INS(í);;N,DAT,PL
líniú;leis an líniú;INS(leis an )líniú;INS(leis an );;N,DAT,SG,DEF
muir;leis an muir;INS(leis an )muir;INS(leis an );;N,DAT,SG,DEF
eipeagraf;an eipeagraf;INS(an )eipeagraf;INS(an );;N,GEN,SG,DEF
sinsear;sinsear;sinsear;;;N,DAT,SG
creid;creididís;creidINS(idís);INS(idís);;V,3,PL,IMP
geolta;geolta;geolta;;;N,GEN,SG
cruinne;cruinní;cruinnDEL(e)INS(í);INS(í);DEL(e);N,DAT,PL
ardchríoch;ardchríocha;ardchríochINS(a);INS(a);;N,DAT,PL
crosóg;an chrosóg;INS(an )cINS(h)rosóg;INS(an ),INS(h);;N,NOM,SG,DEF
comhfhios;leis an gcomhfhios;INS(leis an g)comhfhios;INS(leis an g);;N,DAT,SG,DEF
feidhmchlár;leis an bhfeidhmchlár;INS(leis an bh)feidhmchlár;INS(leis an bh);;N,DAT,SG,DEF
leann úll;a leannta úll;INS(a )leannINS(ta) úll;INS(a ),INS(ta);;N,VOC,PL
togh;go dtogha sibh;INS(go d)togINS(ha sib)h;INS(go d),INS(ha sib);;V,2,PL,SBJV,PRS
múch;múchaim;múchINS(aim);INS(aim);;V,1,SG,IMP
tacar;leis an tacar;INS(leis an )tacar;INS(leis an );;N,DAT,SG,DEF
báinseach;na báinseacha;INS(na )báinseachINS(a);INS(na ),INS(a);;N,NOM,PL,DEF
clóiséad;leis an gclóiséad;INS(leis an g)clóiséad;INS(leis an g);;N,DAT,SG,DEF
arán;an aráin;INS(an )aráINS(i)n;INS(an ),INS(i);;N,GEN,SG,DEF
naíolann;naíolann;naíolann;;;N,DAT,SG
docht;go ndochta siad;INS(go n)dochtINS(a siad);INS(go n),INS(a siad);;V,3,PL,SBJV,PRS
rialtacht;rialtachta;rialtachtINS(a);INS(a);;N,GEN,SG
bruclais;na bruclaise;INS(na )bruclaisINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
foighne;a fhoighne;INS(a )fINS(h)oighne;INS(a ),INS(h);;N,VOC,SG
tuirne;tuirní;tuirnDEL(e)INS(í);INS(í);DEL(e);N,NOM,PL
achoimrigh;achoimríodh sé;achoimrDEL(ig)INS(íod)hINS( sé);INS(íod),INS( sé);DEL(ig);V,3,SG,IMP
caoi;na caíonna;INS(na )caINS(í)oDEL(i)INS(nna);INS(na ),INS(í),INS(nna);DEL(i);N,NOM,PL,DEF
fabhal;leis an bhfabhal;INS(leis an bh)fabhal;INS(leis an bh);;N,DAT,SG,DEF
fachtóirigh;d'fhachtóireofá;INS(d')fINS(h)achtóirDEL(igh)INS(eofá);INS(d'),INS(h),INS(eofá);DEL(igh);V,2,SG,COND
abúlacht;leis an abúlacht;INS(leis an )abúlacht;INS(leis an );;N,DAT,SG,DEF
buntáta;an bhuntáta;INS(an )bINS(h)untáta;INS(an ),INS(h);;N,GEN,SG,DEF
cnuasaigh;dá gcnuasaíodh sé;INS(dá g)cnuasaDEL(ig)INS(íod)hINS( sé);INS(dá g),INS(íod),INS( sé);DEL(ig);V,3,SG,SBJV,PST
tionóntaí;na tionóntaithe;INS(na )tionóntaDEL(í)INS(ithe);INS(na ),INS(ithe);DEL(í);N,NOM,PL,DEF
liopard fiaigh;a liopaird fhiaigh;INS(a )liopaINS(i)rd fINS(h)iaigh;INS(a ),INS(i),INS(h);;N,VOC,SG
angóra;angóra;angóra;;;N,GEN,SG
seiceadóir;a sheiceadóir;INS(a )sINS(h)eiceadóir;INS(a ),INS(h);;N,VOC,SG
foshirriam;foshirriamaí;foshirriamINS(aí);INS(aí);;N,DAT,PL
plánáil;plánáil;plánáil;;;V,2,SG,IMP
consairtín;an consairtín;INS(an )consairtín;INS(an );;N,NOM,SG,DEF
reitine;an reitine;INS(an )reitine;INS(an );;N,NOM,SG,DEF
fótaifhriotán;na fótafhriotáin;INS(na )fótaDEL(i)fhriotáINS(i)n;INS(na ),INS(i);DEL(i);N,NOM,PL,DEF
spreag;spreagfaidh tú;spreagINS(faidh tú);INS(faidh tú);;V,2,SG,FUT,IND
ildiachas;an ildiachais;INS(an )ildiachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
banchúramóir;a bhanchúramóirí;INS(a )bINS(h)anchúramóirINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
cuidigh;chuideodh sibh;cINS(h)uidINS(eodh s)iDEL(g)INS(b)h;INS(h),INS(eodh s),INS(b);DEL(g);V,2,PL,COND
banthiomnóir;banthiomnóirí;banthiomnóirINS(í);INS(í);;N,DAT,PL
imir;imríodh sé;imDEL(i)rINS(íodh sé);INS(íodh sé);DEL(i);V,3,SG,IMP
feithid;a fheithid;INS(a )fINS(h)eithid;INS(a ),INS(h);;N,VOC,SG
ópal;leis na hópail;INS(leis na h)ópaINS(i)l;INS(leis na h),INS(i);;N,DAT,PL,DEF
bulaí;leis na bulaithe;INS(leis na )bulaDEL(í)INS(ithe);INS(leis na ),INS(ithe);DEL(í);N,DAT,PL,DEF
néararaideolaíocht;néararaideolaíochta;néararaideolaíochtINS(a);INS(a);;N,GEN,SG
loch;lochanna;lochINS(anna);INS(anna);;N,VOC,PL
bróicéireacht;bróicéireachtaí;bróicéireachtINS(aí);INS(aí);;N,DAT,PL
taispeántas;leis na taispeántais;INS(leis na )taispeántaINS(i)s;INS(leis na ),INS(i);;N,DAT,PL,DEF
leantóir;leantóra;leantóDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
lámhainn;a lámhainn;INS(a )lámhainn;INS(a );;N,VOC,SG
cúisín;an chúisín;INS(an )cINS(h)úisín;INS(an ),INS(h);;N,GEN,SG,DEF
aitheasc;leis an aitheasc;INS(leis an )aitheasc;INS(leis an );;N,DAT,SG,DEF
fachtóirigh;dá bhfachtóirímis;INS(dá bh)fachtóirINS(ím)iDEL(gh)INS(s);INS(dá bh),INS(ím),INS(s);DEL(gh);V,1,PL,SBJV,PST
fo-ord;a fho-orda;INS(a )fINS(h)o-ordINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
loca;na locaí;INS(na )locaINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
donaigh;donóidh sé;donDEL(aig)INS(óid)hINS( sé);INS(óid),INS( sé);DEL(aig);V,3,SG,FUT,IND
oraigineas;leis na horaiginis;INS(leis na h)oraiginDEL(ea)INS(i)s;INS(leis na h),INS(i);DEL(ea);N,DAT,PL,DEF
sráid;leis na sráideanna;INS(leis na )sráidINS(eanna);INS(leis na ),INS(eanna);;N,DAT,PL,DEF
fo-rud;fo-rud;fo-rud;;;N,DAT,SG
trumpa;trumpa;trumpa;;;N,GEN,SG
rae;rae;rae;;;N,DAT,SG
fístaifeadán;an fístaifeadán;INS(an )fístaifeadán;INS(an );;N,NOM,SG,DEF
broc;a bhroca;INS(a )bINS(h)rocINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
ríonmháthair;ríonmháthar;ríonmháthaDEL(i)r;;DEL(i);N,GEN,SG
clúmh;clúmh;clúmh;;;N,NOM,SG
deisigh;deisímid;deisINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
prótallas;prótallas;prótallas;;;N,DAT,SG
gearb;leis an ngearb;INS(leis an n)gearb;INS(leis an n);;N,DAT,SG,DEF
angagrafaíocht;angagrafaíochta;angagrafaíochtINS(a);INS(a);;N,GEN,SG
oirnis;oirnis;oirnis;;;N,DAT,SG
polamorf;polamoirf;polamoINS(i)rf;INS(i);;N,NOM,PL
réamhaclaíocht;réamhaclaíochta;réamhaclaíochtINS(a);INS(a);;N,GEN,SG
díscaoil;dhíscaoil tú;dINS(h)íscaoilINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
cúirt;cúirte;cúirtINS(e);INS(e);;N,GEN,SG
smutachán;smutachán;smutachán;;;N,GEN,PL
lon;lonta;lonINS(ta);INS(ta);;N,GEN,PL
snuaphúdar;leis na snuaphúdair;INS(leis na )snuaphúdaINS(i)r;INS(leis na ),INS(i);;N,DAT,PL,DEF
deisceabal;na deisceabail;INS(na )deisceabaINS(i)l;INS(na ),INS(i);;N,NOM,PL,DEF
abhlann;abhlann;abhlann;;;N,NOM,SG
rainse;rainse;rainse;;;N,NOM,SG
díobháil;a dhíobháil;INS(a )dINS(h)íobháil;INS(a ),INS(h);;N,VOC,SG
urlios;an urleasa;INS(an )urlDEL(io)INS(ea)sINS(a);INS(an ),INS(ea),INS(a);DEL(io);N,GEN,SG,DEF
fo-aicme;fo-aicme;fo-aicme;;;N,NOM,SG
buidéal;buidéil;buidéDEL(a)INS(i)l;INS(i);DEL(a);N,GEN,SG
oráid;a oráid;INS(a )oráid;INS(a );;N,VOC,SG
troitheánaigh;troitheánaithe;troitheánaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
bithshrianadh;bithshrianadh;bithshrianadh;;;N,DAT,SG
damasc;an damaisc;INS(an )damaINS(i)sc;INS(an ),INS(i);;N,GEN,SG,DEF
closleabhar;a chlosleabhara;INS(a )cINS(h)losleabharINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
iolraí;an t-iolraí;INS(an t-)iolraí;INS(an t-);;N,NOM,SG,DEF
uimhrigh;go n-uimhraí tú;INS(go n-)uimhrDEL(igh)INS(aí tú);INS(go n-),INS(aí tú);DEL(igh);V,2:SG,SBJV,PRS
butha;butha;butha;;;N,NOM,SG
suidh;a shuidheadh;INS(a )sINS(h)uiINS(dhea)dh;INS(a ),INS(h),INS(dhea);;V,REL,PST,HAB,IND
dícear;dícir;dícDEL(ea)INS(i)r;INS(i);DEL(ea);N,NOM,PL
grúdaigh;grúdófar;grúdINS(óf)aDEL(igh)INS(r);INS(óf),INS(r);DEL(igh);V,AUTO,FUT,IND
croinic;na croinicí;INS(na )croinicINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
fo-fhathach;na fo-fathaigh;INS(na )fo-fDEL(h)athaDEL(c)INS(ig)h;INS(na ),INS(ig);DEL(h),DEL(c);N,NOM,PL,DEF
neifrít;neifrítí;neifrítINS(í);INS(í);;N,DAT,PL
treisigh;go dtreisítear;INS(go d)treisDEL(igh)INS(ítear);INS(go d),INS(ítear);DEL(igh);V,AUTO,SBJV,PRS
sásaigh;sásaídís;sásaDEL(igh)INS(ídís);INS(ídís);DEL(igh);V,3,PL,IMP
corraigh;corraigh;corraigh;;;V,2,SG,IMP
tiúnadh;a thiúnadh;INS(a )tINS(h)iúnadh;INS(a ),INS(h);;N,VOC,SG
monarc;monarcaí;monarcINS(aí);INS(aí);;N,GEN,PL
breisíocht;leis an mbreisíocht;INS(leis an m)breisíocht;INS(leis an m);;N,DAT,SG,DEF
vacsaínigh;vacsaínithe;vacsaíniDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
snuaphúdar;a shnuaphúdara;INS(a )sINS(h)nuaphúdarINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
cló;an chló;INS(an )cINS(h)ló;INS(an ),INS(h);;N,GEN,SG,DEF
donnán;an donnán;INS(an )donnán;INS(an );;N,NOM,SG,DEF
áit;a áiteanna;INS(a )áitINS(eanna);INS(a ),INS(eanna);;N,VOC,PL
clos-scagaire;na clos-scagairí;INS(na )clos-scagairDEL(e)INS(í);INS(na ),INS(í);DEL(e);N,NOM,PL,DEF
oifigeach ceannais;a oifigeacha ceannais;INS(a )oifigeachINS(a) ceannais;INS(a ),INS(a);;N,VOC,PL
sílim;sílimis;sílimINS(is);INS(is);;V,1,PL,IMP
cuimil;dá gcuimlítí;INS(dá g)cuimDEL(i)lINS(ítí);INS(dá g),INS(ítí);DEL(i);V,AUTO,SBJV,PST
fáisc;d'fháisc mé;INS(d')fINS(h)áiscINS( mé);INS(d'),INS(h),INS( mé);;V,1,SG,PST,IND
seanmháthair;seanmháithreacha;seanmháINS(i)tINS(hreac)haDEL(ir);INS(i),INS(hreac);DEL(ir);N,GEN,PL
tiontaigh;go dtiontaí sibh;INS(go d)tiontaINS(í s)iDEL(g)INS(b)h;INS(go d),INS(í s),INS(b);DEL(g);V,2,PL,SBJV,PRS
feis;feiseanna;feisINS(eanna);INS(eanna);;N,GEN,PL
haca;leis an haca;INS(leis an )haca;INS(leis an );;N,DAT,SG,DEF
driseachán;an driseacháin;INS(an )driseacháINS(i)n;INS(an ),INS(i);;N,GEN,SG,DEF
prótaplast;prótaplast;prótaplast;;;N,NOM,SG
stobh;stobhfaidh siad;stobhINS(faidh siad);INS(faidh siad);;V,3,PL,FUT,IND
spéacla;leis na spéaclaí;INS(leis na )spéaclaINS(í);INS(leis na ),INS(í);;N,DAT,PL,DEF
isiteirm;isiteirmeacha;isiteirmINS(eacha);INS(eacha);;N,GEN,PL
X-ghathú;na X-ghathuithe;INS(na )X-ghathDEL(ú)INS(uithe);INS(na ),INS(uithe);DEL(ú);N,NOM,PL,DEF
reachtaigh;reachtaígí;reachtaDEL(igh)INS(ígí);INS(ígí);DEL(igh);V,2,PL,IMP
iarnphirít;iarnphirítí;iarnphirítINS(í);INS(í);;N,GEN,PL
carcanaigineacht;carcanaigineachta;carcanaigineachtINS(a);INS(a);;N,GEN,SG
ardmháta;an t-ardmháta;INS(an t-)ardmháta;INS(an t-);;N,NOM,SG,DEF
fibril;an fhibril;INS(an )fINS(h)ibril;INS(an ),INS(h);;N,NOM,SG,DEF
cláirseoir;an chláirseora;INS(an )cINS(h)láirseoDEL(i)rINS(a);INS(an ),INS(h),INS(a);DEL(i);N,GEN,SG,DEF
taispeáin;thaispeáin siad;tINS(h)aispeáinINS( siad);INS(h),INS( siad);;V,3,PL,PST,IND
léasaigh;léasaím;léasaDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,PRS,IND
fiuch;d'fhiuchadh sé;INS(d')fINS(h)iuchINS(adh sé);INS(d'),INS(h),INS(adh sé);;V,3,SG,PST,HAB,IND
luail;a luailí;INS(a )luailINS(í);INS(a ),INS(í);;N,VOC,PL
bronn;bronnann tú;bronnINS(ann tú);INS(ann tú);;V,2,SG,PRS,IND
saothrú;an saothrú;INS(an )saothrú;INS(an );;N,NOM,SG,DEF
comhlacht;a chomhlacht;INS(a )cINS(h)omhlacht;INS(a ),INS(h);;N,VOC,SG
Rastafárach;a Rastafáracha;INS(a )RastafárachINS(a);INS(a ),INS(a);;N,VOC,PL
plánchlár;na plánchláir;INS(na )plánchláINS(i)r;INS(na ),INS(i);;N,NOM,PL,DEF
bréidín;bréidín;bréidín;;;N,DAT,SG
tairg;go dtairge tú;INS(go d)tairgINS(e tú);INS(go d),INS(e tú);;V,2:SG,SBJV,PRS
borra;borra;borra;;;N,GEN,SG
alfa-gha;an alfa-gha;INS(an )alfa-gha;INS(an );;N,GEN,SG,DEF
lachtadh;lachtaí;lachtaDEL(dh)INS(í);INS(í);DEL(dh);N,DAT,PL
roghnaigh;roghnaítear;roghnaDEL(igh)INS(ítear);INS(ítear);DEL(igh);V,AUTO,IMP
peacaigh;go bpeacaí sibh;INS(go b)peacaINS(í s)iDEL(g)INS(b)h;INS(go b),INS(í s),INS(b);DEL(g);V,2,PL,SBJV,PRS
vuinsciú;a vuinsciúnna;INS(a )vuinsciúINS(nna);INS(a ),INS(nna);;N,VOC,PL
milseán;a mhilseáin;INS(a )mINS(h)ilseáINS(i)n;INS(a ),INS(h),INS(i);;N,VOC,SG
tua;leis na tuanna;INS(leis na )tuINS(ann)a;INS(leis na ),INS(ann);;N,DAT,PL,DEF
crosbhóthar;na crosbhóithre;INS(na )crosbhóINS(i)thDEL(a)rINS(e);INS(na ),INS(i),INS(e);DEL(a);N,NOM,PL,DEF
portán;an phortáin;INS(an )pINS(h)ortáINS(i)n;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
crua;crua;crua;;;ADJ,VOC,PL
bréagnaigh;dá mbréagnaíteá;INS(dá m)bréagnaDEL(igh)INS(íteá);INS(dá m),INS(íteá);DEL(igh);V,2:SG,SBJV,PST
deireanach;dheireanach;dINS(h)eireanach;INS(h);;ADJ,DAT,SG,FEM
eagraí;eagraí;eagraí;;;N,GEN,SG
uirísligh;uiríslíonn sibh;uiríslINS(íonn s)iDEL(g)INS(b)h;INS(íonn s),INS(b);DEL(g);V,2,PL,PRS,IND
Hondúrach;a Hondúracha;INS(a )HondúrachINS(a);INS(a ),INS(a);;N,VOC,PL
tit;go dtitimid;INS(go d)titINS(imid);INS(go d),INS(imid);;V,1,PL,SBJV,PRS
daltachas;a dhaltachais;INS(a )dINS(h)altachaINS(i)s;INS(a ),INS(h),INS(i);;N,VOC,SG
línigh;líníodh sibh;línINS(íodh s)iDEL(g)INS(b)h;INS(íodh s),INS(b);DEL(g);V,2,PL,PST,HAB,IND
bráisleog;a bhráisleog;INS(a )bINS(h)ráisleog;INS(a ),INS(h);;N,VOC,SG
oibiacht;an oibiacht;INS(an )oibiacht;INS(an );;N,NOM,SG,DEF
foscríobh;foscríobhfar;foscríobhINS(far);INS(far);;V,AUTO,FUT,IND
saothar;an saothar;INS(an )saothar;INS(an );;N,NOM,SG,DEF
obráid;leis na hobráidí;INS(leis na h)obráidINS(í);INS(leis na h),INS(í);;N,DAT,PL,DEF
sílim;go síle sibh;INS(go )sílINS(e s)iDEL(m)INS(bh);INS(go ),INS(e s),INS(bh);DEL(m);V,2,PL,SBJV,PRS
sult;an tsuilt;INS(an t)suINS(i)lt;INS(an t),INS(i);;N,GEN,SG,DEF
ceannrua;cheannrua;cINS(h)eannrua;INS(h);;ADJ,DAT,SG,FEM
ochtó;ochtó;ochtó;;;N,NOM,SG
buíochas;a bhuíochais;INS(a )bINS(h)uíochaINS(i)s;INS(a ),INS(h),INS(i);;N,VOC,SG
bailé;na bailéanna;INS(na )bailéINS(anna);INS(na ),INS(anna);;N,NOM,PL,DEF
dúisigh;dúisíonn siad;dúiINS(síonn )siDEL(gh)INS(ad);INS(síonn ),INS(ad);DEL(gh);V,3,PL,PRS,IND
teaghrán;a theaghráin;INS(a )tINS(h)eaghráINS(i)n;INS(a ),INS(h),INS(i);;N,VOC,SG
galldacht;na galldachta;INS(na )galldachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
driseog;a dhriseog;INS(a )dINS(h)riseog;INS(a ),INS(h);;N,VOC,SG
cairéalaigh;go gcairéalaí sé;INS(go g)cairéalaDEL(igh)INS(í sé);INS(go g),INS(í sé);DEL(igh);V,3,SG,SBJV,PRS
leasaitheoir;an saillteoir;DEL(le)aINS(n )saiINS(ll)tDEL(h)eoir;INS(n ),INS(ll);DEL(le),DEL(h);N,NOM,SG,DEF
fo-eachtra;a fho-eachtraí;INS(a )fINS(h)o-eachtraINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
labhra;a labhraí;INS(a )labhraINS(í);INS(a ),INS(í);;N,VOC,PL
eadóirseacht;na headóirseachta;INS(na h)eadóirseachtINS(a);INS(na h),INS(a);;N,GEN,SG,DEF
íosmhód;a íosmhóid;INS(a )íosmhóINS(i)d;INS(a ),INS(i);;N,VOC,SG
póraigh;go bpóraí sibh;INS(go b)póraINS(í s)iDEL(g)INS(b)h;INS(go b),INS(í s),INS(b);DEL(g);V,2,PL,SBJV,PRS
athlasadh;an athlasta;INS(an )athlasINS(t)aDEL(dh);INS(an ),INS(t);DEL(dh);N,GEN,SG,DEF
peacaigh;a pheacaigh;INS(a )pINS(h)eacaigh;INS(a ),INS(h);;V,REL,PST,IND
bandia;an bhandé;INS(an )bINS(h)andDEL(ia)INS(é);INS(an ),INS(h),INS(é);DEL(ia);N,GEN,SG,DEF
eisibhitheolaíocht;eisibhitheolaíochta;eisibhitheolaíochtINS(a);INS(a);;N,GEN,SG
ribe;na ribí;INS(na )ribDEL(e)INS(í);INS(na ),INS(í);DEL(e);N,NOM,PL,DEF
miotaigh;mhiotaigh siad;mINS(h)iotaighINS( siad);INS(h),INS( siad);;V,3,PL,PST,IND
uiscigh;d'uiscigh tú;INS(d')uiscighINS( tú);INS(d'),INS( tú);;V,2,SG,PST,IND
arán;a aráin;INS(a )aráINS(i)n;INS(a ),INS(i);;N,VOC,SG
bruith;bruithfimid;bruithINS(fimid);INS(fimid);;V,1,PL,FUT,IND
uafás;uafás;uafás;;;N,NOM,SG
gearrscríbhneoireacht;gearrscríbhneoireachta;gearrscríbhneoireachtINS(a);INS(a);;N,GEN,SG
bagair;bagraítear;bagINS(raíte)aDEL(i)r;INS(raíte);DEL(i);V,AUTO,IMP
Indinéiseach;Indinéisigh;IndinéisDEL(eac)INS(ig)h;INS(ig);DEL(eac);N,GEN,SG
scread;screadanna;screadINS(anna);INS(anna);;N,GEN,PL
leabharlann;a leabharlann;INS(a )leabharlann;INS(a );;N,VOC,SG
liopardchat;na liopardchait;INS(na )liopardchaINS(i)t;INS(na ),INS(i);;N,NOM,PL,DEF
comhaontaigh;comhaontaímid;comhaontaINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
céadfacht;leis an gcéadfacht;INS(leis an g)céadfacht;INS(leis an g);;N,DAT,SG,DEF
cú;cú;cú;;;N,GEN,SG
caith;caitheadh;caitINS(head)h;INS(head);;V,AUTO,PST,IND
neamhinniúlacht;neamhinniúlacht;neamhinniúlacht;;;N,NOM,SG
fótónaic;fótónaice;fótónaicINS(e);INS(e);;N,GEN,SG
donnán langa;donnáin langa;donnáINS(i)n langa;INS(i);;N,NOM,PL
damáiste;damáistí;damáistDEL(e)INS(í);INS(í);DEL(e);N,DAT,PL
deighil;go ndeighle siad;INS(go n)deighDEL(i)lINS(e siad);INS(go n),INS(e siad);DEL(i);V,3,PL,SBJV,PRS
fotheidealaigh;dá bhfotheidealaímis;INS(dá bh)fotheidealaINS(ím)iDEL(gh)INS(s);INS(dá bh),INS(ím),INS(s);DEL(gh);V,1,PL,SBJV,PST
ligh;lífear;lDEL(igh)INS(ífear);INS(ífear);DEL(igh);V,AUTO,FUT,IND
altra;altraí;altraINS(í);INS(í);;N,DAT,PL
slipéar;leis an slipéar;INS(leis an )slipéar;INS(leis an );;N,DAT,SG,DEF
alga;a algaí;INS(a )algaINS(í);INS(a ),INS(í);;N,VOC,PL
grúpa;na grúpaí;INS(na )grúpaINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
cúlóiméadracht;cúlóiméadrachta;cúlóiméadrachtINS(a);INS(a);;N,GEN,SG
bronn;go mbronna mé;INS(go m)bronnINS(a mé);INS(go m),INS(a mé);;V,1,SG,SBJV,PRS
banchliamhain;banchliamhaineacha;banchliamhainINS(eacha);INS(eacha);;N,NOM,PL
meathlúchán;meathlúchán;meathlúchán;;;N,DAT,SG
scagán;na scagáin;INS(na )scagáINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
cúlairpéitse;a chúlairpéitse;INS(a )cINS(h)úlairpéitse;INS(a ),INS(h);;N,VOC,SG
pireaból;na pireabóil;INS(na )pireabóINS(i)l;INS(na ),INS(i);;N,NOM,PL,DEF
scannán;leis na scannáin;INS(leis na )scannáINS(i)n;INS(leis na ),INS(i);;N,DAT,PL,DEF
idirleath;d'idirleathfainn;INS(d')idirleathINS(fainn);INS(d'),INS(fainn);;V,1,SG,COND
baol;leis an mbaol;INS(leis an m)baol;INS(leis an m);;N,DAT,SG,DEF
breabhsóg;a bhreabhsóg;INS(a )bINS(h)reabhsóg;INS(a ),INS(h);;N,VOC,SG
beachtaigh;a bheachtaíodh;INS(a )bINS(h)eachtaDEL(ig)INS(íod)h;INS(a ),INS(h),INS(íod);DEL(ig);V,REL,PST,HAB,IND
radacachas;an radacachais;INS(an )radacachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
séire;séire;séire;;;N,GEN,SG
hipear-chomhchuingiú;hipear-chomhchuingiú;hipear-chomhchuingiú;;;N,NOM,SG
histeapaiteolaíocht;histeapaiteolaíocht;histeapaiteolaíocht;;;N,NOM,SG
daon-phoblacht;na daon-phoblachtaí;INS(na )daon-phoblachtINS(aí);INS(na ),INS(aí);;N,NOM,PL,DEF
sáraigh;sháraímis;sINS(h)áraINS(ím)iDEL(gh)INS(s);INS(h),INS(ím),INS(s);DEL(gh);V,1,PL,PST,HAB,IND
roscaireacht;a roscaireacht;INS(a )roscaireacht;INS(a );;N,VOC,SG
ainmnitheoir;ainmnitheora;ainmnitheoDEL(i)rINS(a);INS(a);DEL(i);N,GEN,SG
pós;dá bpósadh sibh;INS(dá b)pósINS(adh sibh);INS(dá b),INS(adh sibh);;V,2,PL,SBJV,PST
teilifíseán;teilifíseáin;teilifíseáINS(i)n;INS(i);;N,GEN,SG
nóinín;leis an nóinín;INS(leis an )nóinín;INS(leis an );;N,DAT,SG,DEF
uiscigh;d'uiscíomar;INS(d')uiscDEL(igh)INS(íomar);INS(d'),INS(íomar);DEL(igh);V,1,PL,PST,IND
féach;d'fhéachfainn;INS(d')fINS(h)éachINS(fainn);INS(d'),INS(h),INS(fainn);;V,1,SG,COND
bascadh;bascadh;bascadh;;;N,DAT,SG
dí-eaglaisigh;dí-eaglaisígí;dí-eaglaisDEL(igh)INS(ígí);INS(ígí);DEL(igh);V,2,PL,IMP
cros-sábh;leis an gcros-sábh;INS(leis an g)cros-sábh;INS(leis an g);;N,DAT,SG,DEF
vuinsciú;vuinsciú;vuinsciú;;;N,GEN,SG
malairt;malairt;malairt;;;N,GEN,PL
banéarlamh;na banéarlaimh;INS(na )banéarlaINS(i)mh;INS(na ),INS(i);;N,NOM,PL,DEF
imdhíon;imdhíonfar;imdhíonINS(far);INS(far);;V,AUTO,FUT,IND
gumbó;an gumbó;INS(an )gumbó;INS(an );;N,NOM,SG,DEF
ceadaigh;ceadóimid;ceaINS(dóimi)dDEL(aigh);INS(dóimi);DEL(aigh);V,1,PL,FUT,IND
clóchuradóir;a chlóchuradóirí;INS(a )cINS(h)lóchuradóirINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
urbholg;leis an urbholg;INS(leis an )urbholg;INS(leis an );;N,DAT,SG,DEF
zóigeografaíocht;zóigeografaíocht;zóigeografaíocht;;;N,DAT,SG
droichead;an droichead;INS(an )droichead;INS(an );;N,NOM,SG,DEF
mór-ais;mór-aiseanna;mór-aisINS(eanna);INS(eanna);;N,NOM,PL
tilleadh;an tillidh;INS(an )tillDEL(ea)INS(i)dh;INS(an ),INS(i);DEL(ea);N,GEN,SG,DEF
neointeolaíocht;a neointeolaíocht;INS(a )neointeolaíocht;INS(a );;N,VOC,SG
cuibhrigh;cuibhríonn sé;cuibhrDEL(igh)INS(íonn sé);INS(íonn sé);DEL(igh);V,3,SG,PRS,IND
