Source;Target;Combined;Inserts;Deletes;Grammar
chuj;chuje;chujINS(e);INS(e);;N,VOC,PL
listovat;listovalo by;listovaDEL(t)INS(lo by);INS(lo by);DEL(t);V,COND,PRS,3,SG,NEUT
očkovat;byla bych očkovala;INS(byla bych )očkovINS(al)aDEL(t);INS(byla bych ),INS(al);DEL(t);V,COND,PST,1,SG,FEM
aklimatizovat;byly bychom aklimatizovaly;INS(byly bychom )aklimatizovaDEL(t)INS(ly);INS(byly bychom ),INS(ly);DEL(t);V,COND,PST,1,PL,FEM
bobr;bobru;bobrINS(u);INS(u);;N,DAT,SG
holub;holubem;holubINS(em);INS(em);;N,INS,SG
sekat;sekali jste;sekaINS(li js)tINS(e);INS(li js),INS(e);;V,IND,PST,2,PL,MASC
přetížený;‎přetíženými;INS(‎)přetíženýINS(mi);INS(‎),INS(mi);;ADJ,INS,PL
nedočkavost;nedočkavost;nedočkavost;;;N,ACC,SG
pochybnost;pochybnosti;pochybnostINS(i);INS(i);;N,ACC,PL
svět;světy;světINS(y);INS(y);;N,VOC,PL
převodovka;převodovka;převodovka;;;N,NOM,SG
dát;daly;dDEL(át)INS(aly);INS(aly);DEL(át);V.PTCP,ACT,PRF,INAN,MASC,PL
diktovat;důvěřovalo;dDEL(ikt)INS(ůvěř)ovaDEL(t)INS(lo);INS(ůvěř),INS(lo);DEL(ikt),DEL(t);V,IND,PST,3,SG,NEUT
algoritmický;algoritmické;algoritmickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
psát;psali;psDEL(át)INS(ali);INS(ali);DEL(át);V,IND,PST,3,PL,MASC,ANIM
fyziologický;fyziologickou;fyziologickDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
marka;markami;markaINS(mi);INS(mi);;N,INS,PL
odstraňovat;budete odstraňovat;INS(budete )odstraňovat;INS(budete );;V,IND,FUT,2,PL
účtovat;byl bych účtoval;INS(byl bych )účtovaDEL(t)INS(l);INS(byl bych ),INS(l);DEL(t);V,COND,PST,1,SG,MASC
senzitivní;senzitivních;senzitivníINS(ch);INS(ch);;ADJ,GEN,PL
přesycený;přesycené;přesycenDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
řečnický;řečnická;řečnickDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
krovka;krovky;krovkDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
skrýt;skryjí;skrDEL(ýt)INS(yjí);INS(yjí);DEL(ýt);V,IND,PRS,3,PL
melancholie;melancholii;melancholiDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
autonomní;autonomní;autonomní;;;ADJ,ACC,MASC,SG
hyena;hyeny;hyenDEL(a)INS(y);INS(y);DEL(a);N,VOC,PL
implantovat;implantovali byste;implantovaINS(li bys)tINS(e);INS(li bys),INS(e);;V,COND,PRS,2,PL,MASC
vyděrač;vyděrače;vyděračINS(e);INS(e);;N,ACC,SG
paroh;parohů;parohINS(ů);INS(ů);;N,GEN,PL
šilhavý;šilhavé;šilhavDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
dělat;budete dělat;INS(budete )dělat;INS(budete );;V,IND,FUT,2,PL
samičí;samičích;samičíINS(ch);INS(ch);;ADJ,ESS,PL
paní;paní;paní;;;N,GEN,PL
dabovat;dabovali by;dabovaDEL(t)INS(li by);INS(li by);DEL(t);V,COND,PRS,1,PL,MASC,ANIM
memorovat;byli byste memorovali;INS(byli byste )memorovaDEL(t)INS(li);INS(byli byste ),INS(li);DEL(t);V,COND,PST,2,PL,MASC
vejce;vejce;vejce;;;N,NOM,PL
chemička;chemičku;chemičkDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
pochodovat;orientovala bych;DEL(p)oINS(rientovala by)chDEL(odovat);INS(rientovala by);DEL(p),DEL(odovat);V,COND,PRS,1,SG,FEM
smlouva;smlouvy;smlouvDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
slupka;slupkami;slupkaINS(mi);INS(mi);;N,INS,PL
tektonický;tektonický;tektonický;;;ADJ,ACC,INAN,MASC,SG
exotický;exotickém;exotickDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
sovětský;sovětských;sovětskýINS(ch);INS(ch);;ADJ,GEN,PL
termín;termínu;termínINS(u);INS(u);;N,DAT,SG
doktor;doktoři;doktoDEL(r)INS(ři);INS(ři);DEL(r);N,VOC,PL
mandlový;mandlové;mandlovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,NEUT,SG
jméno;jméno;jméno;;;N,VOC,SG
flek;fleky;flekINS(y);INS(y);;N,ACC,PL
krystalizovat;byli by krystalizovali;INS(byli by )krystalizovaDEL(t)INS(li);INS(byli by ),INS(li);DEL(t);V,COND,PST,3,PL,MASC,ANIM
maďarský;maďarského;maďarskDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
spalovat;spalovala byste;spalovaINS(la bys)tINS(e);INS(la bys),INS(e);;V,COND,PRS,2,SG,FORM,FEM
restartovat;restartovaly jste;restartovaINS(ly js)tINS(e);INS(ly js),INS(e);;V,IND,PST,2,PL,FEM
světoznámý;světoznámá;světoznámDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
obědvat;byla bychom obědvala;INS(byla bychom )obědvINS(al)aDEL(t);INS(byla bychom ),INS(al);DEL(t);V,COND,PST,1,PL,NEUT
mohutný;mohutným;mohutnýINS(m);INS(m);;ADJ,DAT,PL
vdova;vdově;vdovDEL(a)INS(ě);INS(ě);DEL(a);N,DAT,SG
mytologický;mytologického;mytologickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
bezcenný;bezcenném;bezcennDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
deštivý;deštivých;deštivýINS(ch);INS(ch);;ADJ,GEN,PL
delegovat;byly by delegovaly;INS(byly by )delegovaDEL(t)INS(ly);INS(byly by ),INS(ly);DEL(t);V,COND,PST,3,PL,FEM
odpovídat;byli byste odpovídali;INS(byli byste )odpovídaDEL(t)INS(li);INS(byli byste ),INS(li);DEL(t);V,COND,PST,2,PL,MASC
turecký;tureckých;tureckýINS(ch);INS(ch);;ADJ,GEN,PL
diktovat;důvěřovali;dDEL(ikt)INS(ůvěř)ovaDEL(t)INS(li);INS(ůvěř),INS(li);DEL(ikt),DEL(t);V.PTCP,ACT,PRF,ANIM,MASC,PL
mazat;mazali;mazaDEL(t)INS(li);INS(li);DEL(t);V,IND,PST,1,PL,MASC
očumovat;očumovalo;očumovaDEL(t)INS(lo);INS(lo);DEL(t);V,IND,PST,3,SG,NEUT
droždí;droždí;droždí;;;N,ESS,SG
dráždivý;dráždivý;dráždivý;;;ADJ,NOM,MASC,SG
nevidomý;nevidomé;nevidomDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
starost;starostí;starostINS(í);INS(í);;N,INS,SG
kakat;kakavši;kakaDEL(t)INS(vši);INS(vši);DEL(t);V.CVB,PST,FEM,SG
sdílený;sdíleným;sdílenýINS(m);INS(m);;ADJ,DAT,PL
aplikovat;aplikovala byste;aplikovaINS(la bys)tINS(e);INS(la bys),INS(e);;V,COND,PRS,2,SG,FORM,FEM
americký;americkými;americkýINS(mi);INS(mi);;ADJ,INS,PL
aklimatizovat;aklimatizujme;aklimatizDEL(ovat)INS(ujme);INS(ujme);DEL(ovat);V,IMP,1,PL
ohnivý;ohnivé;ohnivDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
simulovat;simulovalo byste;simulovaINS(lo bys)tINS(e);INS(lo bys),INS(e);;V,COND,PRS,2,SG,FORM,NEUT
kopat;kopala bych;kopaDEL(t)INS(la bych);INS(la bych);DEL(t);V,COND,PRS,1,SG,FEM
přechytračit;is;DEL(přechytrač)iDEL(t)INS(s);INS(s);DEL(přechytrač),DEL(t);V,IND,PRS,2,PL
očekávat;očekávala jste;očekávaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,PL,NEUT
mechanický;mechanickým;mechanickýINS(m);INS(m);;ADJ,DAT,PL
blafovat;blafovalo;blafovaDEL(t)INS(lo);INS(lo);DEL(t);V,IND,PST,3,SG,NEUT
virus;viru;viruDEL(s);;DEL(s);N,DAT,SG
hypotetický;hypotetického;hypotetickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
hlíza;hlízách;hlízDEL(a)INS(ách);INS(ách);DEL(a);N,ESS,PL
štoudev;štoudvím;štoudDEL(e)vINS(ím);INS(ím);DEL(e);N,DAT,PL
červenec;července;červenDEL(e)cINS(e);INS(e);DEL(e);N,GEN,SG
cukr;cukrem;cukrINS(em);INS(em);;N,INS,SG
sportovec;sportovcům;sportovDEL(e)cINS(ům);INS(ům);DEL(e);N,DAT,PL
sukně;sukní;suknDEL(ě)INS(í);INS(í);DEL(ě);N,INS,SG
divák;divákům;divákINS(ům);INS(ům);;N,DAT,PL
aktivovat;aktivovaly;aktivovaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,FEM,PL
věrný;věrnému;věrnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
symetrický;symetrická;symetrickDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
hodný;hodnému;hodnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
bezcelní;bezcelního;bezcelníINS(ho);INS(ho);;ADJ,GEN,MASC,SG
místnost;místností;místnostINS(í);INS(í);;N,GEN,PL
morbidní;morbidního;morbidníINS(ho);INS(ho);;ADJ,ACC,ANIM,MASC,SG
kra;kry;krDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
opalovat;byla byste opalovala;INS(byla byste )opalovINS(al)aDEL(t);INS(byla byste ),INS(al);DEL(t);V,COND,PST,2,PL,NEUT
vzbuzovat;vzbuzuje;vzbuzDEL(ovat)INS(uje);INS(uje);DEL(ovat);V,IND,PRS,3,SG
zběžný;zběžné;zběžnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,NEUT,SG
mys;mysech;mysINS(ech);INS(ech);;N,ESS,PL
obřadný;obřadná;obřadnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
usnadnit;usnadnil jsem;usnadniDEL(t)INS(l jsem);INS(l jsem);DEL(t);V,IND,PST,1,SG,FEM
mýval;mýval;mýval;;;N,NOM,SG
nářeční;nářečního;nářečníINS(ho);INS(ho);;ADJ,GEN,NEUT,SG
útočný;útočné;útočnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
spekulace;spekulace;spekulace;;;N,VOC,PL
tabuizovat;tabuizován;tabuizovDEL(at)INS(án);INS(án);DEL(at);V.PTCP,PASS,MASC,SG
šeroslepý;šeroslepé;šeroslepDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
notorický;notorického;notorickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
avivážní;avivážního;avivážníINS(ho);INS(ho);;ADJ,GEN,NEUT,SG
isomorfní;‎isomorfní;INS(‎)isomorfní;INS(‎);;ADJ,VOC,PL
sublimovat;sublimují;sublimDEL(ovat)INS(ují);INS(ují);DEL(ovat);V,IND,PRS,3,PL
foldovat;foldujeme;foldDEL(ovat)INS(ujeme);INS(ujeme);DEL(ovat);V,IND,PRS,1,PL
automatizovat;automatizovala jste;automatizovaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,SG,FORM,FEM
různorodý;různorodých;různorodýINS(ch);INS(ch);;ADJ,GEN,PL
astmatický;astmatické;astmatickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
poloměr;poloměry;poloměrINS(y);INS(y);;N,VOC,PL
reprodukovatelný;reprodukovatelné;reprodukovatelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
hostit;hostíte;hostDEL(i)INS(í)tINS(e);INS(í),INS(e);DEL(i);V,IND,PRS,2,PL
těžký;těžkým;těžkýINS(m);INS(m);;ADJ,INS,MASC,SG
nostalgický;nostalgická;nostalgickDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
radiometrie;radiometrie;radiometrie;;;N,ACC,PL
sojový;sojové;sojovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
čvachtat;čvachtal bys;čvachtaDEL(t)INS(l bys);INS(l bys);DEL(t);V,COND,PRS,2,SG,MASC
tráva;trávy;trávDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
bourat;bourám;bourDEL(at)INS(ám);INS(ám);DEL(at);V,IND,PRS,1,SG
skladba;skladby;skladbDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
furiant;furiant;furiant;;;N,NOM,SG
kolaborovat;kolaborovali jsme;kolaborovaDEL(t)INS(li jsme);INS(li jsme);DEL(t);V,IND,PST,1,PL,MASC
rozkoukat;byli by rozkoukali;INS(byli by )rozkoukaDEL(t)INS(li);INS(byli by ),INS(li);DEL(t);V,COND,PST,3,PL,MASC,ANIM
žábry;žábry;žábry;;;N,ACC,PL
kousat;kousalo jste;kousaINS(lo js)tINS(e);INS(lo js),INS(e);;V,IND,PST,2,SG,FORM,NEUT
lyžovat;byli byste lyžovali;INS(byli byste )lyžovaDEL(t)INS(li);INS(byli byste ),INS(li);DEL(t);V,COND,PST,2,PL,MASC
dobrosrdečný;dobrosrdečným;dobrosrdečnýINS(m);INS(m);;ADJ,DAT,PL
vůně;vůně;vůně;;;N,ACC,PL
hák;háků;hákINS(ů);INS(ů);;N,GEN,PL
specifický;specifického;specifickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
bolestínský;bolestínská;bolestínskDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
plátek;plátcích;plátDEL(ek)INS(cích);INS(cích);DEL(ek);N,ESS,PL
analyzovat;analyzovala;analyzovINS(al)aDEL(t);INS(al);DEL(t);V,IND,PST,3,SG,FEM
kabelka;kabelce;kabelDEL(ka)INS(ce);INS(ce);DEL(ka);N,ESS,SG
plytký;plytkém;plytkDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,MASC,SG
minimalizovat;budu minimalizovat;INS(budu )minimalizovat;INS(budu );;V,IND,FUT,1,SG
kandidovat;kandidovalo;kandidovaDEL(t)INS(lo);INS(lo);DEL(t);V.PTCP,ACT,PRF,NEUT,SG
příčný;příčného;příčnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
zahrnovat;zahrnující;zahrnDEL(ovat)INS(ující);INS(ující);DEL(ovat);V.PTCP
silnice;silnic;silnicDEL(e);;DEL(e);N,GEN,PL
slyšitelný;slyšitelnému;slyšitelnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,MASC,SG
psychogenní;psychogenním;psychogenníINS(m);INS(m);;ADJ,INS,MASC,SG
cenový;cenové;cenovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,MASC,PL
darovat;byl bys daroval;INS(byl bys )darovaDEL(t)INS(l);INS(byl bys ),INS(l);DEL(t);V,COND,PST,2,SG,MASC
podlézavý;podlézavé;podlézavDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ESS,FEM,SG
pražský;pražská;pražskDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
odvážný;odvážné;odvážnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
jedlý;jedlé;jedlDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,NEUT,SG
tvárný;tvárnými;tvárnýINS(mi);INS(mi);;ADJ,INS,PL
plukovník;plukovník;plukovník;;;N,NOM,SG
kotovat;kotovalo jsi;kotovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
smolný;smolný;smolný;;;ADJ,ACC,INAN,MASC,SG
předškolní;předškolní;předškolní;;;ADJ,ACC,PL
zpitý;zpité;zpitDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
úmyslný;úmyslné;úmyslnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,MASC,PL
krevní;krevní;krevní;;;ADJ,DAT,FEM,SG
neposkvrněný;neposkvrněného;neposkvrněnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
somatoformní;somatoformní;somatoformní;;;ADJ,ACC,FEM,SG
kuronský;kuronského;kuronskDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
veslovat;veslovalo jsi;veslovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
analyzovat;analyzovala;analyzovINS(al)aDEL(t);INS(al);DEL(t);V.PTCP,ACT,PRF,FEM,SG
klokan;klokanovi;klokanINS(ovi);INS(ovi);;N,DAT,SG
koukat;byl by koukal;INS(byl by )koukaDEL(t)INS(l);INS(byl by ),INS(l);DEL(t);V,COND,PST,3,SG,MASC
dálnice;dálnice;dálnice;;;N,NOM,SG
diskutovat;diskutujíce;diskuDEL(tova)tINS(ujíce);INS(ujíce);DEL(tova);V.CVB,PRS,PL
asketický;asketickým;asketickýINS(m);INS(m);;ADJ,INS,MASC,SG
interpolovat;interpolovali jsme;interpolovaDEL(t)INS(li jsme);INS(li jsme);DEL(t);V,IND,PST,1,PL,MASC
minimalizovat;minimalizujte;minimalizDEL(ova)INS(uj)tINS(e);INS(uj),INS(e);DEL(ova);V,IMP,2,SG,FORM
hrudní;hrudním;hrudníINS(m);INS(m);;ADJ,INS,MASC,SG
svačina;svačiny;svačinDEL(a)INS(y);INS(y);DEL(a);N,VOC,PL
tloušťka;tloušťkám;tloušťkDEL(a)INS(ám);INS(ám);DEL(a);N,DAT,PL
lžíce;lžíce;lžíce;;;N,VOC,SG
pročíst;pročtouc;pročDEL(ís)tINS(ouc);INS(ouc);DEL(ís);V.CVB,PRS,FEM,SG
sublimovat;sublimuji;sublimDEL(ovat)INS(uji);INS(uji);DEL(ovat);V,IND,PRS,1,SG
údolí;údolí;údolí;;;N,ACC,PL
sekat;sekal byste;sekaINS(l bys)tINS(e);INS(l bys),INS(e);;V,COND,PRS,2,SG,FORM,MASC
parcela;parcely;parcelDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
děkovat;děkována;děkovINS(án)aDEL(t);INS(án);DEL(t);V.PTCP,PASS,NEUT,PL
konzervovat;konzervovavši;konzervovaDEL(t)INS(vši);INS(vši);DEL(t);V.CVB,PST,FEM,SG
sperma;spermatům;spermaINS(tům);INS(tům);;N,DAT,PL
vylučovat;vylučujte;vylučDEL(ova)INS(uj)tINS(e);INS(uj),INS(e);DEL(ova);V,IMP,2,SG,FORM
znát;znajíc;znDEL(át)INS(ajíc);INS(ajíc);DEL(át);V.CVB,PRS,FEM,SG
rozkoukat;rozkoukána;rozkoukINS(án)aDEL(t);INS(án);DEL(t);V.PTCP,PASS,NEUT,PL
utrpení;utrpení;utrpení;;;N,ESS,SG
kontrolovat;kontrolovali byste;kontrolovaINS(li bys)tINS(e);INS(li bys),INS(e);;V,COND,PRS,2,PL,MASC
synonymní;synonymní;synonymní;;;ADJ,ACC,FEM,SG
studovat;studovalo byste;studovaINS(lo bys)tINS(e);INS(lo bys),INS(e);;V,COND,PRS,2,SG,FORM,NEUT
očekávat;očekávat;očekávat;;;V,NFIN
kloktat;kloktá;klokDEL(ta)tINS(á);INS(á);DEL(ta);V,IND,PRS,3,SG
podobat;podobal;podobaDEL(t)INS(l);INS(l);DEL(t);V.PTCP,ACT,PRF,MASC,SG
schovaný;schovaného;schovanDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
povýšený;povýšenému;povýšenDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
akční potenciál;akčním potenciálům;akčníINS(m) potenciálINS(ům);INS(m),INS(ům);;N,DAT,PL
důsledek;důsledcích;důsledDEL(ek)INS(cích);INS(cích);DEL(ek);N,ESS,PL
autoškola;autoškolami;autoškolaINS(mi);INS(mi);;N,INS,PL
budovat;budovala;budovINS(al)aDEL(t);INS(al);DEL(t);V.PTCP,ACT,PRF,NEUT,PL
odpuzovat;odpuzovav;odpuzovaDEL(t)INS(v);INS(v);DEL(t);V.CVB,PST,MASC,SG
průvodce;průvodce;průvodce;;;N,GEN,SG
vlasec;vlasců;vlasDEL(e)cINS(ů);INS(ů);DEL(e);N,GEN,PL
znělka;znělkou;znělkDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
povolávat;povolávala jste;povolávaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,PL,NEUT
ctitel;ctitelé;ctitelINS(é);INS(é);;N,VOC,PL
ambice;ambice;ambice;;;N,GEN,SG
rušit;rušil jsem;rušiDEL(t)INS(l jsem);INS(l jsem);DEL(t);V,IND,PST,1,SG,MASC
radiopřijímač;radiopřijímače;radiopřijímačINS(e);INS(e);;N,VOC,PL
eso;esům;esDEL(o)INS(ům);INS(ům);DEL(o);N,DAT,PL
otrlý;otrlé;otrlDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
jíst;jedly;jDEL(íst)INS(edly);INS(edly);DEL(íst);V,IND,PST,3,PL,MASC,INAN
ghetto;ghetta;ghettDEL(o)INS(a);INS(a);DEL(o);N,GEN,SG
chodba;chodbě;chodbDEL(a)INS(ě);INS(ě);DEL(a);N,ESS,SG
krystalizovat;krystalizujme;krystalizDEL(ovat)INS(ujme);INS(ujme);DEL(ovat);V,IMP,1,PL
kultura;kultura;kultura;;;N,NOM,SG
listovat;byl by listoval;INS(byl by )listovaDEL(t)INS(l);INS(byl by ),INS(l);DEL(t);V,COND,PST,3,SG,MASC
ponožka;ponožky;ponožkDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
kniha;kniho;knihDEL(a)INS(o);INS(o);DEL(a);N,VOC,SG
parní;parní;parní;;;ADJ,VOC,PL
vyléčitelný;vyléčitelným;vyléčitelnýINS(m);INS(m);;ADJ,INS,MASC,SG
jeřáb;jeřáb;jeřáb;;;N,NOM,ANIM,SG
markytán;markytáne;markytánINS(e);INS(e);;N,VOC,SG
přitahovat;byly by přitahovaly;INS(byly by )přitahovaDEL(t)INS(ly);INS(byly by ),INS(ly);DEL(t);V,COND,PST,3,PL,MASC,INAN
významný;významného;významnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
řešeto;řešetem;řešetDEL(o)INS(em);INS(em);DEL(o);N,INS,SG
dudlík;dudlíkem;dudlíkINS(em);INS(em);;N,INS,SG
názor;názoru;názorINS(u);INS(u);;N,GEN,SG
dobrota;dobrotami;dobrotaINS(mi);INS(mi);;N,INS,PL
blafovat;blafují;blafDEL(ovat)INS(ují);INS(ují);DEL(ovat);V,IND,PRS,3,PL
ves;vsemi;vDEL(e)sINS(emi);INS(emi);DEL(e);N,INS,PL
bylinný;bylinná;bylinnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
pokrevní;pokrevní;pokrevní;;;ADJ,NOM,PL
nazývat;budeš nazývat;INS(budeš )nazývat;INS(budeš );;V,IND,FUT,2,SG
dát;dal jste;dDEL(á)INS(al js)tINS(e);INS(al js),INS(e);DEL(á);V,IND,PST,2,SG,FORM,MASC
excitovat;budete excitovat;INS(budete )excitovat;INS(budete );;V,IND,FUT,2,PL
kat;katy;katINS(y);INS(y);;N,ACC,PL
čurák;čuráku;čurákINS(u);INS(u);;N,GEN,ANIM,SG
bok;bokům;bokINS(ům);INS(ům);;N,DAT,PL
masitý;masité;masitDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
neziskový;neziskového;neziskovDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
jihlavský;jihlavské;jihlavskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
afgánský;afgánští;afgánDEL(ský)INS(ští);INS(ští);DEL(ský);ADJ,NOM,ANIM,MASC,PL
fenomén;fenoménů;fenoménINS(ů);INS(ů);;N,GEN,PL
klasifikovat;byly byste klasifikovaly;INS(byly byste )klasifikovaDEL(t)INS(ly);INS(byly byste ),INS(ly);DEL(t);V,COND,PST,2,PL,FEM
datovat;datuje;dDEL(atov)atINS(uje);INS(uje);DEL(atov);V,IND,PRS,3,SG
stěhovavý;stěhovavým;stěhovavýINS(m);INS(m);;ADJ,INS,MASC,SG
odbíhat;odbíhal byste;odbíhaINS(l bys)tINS(e);INS(l bys),INS(e);;V,COND,PRS,2,SG,FORM,MASC
kmenový;kmenové;kmenovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
kousat;kousala jste;kousaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,SG,FORM,FEM
sudetský;sudetský;sudetský;;;ADJ,ACC,INAN,MASC,SG
nastupovat;nastupovaly;nastupovaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,FEM,PL
veganka;vegankou;vegankDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
labuť;labuti;labuDEL(ť)INS(ti);INS(ti);DEL(ť);N,VOC,SG
zpochybňovat;byly byste zpochybňovaly;INS(byly byste )zpochybňovaDEL(t)INS(ly);INS(byly byste ),INS(ly);DEL(t);V,COND,PST,2,PL,FEM
bagrovat;byl by bagroval;INS(byl by )bagrovaDEL(t)INS(l);INS(byl by ),INS(l);DEL(t);V,COND,PST,3,SG,MASC
dřevěný;dřevěných;dřevěnýINS(ch);INS(ch);;ADJ,GEN,PL
nesrovnatelný;nesrovnatelná;nesrovnatelnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
iterovat;iteroval by;iterovaDEL(t)INS(l by);INS(l by);DEL(t);V,COND,PRS,3,SG,MASC
učitelský;učitelským;učitelskýINS(m);INS(m);;ADJ,DAT,PL
švestka;švestce;švestDEL(ka)INS(ce);INS(ce);DEL(ka);N,DAT,SG
primární;‎primárního;INS(‎)primárníINS(ho);INS(‎),INS(ho);;ADJ,GEN,NEUT,SG
identický;identického;identickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
útočit;útočíte;útočDEL(i)INS(í)tINS(e);INS(í),INS(e);DEL(i);V,IND,PRS,3,PL
cenzurovat;cenzurovala jsi;cenzurovaDEL(t)INS(la jsi);INS(la jsi);DEL(t);V,IND,PST,2,SG,FEM
jevit;jevili jsme;jeviDEL(t)INS(li jsme);INS(li jsme);DEL(t);V,IND,PST,1,PL,MASC
kráva;krávou;krávDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
krymský;krymského;krymskDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
kyselina;kyselina;kyselina;;;N,NOM,SG
běžný;běžná;běžnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,FEM,SG
obhajovat;byla by obhajovala;INS(byla by )obhajovINS(al)aDEL(t);INS(byla by ),INS(al);DEL(t);V,COND,PST,3,SG,FEM
samozřejmý;samozřejmému;samozřejmDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
letecký;leteckou;leteckDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
nitrobuněčný;nitrobuněčná;nitrobuněčnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,NEUT,PL
