Source;Target;Combined;Inserts;Deletes;Grammar
norėti;norėte;norėtDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
ūkas;ūkaĩs;ūkaINS(ĩ)s;INS(ĩ);;N,INST,PL
patylėti;patyli;patylDEL(ėt)i;;DEL(ėt);V,2,SG,PRS,IND
aukštaitis;aukštaĩtis;aukštaDEL(i)INS(ĩ)tis;INS(ĩ);DEL(i);N,NOM,SG
vyriškas;vyriškesnis;vyriškDEL(a)INS(esni)s;INS(esni);DEL(a);ADJ,NOM,SG,MASC,CMPR
lytinis;lytines;lytinDEL(i)INS(e)s;INS(e);DEL(i);ADJ,ACC,PL,FEM,POS
žirgelis;žirgẽliais;žirgDEL(e)INS(ẽ)lINS(ia)is;INS(ẽ),INS(ia);DEL(e);N,INST,PL
žiūrėti;žiūriu;žiūrDEL(ėt)iINS(u);INS(u);DEL(ėt);V,1,SG,PRS,IND
subręsti;subręstumėte;subręstDEL(i)INS(umėte);INS(umėte);DEL(i);V,2,PL,SBJV
chloras;chloro;chlorDEL(as)INS(o);INS(o);DEL(as);N,GEN,SG
ašara;ãšara;DEL(a)INS(ã)šara;INS(ã);DEL(a);N,NOM,SG
gižti;gižti;gižti;;;V,2,SG,PRS,IND
perdaryti;perdarysiu;perdaryDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
saugus;saugios;saugDEL(u)INS(io)s;INS(io);DEL(u);ADJ,NOM,PL,FEM,POS
kietas;kietos;kietDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
palaižyti;palaižytas;palaižytDEL(i)INS(as);INS(as);DEL(i);V,V.PTCP,PST,PASS
glamonėti;glamonėdavęs;glamonėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
išmirti;išmirtų;išmirtDEL(i)INS(ų);INS(ų);DEL(i);V,3,SG,SBJV
tekti;tek;tekDEL(ti);;DEL(ti);V,2,SG,IMP
apniukti;apniùktum;apniDEL(u)INS(ù)ktDEL(i)INS(um);INS(ù),INS(um);DEL(u),DEL(i);V,2,SG,SBJV
netaisyklingas;netaisyklingesni;netaisyklingDEL(a)INS(e)sINS(ni);INS(e),INS(ni);DEL(a);ADJ,NOM,PL,MASC,CMPR
labas;labas;labas;;;ADJ,NOM,SG,MASC,POS
sutrukdyti;sutrukdydavo;sutrukdyDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
kalbus;kalbiausiomis;kalbINS(ia)uINS(siomi)s;INS(ia),INS(siomi);;ADJ,INST,PL,FEM,SPRL
išparduoti;išparduote;išparduotDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
paupinis;paupinė;paupinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,NOM,SG,FEM,POS
slovėniškas;slovėniškos;slovėniškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
sausas;sausą;sauDEL(sa)sINS(ą);INS(ą);DEL(sa);ADJ,ACC,SG,FEM,POS
išnaudotoja;išnaudótoja;išnaudDEL(o)INS(ó)toja;INS(ó);DEL(o);N,NOM,SG
magnetinis momentas;magnetiniu momentu;magnetiniDEL(s)INS(u) momentDEL(as)INS(u);INS(u),INS(u);DEL(s),DEL(as);N,INST,SG
kampas;kam̃pas;kamINS(̃)pas;INS(̃);;N,NOM,SG
voras;vórą;vDEL(oras)INS(órą);INS(órą);DEL(oras);N,ACC,SG
jurginas;jurgìną;jurgDEL(inas)INS(ìną);INS(ìną);DEL(inas);N,ACC,SG
apkeliauti;apkeliaująs;apkeliauDEL(ti)INS(jąs);INS(jąs);DEL(ti);V,V.PTCP,PRS,ACT
užtarimas;užtarimù;užtarimDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
vardas;vardáms;vardDEL(a)INS(ám)s;INS(ám);DEL(a);N,DAT,PL
ulbauti;ulbaudamas;ulbauDEL(ti)INS(damas);INS(damas);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
dirginti;dirginęs;dirginDEL(ti)INS(ęs);INS(ęs);DEL(ti);V,V.PTCP,PST,ACT
greitas;greiti;greitDEL(as)INS(i);INS(i);DEL(as);ADJ,NOM,PL,MASC,POS
krūtinė;krūtìne;krūtDEL(inė)INS(ìne);INS(ìne);DEL(inė);N,VOC,SG
reikalingas;reikalingesnių;reikalingDEL(a)INS(e)sINS(nių);INS(e),INS(nių);DEL(a);ADJ,GEN,PL,MASC,CMPR
išparduoti;išparduočiau;išparduoDEL(t)INS(č)iINS(au);INS(č),INS(au);DEL(t);V,1,SG,SBJV
senas;senesniuose;senDEL(a)INS(esniuo)sINS(e);INS(esniuo),INS(e);DEL(a);ADJ,LOC,PL,MASC,CMPR
mažas;mažiausiai;mažINS(i)aINS(u)sINS(iai);INS(i),INS(u),INS(iai);;ADJ,DAT,SG,FEM,SPRL
mongolas;mongolų;mongolDEL(as)INS(ų);INS(ų);DEL(as);N,GEN,PL
ydingas;ydingesnę;ydingDEL(a)INS(e)sINS(nę);INS(e),INS(nę);DEL(a);ADJ,ACC,SG,FEM,CMPR
kartus;kartūs;kartDEL(u)INS(ū)s;INS(ū);DEL(u);ADJ,NOM,PL,MASC,POS
pornografinis;pornografinės;pornografinDEL(i)INS(ė)s;INS(ė);DEL(i);ADJ,NOM,PL,FEM,POS
kaltinti;kaltino;kaltinDEL(ti)INS(o);INS(o);DEL(ti);V,3,PL,PST,IND
liepsna;liepsnà;liepsnDEL(a)INS(à);INS(à);DEL(a);N,INST,SG
begalvis;begalvę;begalvDEL(is)INS(ę);INS(ę);DEL(is);ADJ,ACC,SG,FEM,POS
atidaryti;atidarė;atidarDEL(yti)INS(ė);INS(ė);DEL(yti);V,3,SG,PST,IND
apipjaustyti;apipjaustydavote;apipjaustyINS(davo)tDEL(i)INS(e);INS(davo),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
ulbauti;ulbaukite;ulbauINS(ki)tDEL(i)INS(e);INS(ki),INS(e);DEL(i);V,2,PL,IMP
minkštas;minkšta;minkštaDEL(s);;DEL(s);ADJ,VOC,SG,FEM,POS
mįslė;mįslė̃;mįslėINS(̃);INS(̃);;N,NOM,SG
pabučiuoti;pabučiuodavote;pabučiuINS(odav)otDEL(i)INS(e);INS(odav),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
gižti;giždavo;gižDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,SG,PST,FREQ,IND
kartus;karčias;karDEL(tu)INS(čia)s;INS(čia);DEL(tu);ADJ,ACC,PL,FEM,POS
portugališkas;portugališkomis;portugališkDEL(a)INS(omi)s;INS(omi);DEL(a);ADJ,INST,PL,FEM,POS
aptarti;aptariant;aptarINS(ian)tDEL(i);INS(ian);DEL(i);V,V.PTCP,ADV,PRS,ACT
vyriškumas;vyriškumù;vyriškumDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
nugara;nùgaros;nDEL(u)INS(ù)garDEL(a)INS(os);INS(ù),INS(os);DEL(u),DEL(a);N,NOM,PL
geras;gero;gerDEL(as)INS(o);INS(o);DEL(as);ADJ,GEN,SG,MASC,POS
saldus;saldus;saldus;;;ADJ,NOM,SG,MASC,POS
varanas;varanų;varanDEL(as)INS(ų);INS(ų);DEL(as);N,GEN,PL
bedieviškas;bedieviškiausios;bedieviškINS(i)aINS(usio)s;INS(i),INS(usio);;ADJ,NOM,PL,FEM,SPRL
šeškas;šeškùs;šeškDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
trejetas;trejetui;trejetDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
sugluminti;sugluminsi;sugluminDEL(t)INS(s)i;INS(s);DEL(t);V,2,SG,FUT,IND
varna;várnos;vDEL(a)INS(á)rnDEL(a)INS(os);INS(á),INS(os);DEL(a),DEL(a);N,GEN,SG
daryti;daręs;darDEL(yti)INS(ęs);INS(ęs);DEL(yti);V,V.PTCP,PST,ACT
tema;temos;temDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
miškas;miškaĩ;miškaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
kultūra;kultūroje;kultūrDEL(a)INS(oje);INS(oje);DEL(a);N,LOC,SG
malonus;malonesniais;malonDEL(u)INS(esniai)s;INS(esniai);DEL(u);ADJ,INST,PL,MASC,CMPR
talka;talkojè;talkDEL(a)INS(ojè);INS(ojè);DEL(a);N,LOC,SG
sapnuoti;sapnuodavome;sapnuoDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
mažoji gulbė;mažąsias gulbes;mažDEL(oj)INS(ąs)iINS(as) gulbDEL(ė)INS(es);INS(ąs),INS(as),INS(es);DEL(oj),DEL(ė);N,ACC,PL
norėti;norėjau;norėDEL(ti)INS(jau);INS(jau);DEL(ti);V,1,SG,PST,IND
įsiūti;įsiūtum;įsiūtDEL(i)INS(um);INS(um);DEL(i);V,2,SG,SBJV
įlanka;įlankai;įlankaINS(i);INS(i);;N,DAT,SG
šeškas;šeškaĩ;šeškaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
gulti;gul̃si;gulDEL(t)INS(̃s)i;INS(̃s);DEL(t);V,2,SG,FUT,IND
bedieviškumas;bedieviškùmai;bedieviškDEL(u)INS(ù)maDEL(s)INS(i);INS(ù),INS(i);DEL(u),DEL(s);N,NOM,PL
gorgonė;gorgonės;gorgonėINS(s);INS(s);;N,NOM,PL
lapė;lãpėje;lDEL(a)INS(ã)pėINS(je);INS(ã),INS(je);DEL(a);N,LOC,SG
nubučiuoti;nubučiavo;nubučiDEL(u)INS(av)oDEL(ti);INS(av);DEL(u),DEL(ti);V,3,SG,PST,IND
perdaryti;perdaromas;perdarDEL(yti)INS(omas);INS(omas);DEL(yti);V,V.PTCP,PRS,PASS
turgus;tur̃gaus;turINS(̃)gINS(a)us;INS(̃),INS(a);;N,GEN,SG
išmirti;išmirte;išmirtDEL(i)INS(e);INS(e);DEL(i);V,V.PTCP,LGSPEC3
įkeliauti;įkeliavai;įkeliINS(av)aDEL(ut)i;INS(av);DEL(ut);V,2,SG,PST,IND
mylėti;mylėdavęs;mylėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
dirti;diriant;dirINS(ian)tDEL(i);INS(ian);DEL(i);V,V.PTCP,ADV,PRS,ACT
danas;danuose;danDEL(a)INS(uo)sINS(e);INS(uo),INS(e);DEL(a);N,LOC,PL
stiklas;stiklù;stiklDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
degtinė;degtìnės;degtDEL(i)INS(ì)nėINS(s);INS(ì),INS(s);DEL(i);N,NOM,PL
neutrinas;neutrinai;neutrinaDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
tarimas;tarìmą;tarDEL(imas)INS(ìmą);INS(ìmą);DEL(imas);N,ACC,SG
bristi;brisiant;brisINS(ian)tDEL(i);INS(ian);DEL(i);V,V.PTCP,ADV,FUT,ACT
baltas;baltesniais;baltINS(esni)aINS(i)s;INS(esni),INS(i);;ADJ,INST,PL,MASC,CMPR
iškeliauti;iškeliautų;iškeliautDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
aplaižyti;teaplaižo;INS(te)aplaižDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,SG,IMP
pornografiškas;pornografišką;pornografiškDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,FEM,POS
atkalbėti;atkalbėdavęs;atkalbėDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
įkeliauti;įkeliaujate;įkeliauINS(ja)tDEL(i)INS(e);INS(ja),INS(e);DEL(i);V,2,PL,PRS,IND
žodynas;žodýnui;žodDEL(ynas)INS(ýnui);INS(ýnui);DEL(ynas);N,DAT,SG
solpūga;solpūgai;solpūgaINS(i);INS(i);;N,DAT,SG
švelnus;švelnesnę;švelnDEL(u)INS(e)sINS(nę);INS(e),INS(nę);DEL(u);ADJ,ACC,SG,FEM,CMPR
nulaižyti;nulaižo;nulaižDEL(yti)INS(o);INS(o);DEL(yti);V,3,SG,PRS,IND
perbręsti;perbręsdavome;perbręsDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
persakyti;persakysime;persakyDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
vonia;vonioms;voniDEL(a)INS(oms);INS(oms);DEL(a);N,DAT,PL
įsakyti;teįsako;INS(te)įsakDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,SG,IMP
prakaituotas;prakaituotesniu;prakaituotDEL(a)INS(e)sINS(niu);INS(e),INS(niu);DEL(a);ADJ,INST,SG,MASC,CMPR
patrauklus;patrauklesnės;patrauklDEL(u)INS(esnė)s;INS(esnė);DEL(u);ADJ,GEN,SG,FEM,CMPR
ateiti;ateisiu;ateiDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
pieniškas;pieniškesnėmis;pieniškDEL(a)INS(esnėmi)s;INS(esnėmi);DEL(a);ADJ,INST,PL,FEM,CMPR
obuolys;óbuolio;DEL(o)INS(ó)buolDEL(ys)INS(io);INS(ó),INS(io);DEL(o),DEL(ys);N,GEN,SG
izotopas;izotòpai;izotDEL(o)INS(ò)paDEL(s)INS(i);INS(ò),INS(i);DEL(o),DEL(s);N,NOM,PL
tvarkingas;tvarkingų;tvarkingDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,FEM,POS
pinti;pindavęs;pinDEL(ti)INS(davęs);INS(davęs);DEL(ti);V,V.PTCP,PST,FREQ,ACT
begalvis;begalvių;begalviDEL(s)INS(ų);INS(ų);DEL(s);ADJ,GEN,PL,MASC,POS
pradėti;pradėsime;pradėDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
taisyklingas;taisyklingiausias;taisyklingINS(iausi)as;INS(iausi);;ADJ,NOM,SG,MASC,SPRL
vagis;vagyse;vagDEL(i)INS(y)sINS(e);INS(y),INS(e);DEL(i);N,LOC,PL
kuvasas;kuvasu;kuvDEL(as)asINS(u);INS(u);DEL(as);N,INST,SG
joti;jodavai;joDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
koralas;korãlai;korDEL(a)INS(ã)laDEL(s)INS(i);INS(ã),INS(i);DEL(a),DEL(s);N,NOM,PL
aplaižyti;aplaižydavai;aplaižyDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
arfa;árfoms;DEL(a)INS(á)rfDEL(a)INS(oms);INS(á),INS(oms);DEL(a),DEL(a);N,DAT,PL
geras;gerų;gerDEL(as)INS(ų);INS(ų);DEL(as);ADJ,GEN,PL,MASC,POS
įgalėti;įgalėdavau;įgalėDEL(ti)INS(davau);INS(davau);DEL(ti);V,1,SG,PST,FREQ,IND
mėnuo;mė́nesiai;mėINS(́)nDEL(uo)INS(esiai);INS(́),INS(esiai);DEL(uo);N,VOC,PL
olandiškas;olandiško;olandiškDEL(as)INS(o);INS(o);DEL(as);ADJ,GEN,SG,MASC,POS
apniūkti;apniū̃ksime;apniūINS(̃)kDEL(t)INS(s)iINS(me);INS(̃),INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
brukti;brukus;brukDEL(ti)INS(us);INS(us);DEL(ti);V,V.PTCP,ADV,PST,ACT
bismutas;bismutui;bismutDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
įbrolis;į́brolį;įINS(́)brolDEL(is)INS(į);INS(́),INS(į);DEL(is);N,ACC,SG
didelis;dideliam;dideliDEL(s)INS(am);INS(am);DEL(s);ADJ,DAT,SG,MASC,POS
žaisti;žaisimas;žaisDEL(t)iINS(mas);INS(mas);DEL(t);V,V.PTCP,FUT,PASS
stiprus;stiprióms;stiprDEL(u)INS(ióm)s;INS(ióm);DEL(u);ADJ,DAT,PL,FEM,POS
farmakologija;farmakologijos;farmakologijDEL(a)INS(os);INS(os);DEL(a);N,GEN,SG
orgija;òrgija;DEL(o)INS(ò)rgija;INS(ò);DEL(o);N,INST,SG
tvirtovė;tvirtóve;tvirtDEL(ovė)INS(óve);INS(óve);DEL(ovė);N,VOC,SG
dieveris;dieverie;dieveriDEL(s)INS(e);INS(e);DEL(s);N,VOC,SG
ežys;ežiuose;ežDEL(y)INS(iuo)sINS(e);INS(iuo),INS(e);DEL(y);N,LOC,PL
rumunas;rumunas;rumunas;;;N,NOM,SG
įrankis;į́rankiai;įINS(́)rankINS(ia)iDEL(s);INS(́),INS(ia);DEL(s);N,NOM,PL
tankus;tankių;tankDEL(us)INS(ių);INS(ių);DEL(us);ADJ,GEN,PL,MASC,POS
geisti;geiskime;geisDEL(t)INS(k)iINS(me);INS(k),INS(me);DEL(t);V,1,PL,IMP
centras;centrai;centraDEL(s)INS(i);INS(i);DEL(s);N,VOC,PL
vemti;vemdavome;vemDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
apmirti;apmirtų;apmirtDEL(i)INS(ų);INS(ų);DEL(i);V,3,PL,SBJV
įvardis;į́vardžių;įINS(́)vardINS(ž)iDEL(s)INS(ų);INS(́),INS(ž),INS(ų);DEL(s);N,GEN,PL
suprasti;supratote;supraDEL(s)tDEL(i)INS(ote);INS(ote);DEL(s),DEL(i);V,2,PL,PST,IND
cukrus;cùkraus;cDEL(u)INS(ù)krINS(a)us;INS(ù),INS(a);DEL(u);N,GEN,SG
graikiškas;graikiškos;graikiškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
džiaugsmingas;džiaugsmingiausiame;džiaugsmingINS(i)aINS(u)sINS(iame);INS(i),INS(u),INS(iame);;ADJ,LOC,SG,MASC,SPRL
analinis;analinė;analinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,NOM,SG,FEM,POS
šaltas;šaltas;šaltas;;;ADJ,NOM,SG,MASC,POS
nutarti;nutaria;nutarDEL(t)iINS(a);INS(a);DEL(t);V,3,SG,PRS,IND
aptarti;aptarei;aptarDEL(t)INS(e)i;INS(e);DEL(t);V,2,SG,PST,IND
vyriškas;vyriškiausių;vyriškINS(i)aINS(u)sINS(ių);INS(i),INS(u),INS(ių);;ADJ,GEN,PL,FEM,SPRL
saugus;saugesnių;saugDEL(u)INS(e)sINS(nių);INS(e),INS(nių);DEL(u);ADJ,GEN,PL,MASC,CMPR
uranas;urane;uranDEL(as)INS(e);INS(e);DEL(as);N,LOC,SG
ypatingas;ypatingus;ypatingDEL(a)INS(u)s;INS(u);DEL(a);ADJ,ACC,PL,MASC,POS
kiaušinis;kiaušìni;kiaušDEL(i)INS(ì)niDEL(s);INS(ì);DEL(i),DEL(s);N,VOC,SG
mitas;mitams;mitaINS(m)s;INS(m);;N,DAT,PL
plikas;plìkos;plDEL(ika)INS(ìko)s;INS(ìko);DEL(ika);ADJ,VOC,PL,FEM,POS
dalelė;dalelėmis;dalelėINS(mis);INS(mis);;N,INST,PL
šalinti;šalinsimas;šalinDEL(t)INS(s)iINS(mas);INS(s),INS(mas);DEL(t);V,V.PTCP,FUT,PASS
gurklys;gurklių̃;gurklDEL(ys)INS(ių̃);INS(ių̃);DEL(ys);N,GEN,PL
abėcėlė;abėcė̃lės;abėcėINS(̃)lėINS(s);INS(̃),INS(s);;N,GEN,SG
apyvarpė;apyvarpėms;apyvarpėINS(ms);INS(ms);;N,DAT,PL
šiukšlė;šiùkšlėje;šiDEL(u)INS(ù)kšlėINS(je);INS(ù),INS(je);DEL(u);N,LOC,SG
dieviškas;dieviškos;dieviškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
bijoti;bijant;bijDEL(o)INS(an)tDEL(i);INS(an);DEL(o),DEL(i);V,V.PTCP,ADV,PRS,ACT
persakyti;persakydamas;persakyDEL(ti)INS(damas);INS(damas);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
kaltinti;kaltintum;kaltintDEL(i)INS(um);INS(um);DEL(i);V,2,SG,SBJV
bamba;bamba;bamba;;;N,INST,SG
pakalbėti;tepakalba;INS(te)pakalbDEL(ėti)INS(a);INS(te),INS(a);DEL(ėti);V,3,PL,IMP
sukti;sùkome;sDEL(ukti)INS(ùkome);INS(ùkome);DEL(ukti);V,1,PL,PST,IND
prakalbėti;prakalbėjau;prakalbėDEL(ti)INS(jau);INS(jau);DEL(ti);V,1,SG,PST,IND
žmoniškas;žmoniškiausiu;žmoniškINS(i)aINS(u)sINS(iu);INS(i),INS(u),INS(iu);;ADJ,INST,SG,MASC,SPRL
suomiškas;suomiškame;suomiškaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
vakaras;vakaruosè;vakarDEL(a)INS(uo)sINS(è);INS(uo),INS(è);DEL(a);N,LOC,PL
galėti;galėtum;galėtDEL(i)INS(um);INS(um);DEL(i);V,2,SG,SBJV
užsimerkti;užsimerkdavome;užsimerkDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
yda;ýdų;DEL(yda)INS(ýdų);INS(ýdų);DEL(yda);N,GEN,PL
daugiskaita;daugiskaita;daugiskaita;;;N,VOC,SG
tankus;tankiausias;tankINS(ia)uINS(sia)s;INS(ia),INS(sia);;ADJ,NOM,SG,MASC,SPRL
lazda;lãzda;lDEL(a)INS(ã)zda;INS(ã);DEL(a);N,VOC,SG
sukti;sùkate;sDEL(ukti)INS(ùkate);INS(ùkate);DEL(ukti);V,2,PL,PRS,IND
nutarti;nutariąs;nutarDEL(t)iINS(ąs);INS(ąs);DEL(t);V,V.PTCP,PRS,ACT
gilus;gilesniuose;gilINS(esni)uINS(o)sINS(e);INS(esni),INS(o),INS(e);;ADJ,LOC,PL,MASC,CMPR
įvardžiuotinis;įvardžiuotinė;įvardžiuotinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,VOC,SG,FEM,POS
hiena;hienàs;hienDEL(a)INS(às);INS(às);DEL(a);N,ACC,PL
lenkas;lenkui;lenkDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
žvaigždininkė;žvaigždiniñkėse;žvaigždiniDEL(n)INS(ñ)kėINS(se);INS(ñ),INS(se);DEL(n);N,LOC,PL
menkas;menkiausiuose;menkINS(i)aINS(usiuo)sINS(e);INS(i),INS(usiuo),INS(e);;ADJ,LOC,PL,MASC,SPRL
kamuolys;kamuoliuosè;kamuolDEL(y)INS(iuo)sINS(è);INS(iuo),INS(è);DEL(y);N,LOC,PL
dievas;diẽvo;diDEL(evas)INS(ẽvo);INS(ẽvo);DEL(evas);N,GEN,SG
saugus;saugesnę;saugDEL(u)INS(e)sINS(nę);INS(e),INS(nę);DEL(u);ADJ,ACC,SG,FEM,CMPR
pabučiuoti;pabučiuojant;pabučiuoINS(jan)tDEL(i);INS(jan);DEL(i);V,V.PTCP,ADV,PRS,ACT
kaltinti;kaltintumėme;kaltintDEL(i)INS(umėme);INS(umėme);DEL(i);V,1,PL,SBJV
aprašyti;teaprašo;INS(te)aprašDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,PL,IMP
išmirti;išmirdavo;išmirDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
devynetas;devynetais;devynetaINS(i)s;INS(i);;N,INST,PL
groti;grós;grDEL(oti)INS(ós);INS(ós);DEL(oti);V,3,SG,FUT,IND
baltas;balčiausiose;balDEL(t)INS(či)aINS(usio)sINS(e);INS(či),INS(usio),INS(e);DEL(t);ADJ,LOC,PL,FEM,SPRL
turkiškas;turkiškos;turkiškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,GEN,SG,FEM,POS
auksinis šakalas;auksinis šakale;auksinis šakalDEL(as)INS(e);INS(e);DEL(as);N,VOC,SG
komunistas;komunistùs;komunistDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
aukštaitė;aukštaĩčių;aukštaINS(ĩč)iDEL(tė)INS(ų);INS(ĩč),INS(ų);DEL(tė);N,GEN,PL
tekti;teksiu;tekDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
kimšti;kim̃štas;kimINS(̃)štDEL(i)INS(as);INS(̃),INS(as);DEL(i);V,V.PTCP,PST,PASS
judinti;judinkite;judinINS(ki)tDEL(i)INS(e);INS(ki),INS(e);DEL(i);V,2,PL,IMP
įnoringas;įnoringą;įnoringDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,MASC,POS
smulkmeniškas;smulkmeniškesniems;smulkmeniškDEL(a)INS(esniem)s;INS(esniem);DEL(a);ADJ,DAT,PL,MASC,CMPR
pastebėti;pastebėkime;pastebėDEL(t)INS(k)iINS(me);INS(k),INS(me);DEL(t);V,1,PL,IMP
rupūžė;rùpūžėmis;rDEL(u)INS(ù)pūžėINS(mis);INS(ù),INS(mis);DEL(u);N,INST,PL
trikampis;trìkampio;trDEL(i)INS(ì)kampiDEL(s)INS(o);INS(ì),INS(o);DEL(i),DEL(s);N,GEN,SG
lotosas;lòtosams;lDEL(o)INS(ò)tosaINS(m)s;INS(ò),INS(m);DEL(o);N,DAT,PL
vokiškas;vokiškas;vokiškas;;;ADJ,NOM,SG,MASC,POS
pritarti;pritariau;pritarDEL(t)iINS(au);INS(au);DEL(t);V,1,SG,PST,IND
naudotoja;naudótojų;naudDEL(o)INS(ó)tojDEL(a)INS(ų);INS(ó),INS(ų);DEL(o),DEL(a);N,GEN,PL
patarti;patardavai;patarDEL(t)INS(dava)i;INS(dava);DEL(t);V,2,SG,PST,FREQ,IND
amas;amè;amDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
lietuvių skalikas;lietùvių skalìką;lietDEL(u)INS(ù)vių skalDEL(ikas)INS(ìką);INS(ù),INS(ìką);DEL(u),DEL(ikas);N,ACC,SG
skaitvardis;skaĩtvardį;skaDEL(i)INS(ĩ)tvardDEL(is)INS(į);INS(ĩ),INS(į);DEL(i),DEL(is);N,ACC,SG
kartus;kartaus;kartINS(a)us;INS(a);;ADJ,GEN,SG,MASC,POS
augalas;áugalu;DEL(a)INS(á)ugalDEL(as)INS(u);INS(á),INS(u);DEL(a),DEL(as);N,INST,SG
nuogas;nuogiausia;nuogINS(i)aINS(u)sINS(ia);INS(i),INS(u),INS(ia);;ADJ,INST,SG,FEM,SPRL
audinė;audìnėms;audDEL(i)INS(ì)nėINS(ms);INS(ì),INS(ms);DEL(i);N,DAT,PL
direktorius;dirèktoriumi;dirDEL(e)INS(è)ktoriuDEL(s)INS(mi);INS(è),INS(mi);DEL(e),DEL(s);N,INST,SG
skersti;skersdavo;skersDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,SG,PST,FREQ,IND
alavas;alavaĩ;alavaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
spinduliuoti;spinduliuočiau;spinduliuoDEL(t)INS(č)iINS(au);INS(č),INS(au);DEL(t);V,1,SG,SBJV
nugalėti;nugali;nugalDEL(ėt)i;;DEL(ėt);V,2,SG,PRS,IND
moneta;monetoje;monetDEL(a)INS(oje);INS(oje);DEL(a);N,LOC,SG
erogeninė zona;erogeninėms zonoms;erogeninėINS(ms) zonDEL(a)INS(oms);INS(ms),INS(oms);DEL(a);N,DAT,PL
netaisyklingas;netaisyklingesne;netaisyklingDEL(a)INS(e)sINS(ne);INS(e),INS(ne);DEL(a);ADJ,INST,SG,FEM,CMPR
įsakyti;įsakydavo;įsakyDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
